Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Fibrocell Science,Nasdaq,Hälsovård,Biotech,FCSC,0.530612221,0.02398967,-8.055853844,1.283367991,2.725528002
FibroGen,Nasdaq,Hälsovård,Biotech,FGEN,-0.237768059,0.058888159,-41.20428085,12.5074501,6.21760416
Fidelity D&D Bancorp,Nasdaq,Finans & Fastighet,Banker,FDBC,-0.292346535,0.02601115,13.73579979,4.051229,1.489096999
Fidus Investment,Nasdaq,Finans & Fastighet,Fondförvaltning,FDUS,-0.445666237,0.061538458,4.325661182,2.718967915,0.508473575
Fiesta Restaurant,Nasdaq,Sällanköpsvaror,Restaurang & Café,FRGI,-0.509865837,0.025408349,-1.950193048,0.240647495,1.005170941
Fifth Third Bancorp,Nasdaq,Finans & Fastighet,Banker,FITB,-0.379971085,0.00410963,5.149221897,1.944020033,0.573404789
Financial Institutions,Nasdaq,Finans & Fastighet,Banker,FISI,-0.387301559,0.035426731,5.874594212,1.646744013,0.633266389
Finjan,Nasdaq,Informationsteknik,Affärs- & IT-System,FNJN,-0.588424454,0.014134279,-2.143695116,2.691493988,0.903877974
FireEye,Nasdaq,Informationsteknik,Affärs- & IT-System,FEYE,-0.324425087,0.005686306,-8.751308441,2.682462931,3.39921999
First Bancorp Us,Nasdaq,Finans & Fastighet,Banker,FBNC,-0.34398037,0.028758171,7.765139103,2.844059944,0.834488988
First Bancorp Inc,Nasdaq,Finans & Fastighet,Banker,FNLC,-0.180259113,0.01806899,9.176621437,2.980786085,1.103214025
First Bancshares,Nasdaq,Finans & Fastighet,Banker,FBMS,-0.333549843,0.003267791,8.060650826,2.59762907,0.709680021
First Bank,Nasdaq,Finans & Fastighet,Nischbanker,FRBA,-0.381578903,0.00291439,8.971748352,1.713600993,0.6320889
First Busey,Nasdaq,Finans & Fastighet,Banker,BUSE,-0.323029327,0.050117459,9.38202858,2.694576979,0.786523283
First Business Financial Services,Nasdaq,Finans & Fastighet,Banker,FBIZ,-0.275471745,0.002267365,5.731130123,1.289433002,0.6776703
First Capital,Nasdaq,Finans & Fastighet,Banker,FCAP,0.131559134,0.030604291,19.41637993,6.290877819,2.040225983
First Choice Bancorp,Nasdaq,Finans & Fastighet,Banker,FCBP,-0.274694271,0.01772857,6.533897877,1.985738039,0.68531698
First Citizens Bancshares,Nasdaq,Finans & Fastighet,Banker,FCNCA,-0.24029129,0.03155818,8.105678558,2.519263029,0.986305416
First Community,Nasdaq,Finans & Fastighet,Banker,FCCO,-0.225531883,0.01481481,10.07054996,2.541084051,0.901262879
First Community Bancshares,Nasdaq,Finans & Fastighet,Banker,FCBC,-0.328927994,0.01762246,9.2784338,4.421640873,0.979234695
First Defiance Financial,Nasdaq,Finans & Fastighet,Banker,FDEF,-0.494401093,0.01912212,6.019715786,2.083690882,0.689813018
First Financial Bancorp,Nasdaq,Finans & Fastighet,Banker,FFBC,-0.421686783,0.028656549,7.186346054,2.334301949,0.630985975
First Financial Bankshares,Nasdaq,Finans & Fastighet,Banker,FFIN,-0.151048479,0.00972973,21.43448067,10.95555973,2.849524021
First Financial Corporation,Nasdaq,Finans & Fastighet,Försäkring,THFF,-0.221674862,0.008466634,8.734336853,3.057604074,0.817694426
First Financial Northwest,Nasdaq,Finans & Fastighet,Banker,FFNW,-0.42389328,0.01426809,9.245741844,1.633738995,0.623107314
First Foundation,Nasdaq,Finans & Fastighet,Banker,FFWM,-0.211497536,0.01645161,8.872385025,1.99506104,0.808464825
First Guaranty Bancshares,Nasdaq,Finans & Fastighet,Banker,FGBI,-0.351528358,0.06651885,10.1096096,1.578482032,0.871242881
First Hawaiian,Nasdaq,Finans & Fastighet,Banker,FHB,-0.404903412,0.245363808,7.513719082,3.06715107,0.788352728
First Internet Bancorp,Nasdaq,Finans & Fastighet,Banker,INBK,-0.188296375,0.102902403,6.845225811,1.136656046,0.549530387
First Interstate BancSystem,Nasdaq,Finans & Fastighet,Banker,FIBK,-0.299235172,0.004147083,10.3487196,3.455118895,0.950462103
First Merchants,Nasdaq,Finans & Fastighet,Banker,FRME,-0.312040558,0.029438989,8.508904457,3.228802919,0.841172218
First Mid Illinois Bancshares,Nasdaq,Finans & Fastighet,Banker,FMBH,-0.248371773,0.028518291,8.84915638,2.827527046,0.803898513
First Midwest Bancorp,Nasdaq,Finans & Fastighet,Banker,FMBI,-0.370285225,0.0758427,7.50548315,2.154618979,0.635026574
First Northwest Ban,Nasdaq,Finans & Fastighet,Banker,FNWB,-0.300625019,0.03736135,12.31836033,2.435192108,0.679027021
First of Long Island,Nasdaq,Finans & Fastighet,Banker,FLIC,-0.320052567,0.076154208,9.286611557,2.583971977,0.955272913
First Savings Financial,Nasdaq,Finans & Fastighet,Banker,FSFG,-0.209242172,0.069148941,6.088552952,1.904222965,0.814551115
First Solar,Nasdaq,Kraftförsörjning,Solkraft,FSLR,-0.300099735,0.02384501,-38.59262848,1.449995995,0.871436298
First United,Nasdaq,Finans & Fastighet,Banker,FUNC,-0.21260273,0.030664401,7.77218914,1.763996959,0.811264873
First US Bancshares,Nasdaq,Finans & Fastighet,Banker,FUSB,-0.332004013,0.018518521,9.977662086,0.94651258,0.486814886
Fiserv,Nasdaq,Informationsteknik,Betalning & E-handel,FISV,0.122247934,0.591269798,56.67720032,6.463954926,1.996673942
Five Below,Nasdaq,Sällanköpsvaror,Detaljhandel,FIVE,-0.381566277,0.008189263,26.78067017,2.518121004,6.120588779
Five Prime Therapeutics,Nasdaq,Hälsovård,Biotech,FPRX,-0.770440216,0.367022209,-0.744252384,6.914199829,0.683457017
Five Star Senior Living,Nasdaq,Hälsovård,Sjukhus & Vårdhem,FVE,-0.41931015,0.02515877,-0.83871609,0.01220294,0.143930405
Five9,Nasdaq,Informationsteknik,Affärs- & IT-System,FIVN,0.587189331,0.03429878,-1100.927979,15.57522964,26.00437927
Flex,Nasdaq,Informationsteknik,Elektronisk Utrustning,FLEX,-0.252196846,0.0391453,-182.227005,0.172635004,1.480041981
Salarius Pharmaceuticals,Nasdaq,Hälsovård,Biotech,SLRX,-0.952516403,0.063886418,-0.307594389,0.850008011,0.278368592
Flexion Therapeutics,Nasdaq,Hälsovård,Biotech,FLXN,-0.162702198,0.003672334,-2.237761974,4.627126217,-16.78840065
Flexshopper,Nasdaq,Finans & Fastighet,Kredit & Finansiering,FPAY,0.353293419,0.02483721,-10.73124027,0.2263311,2.015983105
Flexsteel Industries,Nasdaq,Sällanköpsvaror,Möbler & Inredning,FLXS,-0.620176849,0.037869821,-2.361495972,0.181010097,0.359047711
Flir Systems,Nasdaq,Informationsteknik,Säkerhet & Bevakning,FLIR,-0.300160465,0.034182069,27.77290916,2.484155893,2.504853964
Fluent,Nasdaq,Industri,Information & Data,FLNT,-0.746794815,0.01530499,-71.81817627,0.425584912,0.568323374
Fluidigm,Nasdaq,Hälsovård,Medicinsk Utrustning,FLDM,-0.84615387,0.02703196,-2.164501905,1.253018022,0.956354976
Flushing Financial,Nasdaq,Finans & Fastighet,Banker,FFIC,-0.488271103,0.02489475,8.197063446,1.189046979,0.57220602
FNCB Bancorp,Nasdaq,Finans & Fastighet,Banker,FNCB,-0.24185461,0.0055788,10.82096004,2.649751902,0.913402498
Foamix Pharmaceuticals,Nasdaq,Hälsovård,Biotech,FOMX,-0.221354122,0.035894561,-1.799795032,415.633606,10.47657013
Fonar,Nasdaq,Hälsovård,Medicinsk Utrustning,FONR,-0.200992527,0.06428267,7.975824833,1.243105054,0.884335399
Forescout Technologies,Nasdaq,Informationsteknik,IT-Konsulter,FSCT,-0.216050873,0.06662591,-12.4219799,4.57234621,15.78728008
FormFactor,Nasdaq,Informationsteknik,Elektronik & Tillverkning,FORM,0.183585281,0.094117651,43.05636978,2.817421913,2.590914965
Forrester Research,Nasdaq,Sällanköpsvaror,Marknadsföring,FORR,-0.37227314,0.083270254,-59.49758911,1.243345022,3.631196976
Forterra,Nasdaq,Industri,Byggmaterial,FRTA,0.504405251,0.042737432,-59.85977173,0.289054096,3.655385017
Fortinet,Nasdaq,Informationsteknik,IT-Konsulter,FTNT,0.179484367,0.01527536,58.99013138,8.707631111,14.20333958
Fortress Biotech,Nasdaq,Hälsovård,Läkemedel,FBIO,0.333333359,0.165562897,-2.957283974,4.365371227,6.09953022
Forty Seven,Nasdaq,Hälsovård,Biotech,FTSV,4.479632874,0.02915452,-39.71474838,292.3136902,14.4148798
Forward Air,Nasdaq,Industri,Flygtransport,FWRD,-0.234471626,0.0615064,17.08943939,1.02700901,2.509588003
Forward Industries,Nasdaq,Sällanköpsvaror,Accessoarer,FORD,-0.284810123,0.040404038,-3.414928913,0.302460611,1.405907989
Fossil,Nasdaq,Sällanköpsvaror,Accessoarer,FOSL,-0.716226425,0.077160492,-3.606714964,0.085646898,0.377574086
Fox Factory Holding,Nasdaq,Sällanköpsvaror,Bil & Motor,FOXF,-0.384818802,0.042022042,20.07365036,2.448765039,4.355925083
Francescas,Nasdaq,Sällanköpsvaror,Kläder & Skor,FRAN,-0.664487686,0.070657511,-0.226034895,0.02059523,0.144994795
Franklin Electric,Nasdaq,Industri,Industrimaskiner,FELE,-0.016955853,0.081061907,24.61857033,1.759541988,2.903860092
FreightCar America,Nasdaq,Industri,Industrimaskiner,RAIL,-0.836834717,0.03206841,-0.191404104,0.064500608,0.126546904
Frequency Electronics,Nasdaq,Informationsteknik,Elektronisk Utrustning,FEIM,-0.184124413,0.05804749,-9.587461472,2.043678045,1.598006964
Freshpet,Nasdaq,Dagligvaror,Livsmedel,FRPT,0.60448288,0.01643411,-1729.090942,9.787572861,18.33238983
Frontier Communications,Nasdaq,Telekommunikation,Bredband & Telefoni,FTR,-0.852851563,0.01343966,-0.006631926,0.004885019,-0.009012938
FRP Holdings,Nasdaq,Industri,Tåg- & Lastbilstransport,FRPH,-0.143021049,0.016599081,47.73162842,18.52230072,1.173725963
FS Bancorp,Nasdaq,Finans & Fastighet,Banker,FSBW,-0.256306763,0.030416369,7.360579014,1.83335197,0.820577919
Fuel Tech,Nasdaq,Industri,Energi & Återvinning,FTEK,-0.837248077,0.0156128,-1.294389963,0.338938296,0.394515097
Fuelcell Energy,Nasdaq,Kraftförsörjning,Förnybarenergi,FCEL,-0.51584507,1.062360992,-0.467925787,5.876683235,2.7972579
Fulgent Genetics,Nasdaq,Hälsovård,Medicinsk Utrustning,FLGT,0.93435112,0.048661799,-575.9091187,8.367856026,3.288228035
Fuling Global,Nasdaq,Sällanköpsvaror,Hemelektronik,FORK,-0.259259281,0.020576129,2.537266016,0.182263494,0.390694499
Full House Resorts,Nasdaq,Sällanköpsvaror,Hotell & Camping,FLL,-0.444976082,0.041324978,-5.375348091,0.189855397,0.559900224
Fulton Financial,Nasdaq,Finans & Fastighet,Banker,FULT,-0.319033146,0.0110443,8.354955673,2.242239952,0.790091813
Funko,Nasdaq,Sällanköpsvaror,Fritid & Sport,FNKO,-0.798647995,0.062296419,11.71018982,0.259250313,0.914487779
Future FinTech,Nasdaq,Dagligvaror,Livsmedel,FTFT,-0.25,0.023759191,-0.186728597,813.6577148,-0.496112108
Fuwei Films,Nasdaq,Material,Förpackning,FFHL,-0.212341194,0.150617199,-20.78544044,0.149466097,0.256020904
G-III Apparel,Nasdaq,Sällanköpsvaror,Kläder & Skor,GIII,-0.747040329,0.091541138,3.55904603,0.159047797,0.389459699
G Willi Food,Nasdaq,Dagligvaror,Livsmedelsbutiker,WILC,0.360275497,0.028226719,9.761714935,1.27098,1.023386002
Gaia,Nasdaq,Sällanköpsvaror,Detaljhandel,GAIA,0.078037858,0.063618288,-9.815265656,3.300400972,2.58513999
Gaming & Leisure,Nasdaq,Finans & Fastighet,Fastighet - REIT,GLPI,-0.27902853,0.065229621,15.75629997,5.304662228,2.949884892
Garmin,Nasdaq,Informationsteknik,Rymd- & Satellitteknik,GRMN,-0.078246174,0.095539484,16.43251038,4.160830975,3.261574984
Garrison Capital,Nasdaq,Finans & Fastighet,Kapitalförvaltning,GARS,-0.699517593,0.104166698,-1.853268981,0.880880475,0.256220609
GCI Liberty,Nasdaq,Telekommunikation,Bredband & Telefoni,GLIBA,0.034065366,0.04166667,3.263978004,7.067481995,1.019677043
Gencor Industries,Nasdaq,Industri,Mätning & Analys,GENC,-0.141713324,0.006038875,12.74520969,2.003844976,0.989508212
General Finance,Nasdaq,Industri,Affärskonsulter,GFN,-0.289247341,0.003650727,9.246047974,0.555104613,1.051167011
Genius Brands,Nasdaq,Sällanköpsvaror,Media & Publicering,GNUS,-0.868737335,0.439716301,-0.208219796,0.962442517,0.625751317
GenMark Diagnostics,Nasdaq,Hälsovård,Medicinsk Utrustning,GNMK,-0.091877518,0.039682541,-8.296836853,4.668647766,33.7859993
Genomic Health,Nasdaq,Hälsovård,Biotech,GHDX,-0.103828249,0.009153318,43.05102921,5.390503883,6.817694187
Gentex,Nasdaq,Sällanköpsvaror,Bil & Motor,GNTX,0.074243903,0.02339648,14.14605045,3.168514967,3.03904891
Gentherm,Nasdaq,Sällanköpsvaror,Bil & Motor,THRM,-0.13675827,0.05734879,31.77379036,1.203495026,2.474170923
Geospace Technologies,Nasdaq,Energi,Olja & Gas - Service,GEOS,-0.529540558,0.140077801,19.59295082,0.850284398,0.493057013
German American Bancorp,Nasdaq,Finans & Fastighet,Banker,GABC,-0.085532904,0.06689621,11.93529034,4.136565208,1.272168994
Geron,Nasdaq,Hälsovård,Biotech,GERN,-0.343915329,0.03239886,-3.439666986,538.6306763,1.833228946
Gevo,Nasdaq,Kraftförsörjning,Bioenergi,GEVO,-0.639344292,0.045889292,-0.373927087,0.506114125,0.170931503
Gibraltar Industries,Nasdaq,Industri,Byggmaterial,ROCK,0.085644245,0.001136622,22.24010086,1.401908994,2.178771973
GigaMedia,Nasdaq,Sällanköpsvaror,Gaming & Spel,GIGM,-0.113207636,0.180094795,-16.91864967,3.908591986,0.466522604
Gilead Sciences,Nasdaq,Hälsovård,Biotech,GILD,0.19102335,0.01718213,18.43421936,4.384672165,4.369877815
Glacier Bancorp,Nasdaq,Finans & Fastighet,Banker,GBCI,-0.190934715,0.0689046,14.46203041,5.82115984,1.621528029
Gladstone Capital,Nasdaq,Finans & Fastighet,Fondförvaltning,GLAD,-0.311087189,0.087810516,7.748184204,3.952002048,0.792404771
Gladstone Commercial,Nasdaq,Finans & Fastighet,Fastighet - REIT,GOOD,-0.310443459,0.034992521,-93.2301712,4.222206116,1.340502024
Gladstone Investment,Nasdaq,Finans & Fastighet,Fondförvaltning,GAIN,-0.206952267,0.01254276,9.822769165,3.14974308,0.784385622
Gladstone Land,Nasdaq,Finans & Fastighet,Fastighet - REIT,LAND,-0.062300386,0.006013057,-92.07843018,6.040421963,0.888569117
Glen Burie Bancorp,Nasdaq,Finans & Fastighet,Banker,GLBZ,-0.149898949,0.023388121,16.11082077,1.778632998,0.723516703
Global Blood Therapeutics,Nasdaq,Hälsovård,Biotech,GBT,0.171636696,0.028702641,-15.11806011,1989.35498,7.246592999
Global Eagle Entertainment,Nasdaq,Telekommunikation,Telekomtjänster,ENT,-0.778744659,0.02054054,-0.09342248,0.021932701,-0.03840312
Global Indemnity,Nasdaq,Finans & Fastighet,Investmentbolag,GBLI,-0.187179508,0.01208459,5.192145824,0.598081589,0.498973101
Global Self Storage Inc,Nasdaq,Finans & Fastighet,Fastighet - REIT,SELF,-0.045112791,0.01250977,49.67404938,4.100971222,0.845065475
Global Water Resources,Nasdaq,Kraftförsörjning,Vattenförsörjning,GWRS,0.146569614,0.05971499,106.7763977,6.69723177,9.628628731
Globus Maritime,Nasdaq,Industri,Sjöfart & Rederi,GLBS,-0.815424271,0.036153851,-0.06980449,0.203794897,0.322288513
Glu Mobile,Nasdaq,Informationsteknik,Affärs- & IT-System,GLUU,-0.405545883,0.007104796,121.6312027,2.464277983,4.991737843
Gogo,Nasdaq,Telekommunikation,Telekomtjänster,GOGO,-0.549763031,0.007325383,-1.051059008,0.200613201,-0.420310587
Golar LNG,Nasdaq,Energi,Olja & Gas - Transport,GLNG,-0.716113739,0.02625,-2.848717928,1.352203965,0.405003786
Golden Bull,Nasdaq,Finans & Fastighet,Kredit & Finansiering,DNJR,-0.873255844,0.011025161,-2.352686882,3.539696932,3.418541908
Golden Entertainment,Nasdaq,Sällanköpsvaror,Betting & Casino,GDEN,-0.547458649,0.01974759,-5.185236931,0.211653695,0.711061478
Golden Ocean Group,Nasdaq,Industri,Sjöfart & Rederi,GOGL,-0.343692856,0.07563025,13.86100006,0.728772581,0.339877099
Golub Capital BDC,Nasdaq,Finans & Fastighet,Fondförvaltning,GBDC,-0.336633606,0.034793041,-225.8426971,7.795184135,0.739602387
Good Times Restaurants,Nasdaq,Sällanköpsvaror,Restaurang & Café,GTIM,-0.714222183,0.113168697,-1.644922018,0.06959442,0.304183096
Goodyear Tire & Rubber,Nasdaq,Sällanköpsvaror,Bil & Motor,GT,-0.615579185,0.052631578,-5.69373703,0.120094903,0.406986892
Goosehead Insurance,Nasdaq,Finans & Fastighet,Försäkring,GSHD,0.501033783,0.01363636,116.4705963,20.40269089,-175.5216064
GoPro,Nasdaq,Sällanköpsvaror,Hemelektronik,GPRO,-0.54370369,0.02102891,-30.46488953,0.378522694,1.936386943
Office Properties Income,Nasdaq,Finans & Fastighet,Fastighet - REIT,OPI,-0.021840334,0.01043705,43.28263092,1.941138029,0.772019804
Grand Canyon Education,Nasdaq,Sällanköpsvaror,Konsumentservice,LOPE,-0.335173721,0.008451448,14.57623005,4.835564137,2.608489037
Great Elm Capital,Nasdaq,Finans & Fastighet,Fondförvaltning,GECC,-0.615384598,0.005132217,-4.346055031,1.190940022,0.370595098
Great Elm Capital Group,Nasdaq,Informationsteknik,IT-Konsulter,GEC,-0.602197838,0.1213235,-8.36800766,0.752924204,0.812095225
Great Lakes Dredge & Dock,Nasdaq,Industri,Byggnation & Infrastruktur,GLDD,-0.14181447,0.03271502,9.615609169,0.72352773,1.842537045
Great Southern Bancorp,Nasdaq,Finans & Fastighet,Banker,GSBC,-0.270927906,0.0863943,7.815998077,2.436568975,0.949446917
Green Brick Partners,Nasdaq,Industri,Bostadsbyggnation,GRBK,-0.103794689,0.07826087,6.931974888,0.512112081,0.77493012
Green Plains,Nasdaq,Kraftförsörjning,Bioenergi,GPRE,-0.734366074,0.039942939,-1.052273035,0.069015831,0.221873403
Greene County Bancorp,Nasdaq,Finans & Fastighet,Banker,GCBC,-0.258898621,0.120542402,10.18741035,3.78994894,1.562875032
Greenlight Capital,Nasdaq,Finans & Fastighet,Försäkring,GLRE,-0.406221466,0.084432716,-58.73302841,0.455692708,0.503143907
GreenPro Capital,Nasdaq,Finans & Fastighet,Kapitalförvaltning,GRNQ,-0.847826157,0.009717007,-14.22764015,4.270729065,6.047411919
GreenSky,Nasdaq,Finans & Fastighet,Kapitalförvaltning,GSKY,-0.721627426,0.092592592,7.95918417,1.324985981,27.18473053
Griffin Industrial Realty,Nasdaq,Sällanköpsvaror,Möbler & Inredning,GRIF,-0.033717096,0.022950821,45.98226166,4.028674126,2.031307936
Groupon,Nasdaq,Sällanköpsvaror,Detaljhandel,GRPN,-0.757142868,0.542553215,-19.31818008,0.216746703,1.220865011
GSI Technology,Nasdaq,Informationsteknik,Elektronik & Tillverkning,GSIT,-0.116049471,0.005480465,-24.93903923,3.487436056,1.795529962
Sutter Rock Capital,Nasdaq,Finans & Fastighet,Fondförvaltning,SSSS,-0.061417284,0.170984497,5.740151882,69.98905945,0.523629725
Oncternal Therapeutics Inc,Nasdaq,Hälsovård,Biotech,ONCT,-0.66405571,0.042797489,-0.838363707,17.6071701,2.983328104
GTY Technology,Nasdaq,Finans & Fastighet,Investmentbolag,GTYH,-0.574193611,0.03518873,-2.064866066,5.683489799,0.636083603
Guaranty Bancshares,Nasdaq,Finans & Fastighet,Banker,GNTY,-0.144289312,0.006296706,10.64540958,2.690913916,1.055178046
Guaranty Federal Bancshares,Nasdaq,Finans & Fastighet,Banker,GFED,-0.418747368,0.06616127,6.577775002,1.330649972,0.711086988
Gulf Island Fabrication,Nasdaq,Energi,Olja & Gas - Service,GIFI,-0.650279312,0.02345679,-0.964917719,0.157507196,0.312887311
Gulf Resources,Nasdaq,Material,Kemikalier,GURE,-0.463636322,0.01463058,-0.259340703,3.179234982,0.128041998
Gulfport Energy,Nasdaq,Energi,Olja & Gas - Exploatering,GPOR,-0.922467728,0.02215569,-0.048053749,0.07120505,0.072906703
GWG Holdings,Nasdaq,Finans & Fastighet,Försäkring,GWGH,-0.275237312,0.121951199,3.24512291,2.551951885,0.705085993
H&E Equipment Services,Nasdaq,Industri,Stödtjänster & Service,HEES,-0.50071228,0.04111732,5.792669773,0.372740597,1.634338975
Habit Restaurants,Nasdaq,Sällanköpsvaror,Restaurang & Café,HABT,0.287292843,0.094043884,83.56246185,0.783392787,2.771528006
Hackett,Nasdaq,Industri,Affärskonsulter,HCKT,-0.091198978,0.063897762,19.86339951,1.501070023,3.081156015
Hain Celestial,Nasdaq,Dagligvaror,Livsmedel,HAIN,0.166515713,0.002021773,-4086.508057,1.251793981,1.766355991
Hallador Energy,Nasdaq,Energi,Bränsle - Kol,HNRG,-0.818632813,0.02206748,-0.476571709,0.088133737,0.147486106
Hallmark Financial Services,Nasdaq,Finans & Fastighet,Försäkring,HALL,-0.650547409,0.055624061,2.474639893,0.156980902,0.2341557
Halozyme Therapeutics,Nasdaq,Hälsovård,Biotech,HALO,0.119105101,0.063749318,-36.98302078,12.91154003,27.57649994
Hamilton Lane,Nasdaq,Finans & Fastighet,Kapitalförvaltning,HLNE,0.174869061,0.007638235,32.15084076,11.02130985,20.2737999
Hancock Jaffe Laboratories,Nasdaq,Hälsovård,Biotech,HJLI,-0.845308456,0.053501282,-0.692434907,192.5379944,6.068478107
Hancock Whitney,Nasdaq,Finans & Fastighet,Banker,HWC,-0.537129898,0.068965521,5.467657089,1.579617023,0.512821913
Hanmi Financial,Nasdaq,Finans & Fastighet,Banker,HAFC,-0.538205261,0.092920351,9.821428299,1.297399044,0.568401575
HarborOne Bancorp,Nasdaq,Finans & Fastighet,Banker,HONE,-0.227621441,0.07386364,23.0323391,2.850059032,0.662582517
Harmonic,Nasdaq,Informationsteknik,Kommunikation,HLIT,0.096830959,0.04057971,-94.25113678,1.420745015,2.267340899
Harvard Bioscience,Nasdaq,Hälsovård,Medicinsk Utrustning,HBIO,-0.416122017,0.054026852,-21.61289978,0.880942523,1.25277698
Harvest Capital Credit,Nasdaq,Finans & Fastighet,Fondförvaltning,HCAP,-0.562750587,0.088235292,-23.21389008,2.642251015,0.407783002
Hasbro,Nasdaq,Sällanköpsvaror,Fritid & Sport,HAS,-0.147424879,0.023247621,18.43320084,2.164761066,3.411135912
Hawaiian,Nasdaq,Industri,Flygtransport,HA,-0.61236908,0.03373333,2.434778929,0.186785206,0.48901841
Hawkins,Nasdaq,Material,Kemikalier,HWKN,-0.108561096,0.147420101,13.45240974,0.67412132,1.570076942
Hawthorn Bancshares,Nasdaq,Finans & Fastighet,Banker,HWBK,-0.188265152,0.007768195,7.489776134,1.886685967,1.049142957
Haynes,Nasdaq,Material,Gruv - Industrimetaller,HAYN,-0.394635963,0.167910404,17.2489109,0.524627626,0.849421322
HD Supply,Nasdaq,Industri,Installation & VVS,HDS,-0.31915844,0.01417434,11.26333046,0.580583513,2.63925004
Health Insurance Innovations,Nasdaq,Finans & Fastighet,Försäkring,HIIQ,-0.241904259,0.021031549,11.06801033,1.017977953,3.829246044
Healthcare Services,Nasdaq,Industri,Stödtjänster & Service,HCSG,-0.325315361,0.107142897,26.56502914,0.926470816,3.70499301
HealthEquity,Nasdaq,Informationsteknik,Affärs- & IT-System,HQY,-0.344182243,0.022332709,83.46565247,6.458780766,3.334992886
Healthstream,Nasdaq,Informationsteknik,Affärs- & IT-System,HSTM,-0.09557271,0.026981449,58.7939682,3.279795885,2.464560986
Heartland Express,Nasdaq,Industri,Tåg- & Lastbilstransport,HTLD,-0.008713484,0.00621118,21.7401104,2.658145905,2.317096949
Heartland Financial USA,Nasdaq,Finans & Fastighet,Banker,HTLF,-0.324647141,0.025263159,7.520432949,2.219403982,0.723323584
Heat Biologics,Nasdaq,Hälsovård,Biotech,HTBX,-0.493103447,0.01395161,-0.977556109,6.51541996,1.463804007
Hebron Technology,Nasdaq,Industri,Industrimaskiner,HEBT,8.429197998,0.038186159,-26.31739998,5.526110172,3.802114964
Heidrick & Struggles,Nasdaq,Industri,Bemanning,HSII,-0.469879494,0.067748089,9.176991463,0.581096828,1.364061952
Helen of Troy,Nasdaq,Sällanköpsvaror,Hemelektronik,HELE,0.17453743,0.01955968,18.09015083,2.120686054,3.011955023
Hemisphere Media,Nasdaq,Sällanköpsvaror,Media & Publicering,HMTV,-0.366844254,0.082236843,-110.581398,2.502652884,1.630563974
Hennessy Advisors,Nasdaq,Finans & Fastighet,Kapitalförvaltning,HNNA,-0.080967426,0.009912242,6.341605186,1.579313993,0.848231316
Henry Schein,Nasdaq,Hälsovård,Hälsovård & Hjälpmedel,HSIC,-0.133214655,0.043419132,11.40697002,0.768749416,2.560528994
Heritage Commerce,Nasdaq,Finans & Fastighet,Banker,HTBK,-0.397798767,0.047229052,9.069381714,3.187743902,0.78854543
Heritage Crystal,Nasdaq,Industri,Energi & Återvinning,HCCI,-0.318813381,0.053372149,50.75545883,0.946598172,1.587542057
Heritage Financial,Nasdaq,Finans & Fastighet,Banker,HFWA,-0.372623558,0.041050901,10.84930992,3.328208923,0.895885825
Herman Miller,Nasdaq,Industri,Bygginredning,MLHR,-0.439729767,0.03106061,5.895737171,0.454402685,1.45628202
Heron Therapeutics,Nasdaq,Hälsovård,Biotech,HRTX,-0.404093094,0.193905792,-5.931221962,9.187044144,3.320698977
Heska,Nasdaq,Hälsovård,Hälsovård & Hjälpmedel,HSKA,-0.135345221,0.067405519,-333.3841858,4.215939999,3.350078106
Hibbett Sports,Nasdaq,Sällanköpsvaror,Kläder & Skor,HIBB,-0.439013252,0.294117603,8.064092636,0.179750293,0.647043884
Highpower,Nasdaq,Industri,Elektroniska komponenter,HPJ,0.947154388,0.007866207,4.518014908,0.238134593,0.90728128
Highway,Nasdaq,Material,Gruv - Industrimetaller,HIHO,-0.416149063,0.01714286,-11.34580994,0.500635386,0.705863297
Hingham Institution for Savings,Nasdaq,Finans & Fastighet,Nischbanker,HIFS,-0.139906111,0.01540553,8.218977928,2.926759958,1.266155958
HMN Financial,Nasdaq,Finans & Fastighet,Banker,HMNF,-0.208537159,0.058701658,10.59587002,2.703658104,0.930615187
HMS Holdings,Nasdaq,Hälsovård,Sjukhus & Vårdhem,HMSY,-0.102999983,0.069579291,27.55477905,3.784940958,2.773382902
Hollysys Automation Technologies,Nasdaq,Industri,Elektroniska komponenter,HOLI,-0.311954861,0.057142859,6.944229126,1.410611033,0.826573372
Hologic,Nasdaq,Hälsovård,Medicinsk Utrustning,HOLX,-0.116323175,0.208955193,137.0635986,3.272753954,4.925126076
Home Bancorp,Nasdaq,Finans & Fastighet,Banker,HBCP,-0.278973579,0.152866201,8.555992126,2.365423918,0.764284074
Home BancShares,Nasdaq,Finans & Fastighet,Banker,HOMB,-0.329287643,0.053097339,7.365981102,2.945183039,0.84195888
Home Federal Bancorp,Nasdaq,Finans & Fastighet,Banker,HFBL,-0.343731651,0.144779797,9.963363647,1.970013022,0.80000478
HomeStreet,Nasdaq,Finans & Fastighet,Banker,HMST,-0.206774883,0.002197802,14.22694969,1.934638977,0.79012692
Hometrust Bancshares,Nasdaq,Finans & Fastighet,Banker,HTBI,-0.428962784,0.039840641,9.023440361,1.80577302,0.618049622
Homology Medicines,Nasdaq,Hälsovård,Biotech,FIXX,-0.136221466,0.022525351,-7.838528156,523.7437134,3.375370979
