Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Salvatore Ferragamo,Italien,Sällanköpsvaror,Kläder & Skor,SFER,-0.363131294,0.040877161,24.3718605,1.544042945,2.784729004
Saras,Italien,Energi,Olja & Gas - Försäljning,SRS,-0.469817085,0.139158497,31.27697945,0.086037368,0.773373127
Servizi Italia,Italien,Industri,Affärskonsulter,SRI,-0.381074181,0.551530914,8.344827652,0.287095994,0.559473872
Sesa,Italien,Informationsteknik,Datorer & Hårdvara,SES,0.533575401,0.050796061,18.31144905,0.375991404,2.76738596
Societa Iniziative Autostradali,Italien,Industri,Tåg- & Lastbilstransport,SIS,0.238805885,0.072358899,13.8950901,2.209125996,1.493494987
TitanMet,Italien,Finans & Fastighet,Investmentbolag,TTT,0.035598755,0.202954006,-33.68421173,10.29226017,18.44416046
Siti B&T Group,Italien,Industri,Industrimaskiner,SITI,-0.640425491,0.086397715,7.185373783,0.120914802,0.245613098
Snam,Italien,Energi,Olja & Gas - Transport,SRG,-0.133127632,0.402666702,12.1764698,4.980245113,2.121879101
Sogefi,Italien,Sällanköpsvaror,Bil & Motor,SO,-0.430749664,0.129277601,-27.06949043,0.067666963,0.534972906
SOL Spa,Italien,Material,Kemikalier,SOL,-0.068100395,0.172151794,19.11764908,1.043089986,1.682736993
Somec,Italien,Industri,Byggmaterial,SOM,-0.243478298,0.401960793,15.26315975,0.481882811,3.036545992
Guala Closures,Italien,Material,Förpackning,GCL,-0.239329281,0.233918095,43.50479889,0.552724183,0.537798226
SS Lazio,Italien,Sällanköpsvaror,Resor & Nöjen,SSL,0.004917979,0.061568642,-4.202948093,0.627809882,1.98921895
Stefanel,Italien,Sällanköpsvaror,Kläder & Skor,STEF,-0.3125,0.506329117,2.365591049,0.255820811,2.474857092
STMicroelectronics,Italien,Informationsteknik,Elektronik & Tillverkning,STM,0.377611504,0.164419899,57.73654175,2.310947895,3.116486073
Tamburi Investment Partners,Italien,Finans & Fastighet,Kapitalförvaltning,TIP,-0.080188694,0.202312107,30.6282692,136.9615021,1.159885049
Tas Tecnologia Avanzata,Italien,Finans & Fastighet,Kapitalförvaltning,TAS,0.009433985,0.425486603,23.26086998,2.556520939,4.571629047
Technogym,Italien,Sällanköpsvaror,Fritid & Sport,TGYM,-0.421845551,0.1826087,14.83450031,1.85194695,4.783699989
Tinexta,Italien,Informationsteknik,Affärs- & IT-System,TNXT,-0.068468513,0.509803886,17.23332977,1.886656046,3.35324192
Telecom Italia,Italien,Telekommunikation,Bredband & Telefoni,TIT,-0.283909798,0.367213097,8.629976273,0.431915492,0.382803202
Tenaris,Italien,Energi,Olja & Gas - Service,TEN,-0.526298981,0.642251968,10.54823971,1.075605989,0.654396474
Terna Rete Elettrica Nazionale,Italien,Kraftförsörjning,Elförsörjning,TRN,0.00217545,0.518800011,15.48458958,4.832023144,2.71648407
Ternienergia,Italien,Kraftförsörjning,Solkraft,TER,-0.177777767,0.215929203,-3.323353052,0.740796208,1.290886998
TESMEC,Italien,Industri,Industrimaskiner,TES,-0.332563515,1.066667023,9.965517044,0.147436693,0.641740918
Tiscali,Italien,Telekommunikation,Bredband & Telefoni,TIS,-0.408163261,0.1098248,-0.664122224,0.217735499,-0.715278387
Tods,Italien,Sällanköpsvaror,Kläder & Skor,TOD,-0.297779922,0.090629272,20.80652046,0.693459511,0.594396114
Toscana Aeroporti,Italien,Industri,Flygtransport,TYA,-0.207547131,0.332008705,16.57457924,1.831331968,1.968086004
Trevi Finanziaria Industriale,Italien,Energi,Olja & Gas - Service,TFI,-0.530897026,0.300341301,-0.973262787,0.039373811,-0.156938702
Triboo,Italien,Sällanköpsvaror,Marknadsföring,TB,-0.371584702,0.270197201,522.7272949,0.436297715,0.985579789
TXT e-solutions,Italien,Informationsteknik,Affärs- & IT-System,TXT,-0.280303001,0.379266701,174.0838013,1.326303959,0.957491875
Unicredit,Italien,Finans & Fastighet,Banker,UCG,-0.427419357,1.004565964,8.284713745,1.071921945,0.258189112
Unieuro,Italien,Informationsteknik,Datorer & Hårdvara,UNIR,-0.404761925,0.451745415,5.573571205,0.070611946,2.103197098
Unione Di Banche Italiane,Italien,Finans & Fastighet,Banker,UBI,-0.069522738,0.2112603,11.18842983,1.288884997,0.240221307
Unipol Gruppo Finanziario,Italien,Finans & Fastighet,Försäkring,UNI,-0.279431343,0.133242302,2.573581934,0.144702002,0.347572505
UnipolSai,Italien,Finans & Fastighet,Försäkring,US,-0.050496697,0.303972397,10.18198013,0.404576093,0.943479478
Valsoia,Italien,Dagligvaror,Livsmedel,VLS,-0.27536232,0.220419102,14.83679008,1.425292969,1.507982969
Vetrya,Italien,Informationsteknik,Internettjänster,VTY,-0.303418808,0.246875,28.71402931,0.57671541,1.629554033
Vianini,Italien,Industri,Byggmaterial,VIA,-0.061946926,0.193488407,13.25,2.39577508,0.292357713
Wiit,Italien,Informationsteknik,Affärs- & IT-System,WIIT,1.14893631,0.018722579,51.78955841,7.549538136,12.46998978
Vincenzo Zucchi,Italien,Sällanköpsvaror,Kläder & Skor,ZUC,-0.26865387,0.108003197,12.34739971,43.35342026,-181.5529938
Visibilia Editore,Italien,Sällanköpsvaror,Marknadsföring,VE,-0.746236954,0.215097408,-0.409211099,0.075577788,0.23026
Zignago Vetro,Italien,Material,Förpackning,ZV,0.232179279,0.256097603,20,3.277662039,4.780716896
ABB Ltd,Schweiz,Industri,Installation & VVS,ABBN,-0.109734535,0.145161304,38.80316925,1.387159944,2.86928606
Addex Therapeutics,Schweiz,Hälsovård,Biotech,ADXN,-0.339887695,0.252100792,-2.100840092,11.03190994,1.224782944
Adecco,Schweiz,Industri,Bemanning,ADEN,-0.320151253,0.047398219,8.145188332,0.25205189,1.498685956
Aevis,Schweiz,Hälsovård,Sjukhus & Vårdhem,AEVS,-0.049831095,0.621513901,5.373005867,1.06961596,2.339190006
Airesis,Schweiz,Finans & Fastighet,Kapitalförvaltning,AIRE,-0.404411774,0.09257185,-47.92898941,0.331490606,1.940248966
Airopack Technology,Schweiz,Material,Förpackning,AIRN,-0.999154892,0.2679739,0.002130606,0.01074944,-0.036111161
Allreal,Schweiz,Finans & Fastighet,Fastighetsbolag,ALLN,0.058823586,0.265486698,12.1803503,5.283379078,1.208138943
Alpine Select,Schweiz,Finans & Fastighet,Kapitalförvaltning,ALPN,-0.077464762,0.03493789,-27.26893997,5.869144917,0.925590575
Alpiq,Schweiz,Kraftförsörjning,Elförsörjning,ALPH,-0.154589415,0.117736998,-7.562907219,0.476023912,0.542156696
Also Holding,Schweiz,Informationsteknik,Datorer & Hårdvara,ALSN,0.458199272,1.482774048,21.43119049,0.200402305,2.927851915
APG SGA,Schweiz,Sällanköpsvaror,Marknadsföring,APGN,-0.367425575,0.331715202,12.94447041,1.690387964,7.016063213
Arbonia,Schweiz,Industri,Byggmaterial,ARBN,-0.24184782,0.133819904,22.18981934,0.407520294,0.660790622
Arundel,Schweiz,Finans & Fastighet,Fastighetsbolag,ARON,-0.146226406,0.309615402,8.094812393,4.672531128,1.10563302
Aryzta,Schweiz,Dagligvaror,Livsmedel,ARYN,-0.744777222,0.32397541,-0.335027307,0.097309388,0.207234204
Ascom,Schweiz,Informationsteknik,Kommunikation,ASCN,-0.484957047,0.089757128,517.2661743,0.914400816,4.093101025
AMS Austria Mikro Systeme,Schweiz,Informationsteknik,Elektronik & Tillverkning,AMS,-0.533268509,0.2541436,3.863151073,0.602947176,0.672745228
Autoneum,Schweiz,Sällanköpsvaror,Bil & Motor,AUTN,-0.431726913,0.178571396,-3.398778915,0.143095195,0.844890714
Bachem,Schweiz,Hälsovård,Biotech,BANB,0.801652908,0.1035952,58.64628983,9.958359718,7.364223957
Baloise,Schweiz,Finans & Fastighet,Försäkring,BALN,-0.161687126,0.084687061,9.54343605,0.721635878,0.97108078
Bank Linth LLB,Schweiz,Finans & Fastighet,Banker,LINN,0.046413541,0.707818909,15.30869007,4.919867039,0.770147085
Banque Cantonale De Geneve,Schweiz,Finans & Fastighet,Banker,BCGE,-0.11576355,0.522123909,13.34930038,4.26042223,0.767907619
Banque Cantonale du Jura,Schweiz,Finans & Fastighet,Banker,BCJ,-0.018691599,0.618634491,17.18494034,3.903501034,0.616693974
Banque Cantonale Vaudoise,Schweiz,Finans & Fastighet,Banker,BCVN,0.029813647,0.163442898,19.6597805,11.89245033,1.983844042
Barry Callebaut,Schweiz,Dagligvaror,Livsmedel,BARN,0.040533304,0.043715849,29.0290699,1.462134957,4.454145908
Basellandschaftliche Kantonalbank,Schweiz,Finans & Fastighet,Banker,BLKB,-0.050328255,0.205542698,2.784163952,1.491763949,0.204759598
Basilea Pharmaceutica,Schweiz,Hälsovård,Biotech,BSLN,0.13432169,0.065666671,-24.22410965,4.739967823,-5.852860928
BB Biotech,Schweiz,Hälsovård,Biotech,BION,-0.185341778,0.185185204,4.726856232,4.397513866,0.943750501
Belimo,Schweiz,Industri,Industrikomponenter,BEAN,0.311909313,2.123652039,43.08897018,6.160717964,8.412178993
Bell Food,Schweiz,Dagligvaror,Livsmedel,BELL,-0.174216042,0.1986763,29.9908905,0.370571613,1.155390978
Bellevue,Schweiz,Finans & Fastighet,Kapitalförvaltning,BBN,0.024875641,0.095412846,16.37129021,2.685946941,1.409175038
Bergbahnen Engelberg Truebsee Titlis,Schweiz,Industri,Tåg- & Lastbilstransport,TIBN,-0.348051949,0.07634408,12.56884956,2.158051968,1.022984982
Berner Kantonalbank,Schweiz,Finans & Fastighet,Banker,BEKN,-0.097046432,0.009195402,13.96010017,5.743200779,0.751609683
BFW Liegenschaften,Schweiz,Finans & Fastighet,Fastighetsbolag,BLIN,0.030303001,0.200557098,11.74594975,6.221611023,0.988310277
BKW AB,Schweiz,Kraftförsörjning,Elförsörjning,BKW,0.234398842,0.333333282,10.93212986,1.579009056,1.236423969
Bobst,Schweiz,Industri,Industrimaskiner,BOBNN,-0.286783752,0.477049217,11.32268047,0.47123611,1.286425948
Bossard,Schweiz,Industri,Industrimaskiner,BOSN,-0.292307682,0.489121704,14.18422031,1.009982944,2.935003042
Banque Cantonale du Valais,Schweiz,Finans & Fastighet,Banker,WKBN,-0.131474075,0.114317503,25.59346008,9.284058571,1.209010959
Bucher Industries,Schweiz,Industri,Industrimaskiner,BUCN,-0.240245228,0.360103607,12.75380993,0.897517502,2.028738022
Burckhardt Compression,Schweiz,Industri,Industrimaskiner,BCHN,-0.335616417,0.006837607,19.1093502,1.066491961,2.342205048
Burkhalter,Schweiz,Industri,Byggnation & Infrastruktur,BRKN,-0.137931051,0.003606853,17.49333954,0.770164013,4.570618153
BVZ Holding,Schweiz,Industri,Tåg- & Lastbilstransport,BVZN,0.027322412,20.93333008,9.287629128,1.046090007,1.045356035
Calida,Schweiz,Sällanköpsvaror,Kläder & Skor,CALN,-0.022875845,0.02971036,15.72774029,0.609532177,1.412629962
Carlo Gavazzi,Schweiz,Industri,Elektroniska komponenter,GAV,-0.176954746,0.04274756,15.13282967,0.918223023,1.576110959
Castle Alternative Invest,Schweiz,Finans & Fastighet,Fondförvaltning,CASN,-0.225433521,0.0171683,-136.7346954,45.76589966,0.68118012
Castle Private,Schweiz,Finans & Fastighet,Kapitalförvaltning,CPEN,-0.349544106,0.091463413,62.20930099,20.22447014,0.738718212
Cembra Money Bank,Schweiz,Finans & Fastighet,Nischbanker,CMBN,-0.070686045,0.073846149,16.1745491,7.300199032,2.408359051
CEVA Logistics,Schweiz,Industri,Tåg- & Lastbilstransport,CEVA,0.607526779,0.015456001,-11.33047962,0.233653098,25.38323021
Cham Group,Schweiz,Finans & Fastighet,Fastighetsbolag,CHAM,-0.012048185,0.061184211,11.19515038,122.4464035,1.211374044
Chocoladefabriken Lindt & Spruengli,Schweiz,Dagligvaror,Livsmedel,LISN,0.075447559,0.07192307,39.60142899,4.422290802,4.279177189
Cicor Technologies,Schweiz,Informationsteknik,Elektronik & Tillverkning,CICN,-0.281663532,0.035087719,13.08720016,0.433504909,1.39674902
Clariant,Schweiz,Material,Kemikalier,CLN,-0.156907616,0.079674802,-106.593399,1.379850984,2.422173023
Coltene,Schweiz,Hälsovård,Medicinsk Utrustning,CLTN,-0.336734695,0.048556428,19.38793945,1.418460011,4.258459091
Comet,Schweiz,Informationsteknik,Elektronisk Utrustning,COTN,0.109156723,0.076581821,69.19254303,2.239798069,4.24766922
Compagnie Financiere Richemont,Schweiz,Sällanköpsvaror,Accessoarer,CFR,-0.236748104,0.04727273,20.66555023,1.97962606,1.691517949
Conzzeta,Schweiz,Industri,Industrikomponenter,CON,-0.049030781,0.008498583,13.70252037,1.095142007,1.969902992
Cosmo Pharmaceuticals,Schweiz,Hälsovård,Läkemedel,COPN,-0.198941822,0.042929292,-41.80242157,16.20025063,2.57137394
CPH Chemie & Papier,Schweiz,Material,Skogsbolag,CPHN,-0.142512083,0.061333332,8.811228752,0.811877787,0.968721271
Crealogix,Schweiz,Finans & Fastighet,Kapitalförvaltning,CLXN,-0.01098901,0.006752137,-19.36692047,1.220188022,1.999405026
Credit Suisse,Schweiz,Finans & Fastighet,Banker,CSGN,-0.349186668,0.004422222,6.356965065,1.014137983,0.469007701
Daetwyler,Schweiz,Sällanköpsvaror,Bil & Motor,DAE,0.07631588,0.027777779,29.21427917,2.555075884,4.119686127
Datacolor,Schweiz,Informationsteknik,Datorer & Hårdvara,DCN,-0.161764679,0.054346251,26.15447044,1.190117955,2.06733489
DKSH Holding,Schweiz,Industri,Affärskonsulter,DKSH,-0.099166689,0.036170211,20.3962307,0.3036111,1.981387019
Dormakaba,Schweiz,Informationsteknik,Säkerhet & Bevakning,DOKA,-0.391134262,0.057516341,15.34613991,0.689529896,15.93295956
Dottikon Es,Schweiz,Hälsovård,Läkemedel,DESN,0.350446472,0.02927536,25.50074005,4.474534988,1.967522979
Dufry,Schweiz,Sällanköpsvaror,Detaljhandel,DUFN,-0.735465088,0.05056818,-51.39307022,0.154067606,0.515360415
Edisun Power Europe,Schweiz,Kraftförsörjning,Förnybarenergi,ESUN,0.222222214,0.08965517,17.52033043,7.589476109,1.356269002
EEII,Schweiz,Finans & Fastighet,Investmentbolag,EEII,0.499999886,0.05021008,2.583978891,2.179374933,0.781563103
EFG International,Schweiz,Finans & Fastighet,Banker,EFGN,-0.173611107,0.146938801,19.47627068,2.545334101,1.002833009
Elma Electronic,Schweiz,Informationsteknik,Datorer & Hårdvara,ELMN,0.109452724,0.083783779,19.93884087,0.674215198,2.543261051
Emmi,Schweiz,Dagligvaror,Livsmedel,EMMN,-0.056246638,0.017533,28.07777023,1.33593297,2.762204885
Ems Chemie,Schweiz,Material,Kemikalier,EMSN,0.004094958,0.072254329,27.19862938,6.660099983,8.623012543
Energiedienst,Schweiz,Kraftförsörjning,Förnybarenergi,EDHN,0.056105614,0.01931034,95.52237701,1.034487009,1.398525953
ENR Russia Invest,Schweiz,Finans & Fastighet,Kapitalförvaltning,RUS,-0.125,0.02206531,4.335259914,2.153233051,0.561608613
Evolva,Schweiz,Hälsovård,Biotech,EVE,0.156682014,0.052967029,-8.932383537,16.78251076,1.12776804
Feintool International,Schweiz,Industri,Industrikomponenter,FTON,-0.431241684,0.031111109,19.60423088,0.33027789,0.674284816
Georg Fischer,Schweiz,Industri,Industrimaskiner,FI-N,-0.299800816,0.031948881,16.6343708,0.773621321,2.061511993
Flughafen Zuerich,Schweiz,Industri,Flygtransport,FHZN,-0.29264122,0.036480689,12.31379986,3.145764112,1.541751027
Forbo,Schweiz,Sällanköpsvaror,Möbler & Inredning,FORN,-0.239824657,0.02494751,14.06231976,1.51612699,2.873157024
Galenica AG,Schweiz,Dagligvaror,Apotek,GALE,0.361436005,0.018518521,26.65139961,1.008905053,3.352195024
GAM Holding,Schweiz,Finans & Fastighet,Kapitalförvaltning,GAM,-0.439910583,0.007887324,-89.06667328,0.366507798,0.356371194
Geberit,Schweiz,Industri,Installation & VVS,GEBN,0.001946449,0.02169657,22.96697044,4.809693813,7.808218002
Givaudan,Schweiz,Material,Kemikalier,GIVN,0.272727242,0.027855151,42.59777832,4.785098076,8.154384613
Glarner Kantonalbank,Schweiz,Finans & Fastighet,Banker,GLKBN,0.003225803,0.008,14.20285988,4.629593849,1.040842056
Groupe Baumgartner,Schweiz,Finans & Fastighet,Investmentbolag,BAP,0.261261215,0.01165049,2238.805908,146.0124969,0.925605893
Groupe Minoteries,Schweiz,Dagligvaror,Livsmedel,GMI,-0.148148117,0.04373178,16.02716064,0.776754379,1.075049043
Gurit,Schweiz,Material,Kemikalier,GUR,0.293436279,0.03661088,13.83889008,1.122696996,4.257522106
HBM Healthcare Investments,Schweiz,Finans & Fastighet,Kapitalförvaltning,HBMN,0.199283962,0.01639631,3.554514885,3.244478941,0.912929475
Helvetia,Schweiz,Finans & Fastighet,Försäkring,HELN,-0.261061974,0.004426018,8.730989456,0.424749792,0.695868492
HIAG Immobilien,Schweiz,Finans & Fastighet,Fastighetsbolag,HIAG,-0.360299606,0.072580652,-9.652116776,10.83872986,1.016551018
Highlight Event & Entertainment,Schweiz,Sällanköpsvaror,Media & Publicering,HLEE,1.109289627,0.080645161,-20.08115959,0.587798119,3.23617506
Hochdorf,Schweiz,Dagligvaror,Livsmedel,HOCN,-0.482343483,0.124922504,-0.391949296,0.244079396,0.438802302
Huber & Suhner,Schweiz,Informationsteknik,Kommunikation,HUBN,-0.164705868,0.133462296,18.50832939,1.448142052,2.055875063
Hypothekarbank Lenzburg,Schweiz,Finans & Fastighet,Banker,HBLN,-0.035555542,0.042134891,14.84607029,4.882194996,0.640417099
Idorsia,Schweiz,Hälsovård,Biotech,IDIA,0.401301498,0.204747791,-6.867590904,142.3768005,19.66593933
Implenia,Schweiz,Industri,Byggnation & Infrastruktur,IMPN,0.293565636,0.095320625,27.02323914,0.160801902,1.266216993
Inficon,Schweiz,Industri,Mätning & Analys,IFCN,0.056277037,0.034736841,29.10222054,4.023458004,7.354566097
Interroll,Schweiz,Industri,Installation & VVS,INRN,-0.20362812,0.020020959,26.33172989,2.627424002,4.836769104
Intershop,Schweiz,Finans & Fastighet,Fastighetsbolag,ISN,0.008000016,0.026072731,13.50170994,9.971060753,1.422391057
Investis,Schweiz,Finans & Fastighet,Fastighetsbolag,IREN,0.213414669,0.010175,5.858368874,5.397767067,1.369477034
IVF Hartmann,Schweiz,Hälsovård,Medicinsk Utrustning,VBSN,0.041666627,0.01324486,29.58346939,2.608732939,2.826323032
Julius Baer Gruppe,Schweiz,Finans & Fastighet,Nischbanker,BAER,-0.217073135,0.016771491,16.61491013,5.923560143,1.239403009
Jungfraubahn,Schweiz,Sällanköpsvaror,Resor & Nöjen,JFN,-0.095774708,0.018189009,14.09377956,3.497936964,1.242576957
Kardex,Schweiz,Industri,Installation & VVS,KARN,-0.104193096,0.01751825,22.58095932,2.128012896,5.846764088
Komax,Schweiz,Industri,Industrimaskiner,KOMN,-0.360964966,0.030841119,42.41876984,1.341449976,2.28904891
Kudelski,Schweiz,Informationsteknik,IT-Konsulter,KUD,-0.43908226,0.01077358,-4.505591869,0.247504994,0.547323108
Kuehne & Nagel,Schweiz,Industri,Tåg- & Lastbilstransport,KNIN,-0.025533378,0.08347826,20.93791962,0.791091084,7.205214977
Kuros Biosciences,Schweiz,Hälsovård,Biotech,KURN,-0.202000027,0.037837839,-2.805512905,17.49048996,0.575340509
LafargeHolcim,Schweiz,Industri,Byggmaterial,LHN,-0.279020481,0.103414602,10.16059971,0.858693421,0.80326283
Lalique Group,Schweiz,Sällanköpsvaror,Kläder & Skor,LLQ,-0.415322533,0.04749341,28.97681999,1.354205012,1.562813997
Landis & Gyr Group,Schweiz,Industri,Elektroniska komponenter,LAND,-0.019075632,0.02439024,14.6136198,1.106353045,1.115267992
Lastminute.com,Schweiz,Informationsteknik,Internettjänster,LMN,0.061320662,0.03915663,9.147829056,0.654402375,1.754858017
Leclanche,Schweiz,Industri,Elektroniska komponenter,LECN,-0.646073303,0.01587302,-1.194134951,2.930191994,4.253732204
Lem Holding,Schweiz,Industri,Mätning & Analys,LEHN,-0.222857113,0.01818182,24.72615051,3.976541042,15.41123962
Leonteq,Schweiz,Finans & Fastighet,Kapitalförvaltning,LEON,-0.160714264,0.04852941,9.960039139,2.36247611,0.924768686
Liechtensteinische Landesbank,Schweiz,Finans & Fastighet,Banker,LLBN,-0.183160954,0.081081095,14.66065979,7.182273865,0.872380495
Logitech,Schweiz,Informationsteknik,Datorer & Hårdvara,LOGN,0.066925287,0.137142897,27.50344086,2.629550934,5.857481003
Lonza Group,Schweiz,Hälsovård,Biotech,LONN,0.384925957,0.01577287,40.27672958,5.152565002,4.697133064
LumX Group,Schweiz,Finans & Fastighet,Kapitalförvaltning,LUMX,-0.831818161,0.02424242,-0.256588101,0.232601404,0.195846304
Luzerner Kantonalbank,Schweiz,Finans & Fastighet,Banker,LUKN,-0.175548611,0.095300264,16.31925011,7.303110123,1.166164994
MCH Group,Schweiz,Sällanköpsvaror,Marknadsföring,MCHN,-0.215976295,0.04545455,-8.207383156,0.178782299,1.707519054
Meier Tobler Group,Schweiz,Industri,Elektroniska komponenter,MTG,-0.318442173,0.074666672,107.6922989,0.287863791,0.987708986
Metall Zug,Schweiz,Sällanköpsvaror,Hemelektronik,METN,-0.281496048,0.044585991,28.00058937,0.684227705,1.184566021
Meyer Burger Technology,Schweiz,Informationsteknik,Elektronik & Tillverkning,MBTN,-0.735632172,0.081761007,-2.913851023,0.451065511,0.670895875
Mikron,Schweiz,Industri,Industrikomponenter,MIKN,-0.353246765,0.049140048,6.984571934,0.2482436,0.480516106
Mobilezone,Schweiz,Telekommunikation,Bredband & Telefoni,MOZN,0.010869622,0.178432102,9.526736259,0.345520496,654.9191895
Mobimo,Schweiz,Finans & Fastighet,Fastighetsbolag,MOBN,0.097046375,0.057324839,16.62882996,8.906524658,1.119441986
Molecular Partners,Schweiz,Hälsovård,Biotech,MOLN,-0.010638237,0.048705502,-10.97603989,19.7116394,7.421309948
Nebag,Schweiz,Finans & Fastighet,Investmentbolag,NBEN,-0.086538429,0.0266187,13.38216972,10.1824398,0.934214473
Nestle,Schweiz,Dagligvaror,Livsmedel,NESN,0.083010559,0.04,24.06045914,3.218930006,5.726336002
New Value,Schweiz,Finans & Fastighet,Investmentbolag,NEWN,-0.722222214,0.063888888,-0.3003003,8.516061783,0.541834176
New Venturetec,Schweiz,Finans & Fastighet,Kapitalförvaltning,NEV,0.130434752,0.03529412,0.73425591,0.588812113,0.415735304
Newron Pharmaceuticals,Schweiz,Hälsovård,Biotech,NWRN,-0.371428604,0.025,-4.654191017,13.36314011,2.555828094
Novartis,Schweiz,Hälsovård,Läkemedel,NOVN,0.022222281,0.556438789,27.7796402,3.985326052,3.493212938
OC Oerlikon,Schweiz,Industri,Industrimaskiner,OERL,-0.424768524,0.003399158,23.80267906,0.960728407,1.418660998
Orascom Development,Schweiz,Sällanköpsvaror,Hotell & Camping,ODHN,-0.477244797,0.066889629,-13.61306953,0.769968092,0.81690383
Orior,Schweiz,Dagligvaror,Livsmedel,ORON,-0.012594461,0.041584158,16.19099045,0.856648326,6.527672768
Panalpina Welttransport,Schweiz,Industri,Tåg- & Lastbilstransport,PWTN,0.465458527,0.089086857,81.37853241,1.010295987,10.47031975
Pargesa,Schweiz,Finans & Fastighet,Investmentbolag,PARG,-0.142767248,0.132312002,14.75428009,1.030012965,0.534590423
Partners Group,Schweiz,Finans & Fastighet,Kapitalförvaltning,PGHN,0.022538185,0.044642859,22.64711952,13.01854992,8.80136013
Peach Property Group,Schweiz,Finans & Fastighet,Fastighetsbolag,PEAN,0.157718182,0.128205099,2.835211992,1.41673398,0.60278219
Perfect,Schweiz,Industri,Flygtransport,PRFN,-0.166666622,0.138392897,-3.125,0.157133907,-11.90909958
Perrot Duval,Schweiz,Industri,Industrimaskiner,PEDU,0.478873253,0.02238806,14.53890991,0.292872608,2.192035913
Plazza Immobilien,Schweiz,Finans & Fastighet,Fastighetsbolag,PLAN,0.161157017,0.025906739,22.13278008,24.18787003,1.02760601
Private Equity,Schweiz,Finans & Fastighet,Kapitalförvaltning,PEHN,-0.196721306,0.0739645,24.3732605,17.01469994,0.526287198
PSP Swiss Property,Schweiz,Finans & Fastighet,Fastighetsbolag,PSPN,0.155793552,0.070796461,12.00749016,9.627372742,1.223427057
Relief Therapeutics,Schweiz,Hälsovård,Biotech,RLF,6.380952148,0.203846092,-103.3332977,115.9850006,3.161648989
Rieter,Schweiz,Industri,Industrimaskiner,RIEN,-0.415465279,0.070520229,23.34100914,0.409534007,0.943591118
Romande Energy,Schweiz,Kraftförsörjning,Elförsörjning,HREN,-0.083333311,0.096551723,32.95927048,1.856837988,0.587822914
Santhera Pharmaceuticals,Schweiz,Hälsovård,Läkemedel,SANN,-0.401417542,0.050335569,-5.381762981,1.369318962,4.857803822
Schaffner,Schweiz,Industri,Elektroniska komponenter,SAHN,-0.313852787,0.052800002,13.94828987,0.507972181,1.585826993
Schlatter,Schweiz,Industri,Industrimaskiner,STRN,-0.31,0.044444451,59.43153,0.325661391,1.042062998
Schmolz & Bickenbach,Schweiz,Material,Gruv - Industrimetaller,STLN,-0.596525536,0.03125,-0.309769899,0.05584497,0.94206363
Schweiter Technologies,Schweiz,Industri,Industrimaskiner,SWTQ,-0.03206414,0.048780489,22.09115982,1.172530055,1.889664054
Sensirion,Schweiz,Informationsteknik,Elektronisk Utrustning,SENS,-0.184652271,0.08636364,-188.0531006,3.04142499,3.327991009
SFS Group,Schweiz,Industri,Industrikomponenter,SFSN,-0.165417614,0.004465409,14.23822021,1.640269995,2.394433975
SGS SA,Schweiz,Industri,Mätning & Analys,SGSN,-0.131741161,0.1527108,25.79121017,2.57891798,11.24230957
SHL Telemedicine,Schweiz,Hälsovård,Sjukhus & Vårdhem,SHLTN,0,0.053140101,11.66499996,1.511150956,1.930176973
Siegfried,Schweiz,Hälsovård,Läkemedel,SFZN,0.151891947,0.02388665,34.02523041,2.099721909,2.530288935
Sika,Schweiz,Material,Kemikalier,SIKA,0.146757717,0.042553191,36.69084167,3.779951096,9.934166908
Sonova,Schweiz,Hälsovård,Medicinsk Utrustning,SOON,-0.137681189,0.01225309,18.64425087,3.92758894,5.072605133
St Galler Kantonalbank,Schweiz,Finans & Fastighet,Banker,SGKN,-0.16455698,0.01115538,13.99322987,6.112911224,0.929057181
Starrag Group,Schweiz,Industri,Industrimaskiner,STGN,-0.200819664,0.055427251,31.18502998,0.313389391,0.736126006
Banque Profil De Gestion,Schweiz,Finans & Fastighet,Banker,BPDG,-0.587412605,0.019,-28.92156982,4.795582771,0.298471898
Straumann,Schweiz,Hälsovård,Medicinsk Utrustning,STMN,-0.100238085,0.1,39.24501038,7.512189865,8.794946671
Sulzer,Schweiz,Industri,Industrimaskiner,SUN,-0.326149445,0.04157783,15.6870203,0.641921818,1.514047027
Sunrise Communications,Schweiz,Telekommunikation,Bredband & Telefoni,SRCG,0.097301121,0.01100917,62.76406097,1.845363021,2.596169949
Swatch Group,Schweiz,Sällanköpsvaror,Accessoarer,UHR,-0.313110886,0.03521127,14.38798046,1.276234031,0.922401786
Swiss Finance & Property Investment,Schweiz,Finans & Fastighet,Fastighetsbolag,SFPN,0.010928988,0.158730202,21.57786942,7.853959084,1.006312013
Swiss Life,Schweiz,Finans & Fastighet,Försäkring,SLHN,-0.256191082,0.115853701,9.302172661,0.444062114,0.661800921
Swiss Prime Site,Schweiz,Finans & Fastighet,Fastighetsbolag,SPSN,0.116180058,0.050602412,12.21835041,5.576876163,1.276643991
Swiss Re,Schweiz,Finans & Fastighet,Försäkring,SREN,-0.213883343,0.004271845,32.83607101,0.480870187,0.802277684
Swisscom,Schweiz,Telekommunikation,Bredband & Telefoni,SCMN,0.126213551,0.020769229,16.17251015,2.361005068,3.047858
