Bolagsnamn,Bransch,PE,PS,PB
Deutsche Lufthansa,Flygtransport,3.470860004,0.116187699,0.417071015
Deutsche Pfandbriefbank,Nischbanker,5.947538853,0.54559201,0.297748893
Deutsche Post,Flygtransport,12.65573978,0.515150785,2.311408997
Deutsche Real Estate,Fastighetsbolag,3.031900883,2.011219025,0.466742992
Deutsche Telekom,Bredband & Telefoni,15.42990017,0.740908623,1.881796002
Deutsche Wohnen,Fastighetsbolag,8.617950439,5.589066029,0.983380497
Deutz,Industrimaskiner,8.481627464,0.240961999,0.680102408
DF Deutsche Forfait,Kredit & Finansiering,5.730810165,1.404320002,1.74416101
DIC Asset,Fastighetsbolag,10.36958027,4.550775051,0.875852287
Dierig Holding,Möbler & Inredning,13.60389996,33.03622818,1.409160972
Dinkelacker,Fastighetsbolag,50.28118134,21.85910034,5.548028946
DLB Anlageserv,Kapitalförvaltning,9.784946442,9.718069077,0.709452093
DMG Mori,Industrimaskiner,20.99226952,1.180160046,2.516102076
DocCheck,Marknadsföring,16.54602051,1.598894,2.358232975
Dr Hoenle,Industrimaskiner,18.14825058,1.840888023,2.02906394
Draegerwerk,Medicinsk Utrustning,39.74642181,0.356372088,0.922036886
Duerr,Industrimaskiner,11.76535988,0.371641487,1.414067984
DWS Group,Kapitalförvaltning,9.906066895,2.162323952,0.741250575
E.ON,Elförsörjning,39.99085999,0.556664407,2.514586926
Easy Software,Affärs- & IT-System,-42.12388992,0.905021012,1.743126988
Eckert & Ziegler AG,Läkemedel,30.93456078,3.826890945,4.94282198
Ecommerce Alliance,Internettjänster,-4.017408848,1.313114047,0.765686214
Ecotel Communication,Bredband & Telefoni,-145.1271057,0.290556312,1.280086994
Edel,Media & Publicering,11.34644985,0.152345702,0.923305094
Effecten Spiegel,Kapitalförvaltning,34.30012894,1.314597964,0.310163707
Eifelhoehen Klinik,Sjukhus & Vårdhem,-5.118732929,0.118738703,0.410050392
Eisen & Huettenwerke,Kapitalförvaltning,26.56497002,668.2706909,1.702648997
Elanix Biotechnologies,Biotech,-0.571428597,36.61249161,-1.612954021
Elmos Semiconductor,Elektronik & Tillverkning,21.53388977,1.457934022,1.175472021
Elringklinger,Bil & Motor,79.28349304,0.1867387,0.377531409
Elumeo,Accessoarer,-0.652486026,0.187436104,2.98913002
Enbw Energie Baden Wuerttemberg,Elförsörjning,18.81432915,0.736136675,3.499685049
Encavis,Förnybarenergi,66.4302597,5.625261784,2.161235094
Energiekontor,Förnybarenergi,970,4.398927212,4.985971928
EnviTec Biogas,Förnybarenergi,31.3043499,1.144994974,1.479244947
Epigenomics,Biotech,-2.593152046,35.99681091,4.295416832
EQS Group,IT-Konsulter,-82.25878143,2.998565912,4.056807041
Ernst Russ,Kapitalförvaltning,5.045872211,0.391276807,0.357747108
ERWE Immobilien,Fastighetsbolag,7.860261917,20.57951927,1.219398975
Euromicron,Elektroniska komponenter,-0.006531252,0.000233834,0.00107723
Euwax,Kapitalförvaltning,76.41766357,1502.317017,3.257855892
Evonik Industries,Kemikalier,14.0479002,0.807003379,1.179286003
Evotec,Biotech,92.72512817,7.957204819,7.446907043
Eyemaxx Real Estate,Fastighetsbolag,7.957293034,4.982102871,0.659761488
Fair Value,Fastighet - REIT,6.686479092,3.635763884,0.634608924
Fernheizwerk Neukoelln,Gasförsörjning,16.26800919,2.680638075,2.020234108
FinLab,Kapitalförvaltning,2.292076111,21.70097923,0.626385987
Fintech Group,Kapitalförvaltning,26.9869194,4.344645023,3.113622904
First Sensor,Elektronisk Utrustning,170.3470001,2.406965017,4.391115189
Foris,Kredit & Finansiering,13.05970001,0.582507014,0.73572427
Formycon,Biotech,-167.0534058,6.072892189,4.177360058
Fortec Elektronik,Elektronik & Tillverkning,9.248339653,0.554300606,1.138265967
Francotyp-Postalia,Affärskonsulter,123.7069016,0.225584507,1.239385009
Fraport Frankfurt Airport,Flygtransport,8.91629982,1.009228945,0.841754615
freenet,Bredband & Telefoni,11.2586298,0.733201027,1.638396978
Fresenius Medical Care,Sjukhus & Vårdhem,16.18894005,1.095227003,1.600680947
Fresenius Se & Co,Sjukhus & Vårdhem,11.5212698,0.612647414,1.292956948
Friwo,Elektroniska komponenter,-5.986393929,0.707602322,6.19888401
Frosta,Livsmedel,32.95159912,0.793422222,2.423580885
Fuchs Petrolub,Kemikalier,19.53911018,1.732095957,2.855736971
Funkwerk,Kommunikation,11.64531994,1.263983011,3.095037937
Fyber,Affärs- & IT-System,-0.844430029,0.241193205,0.768595278
Gateway Real Estate,Fastighetsbolag,5.462428093,7.475148201,2.201072931
GBK Beteiligung,Kapitalförvaltning,-68.86226654,12.96378994,0.813630879
GEA Group,Industrimaskiner,-20.83252907,0.795989573,1.858755946
German Startups Group,Kapitalförvaltning,-7.151095867,0.779674828,0.508024991
Gerresheimer,Medicinsk Utrustning,-149.7106018,1.521821976,2.28204298
Gerry Weber,Kläder & Skor,2.35E-06,0.000133664,0.000363775
Gesco,Industrimaskiner,6.933477879,0.260122091,0.655788124
Gigaset,Datorer & Hårdvara,3.890490055,0.132891506,3.584193945
GK Software,Affärs- & IT-System,-18.7956295,0.814698219,2.356345892
Godewind Immobilien,Fastighetsbolag,3.737823963,16.75863075,1.184628963
GoingPublic Media,Media & Publicering,49.1525383,0.74181968,1.558557987
Grammer,Bil & Motor,5.814607143,0.124667697,0.742555678
Greiffenberger,Gruv - Industrimetaller,-107.1428986,0.060581859,0.383908987
Grenke,Kredit & Finansiering,22.11164093,4.605229855,2.39982295
GSW Immobilien,Fastighetsbolag,8.813707352,17.88772964,0.903005719
GxP German Properties,Fastighetsbolag,4.046405792,1.111057997,0.443706691
H&R,Kemikalier,-108.6957016,0.138458297,0.458959013
Haemato,Apotek,-54.83425903,0.202140704,0.616475523
Hamborner,Fastighet - REIT,35.62194061,6.414013863,1.240247011
Hamburger Hafen & Logistik,Sjöfart & Rederi,10.39729023,0.776666582,1.820862055
Hannover Rueck,Försäkring,12.72492027,0.757544398,1.552139044
HanseYachts,Bil & Motor,-34.86238098,0.201524302,1.827157974
Hapag Lloyd,Sjöfart & Rederi,36.51903915,1.048324943,2.000602007
Hasen Immobilien,Fastighetsbolag,10.29172993,10.57338047,0.835508406
Hawesko Holding,Internettjänster,14.57094002,0.469817609,2.606628895
Heidelberg Pharma,Biotech,-15.29051971,21.22647095,9.522432327
HeidelbergCement,Byggmaterial,7.593661785,0.452484697,0.502138376
Heidelberger Beteiligung,Kapitalförvaltning,5.392974854,3.598520041,0.954785824
Heidelberger Druckmaschinen,Industrimaskiner,11.99438,0.07834962,0.594290376
Heliad Equity Partners,Kapitalförvaltning,4.297521114,8.92935276,0.671302319
Hella & Co,Bil & Motor,10.83644962,0.540510774,1.300336003
HelloFresh,Livsmedelsbutiker,-445.9807129,2.519642115,18.52106094
HELMA Eigenheimbau,Fastighetsbolag,8.325074196,0.51055491,1.239017963
Henkel,Kemikalier,14.39253998,1.491927028,1.620074034
Hesse Newman Capital,Kapitalförvaltning,-1.342865944,4.04494381,1.51207602
Hochtief,Byggnation & Infrastruktur,-24.70466995,0.197105795,3.994366884
HolidayCheck Group,Media & Publicering,-17,0.545346677,0.510963619
Homag Group,Industrimaskiner,60.46994019,22.34794044,5.169898987
Hornbach-Baumarkt,Möbler & Inredning,8.44509697,0.130503103,0.486556292
Horus,Kapitalförvaltning,-6.147541046,9.104392052,0.769601703
HSBC Trinkaus & Burkhardt,Banker,15.82785988,4.456081867,0.609090209
Hugo Boss,Kläder & Skor,8.610363007,0.612375319,1.763255954
HumanOptics,Medicinsk Utrustning,-18.33333015,3.234385014,26.56922913
HWA AG,Bil & Motor,20.66053009,0.692194581,2.378181934
Hypoport,Kapitalförvaltning,82.81414032,5.988626003,11.34409046
Hyrican Informationssysteme,Datorer & Hårdvara,64.63700104,0.336470306,0.545485675
IBU-tec advanced materials,Industrimaskiner,47.55308914,0.850322604,1.294177055
IC Immobilien Holding,Fastighetsbolag,-19.93991089,1.427039981,69.70644379
IFA Hotel & Touristik,Hotell & Camping,-5.050156116,2.940855026,0.459821492
IFA Systems,Medicinsk Utrustning,5.960524082,1.74940002,1.742494941
InCity Immobilien,Fastighetsbolag,-138.0281982,10.24621964,0.994973719
Indus Holding,Industrimaskiner,11.3912096,0.388615608,0.933001518
Infas Holding,Marknadsföring,15.6716404,0.83720392,3.433343887
Infineon Technologies,Elektronik & Tillverkning,23.72847939,2.646238089,2.121459007
INIT Innovation in traffic,Affärs- & IT-System,19.60091972,1.41929698,2.600976944
Innogy,Förnybarenergi,-274.7474976,0.72097069,3.255825043
Innotec TSS,Byggmaterial,10.24960995,0.82530129,1.044599056
Instone Real Estate,Fastighetsbolag,8.61375618,1.181897044,1.947275043
InterCard Informationssysteme,Affärskonsulter,72.40000153,0.400674313,0.787873387
Intershop Communications,IT-Konsulter,-4.632791042,1.047731042,2.105986118
Intertainment,Media & Publicering,24.03100967,10.93507957,-0.510200679
Investunity,Kapitalförvaltning,5.727272987,1.823253989,1.226984024
Isra Vision,Affärs- & IT-System,48.81689072,7.133679867,5.018257141
Ivu Traffic Technologies,Affärs- & IT-System,21.43693924,2.55449295,3.992847919
JDC Group,Kapitalförvaltning,-15.71105003,0.617778778,1.901545048
Jenoptik,Industrimaskiner,15.54277039,1.229444027,1.605811
Jost,Affärskonsulter,19.11111069,1.848968983,4.239088058
Jost Werke,Bil & Motor,10.80047989,0.49171111,1.376011968
K&S AG,Kemikalier,12.70613956,0.277505785,0.251394898
KAP-Beteiligungs,Kapitalförvaltning,-19.39393997,0.292221189,0.656830013
KHD Humboldt Wedag,Industrimaskiner,-3.765140057,0.485861212,0.703369081
KHD Humboldt Wedag Industrial,Byggnation & Infrastruktur,-27.90942955,3.601489067,5.213785172
Kion Group,Industrimaskiner,11.51004982,0.594719529,1.468044996
Kloeckner & Co,Gruv - Industrimetaller,-6.696269989,0.059552532,0.319898099
Koenig & Bauer,Industrimaskiner,8.926093102,0.279097587,0.740593195
KPS AG,IT-Konsulter,17.49003029,1.180415034,3.31951499
KROMI Logistik,Industrimaskiner,-17.97837067,0.2658557,0.886363387
Krones,Industrimaskiner,174.2675934,0.417769909,1.206647992
KSB AG,Industrimaskiner,10.21516991,0.183714196,0.64352721
KST Beteiligungs,Kapitalförvaltning,20.33333015,-20.49984932,0.865433276
Kuka,Industrimaskiner,147.6015015,0.4485116,1.338490963
KWS Saat,Fiskodling,16.1698494,1.354310036,1.890764952
Lanxess,Kemikalier,14.40695953,0.509772778,1.299165964
Lechwerke,Elförsörjning,31.0896492,2.600475073,7.618947029
LEG Immobilien,Fastighetsbolag,8.954208374,8.529454231,1.168164968
Leifheit,Hemelektronik,29.92009926,0.745550573,1.813017011
Leoni,Elektroniska komponenter,-0.475134403,0.04260841,0.325454086
Lloyd Fonds,Kapitalförvaltning,-329.6702881,4.839803219,1.043326974
Lotto24,Betting & Casino,74.00195313,8.325876236,9.846451759
LPKF Laser & Electronics,Elektronik & Tillverkning,39.58644104,3.717330933,5.730625153
LS Telcom,Kommunikation,11.90692043,0.7060045,1.260947943
Ludwig Beck Am Rathauseck Textil,Kläder & Skor,27.16394997,1.162806034,1.510586023
MUT AG,Elektronisk Utrustning,14.35931969,1.434406042,2.865550041
M1 Kliniken,Sjukhus & Vårdhem,27.75808907,2.970859051,3.035248041
MagForce,Biotech,-15.2754097,1019.880005,3.901333094
Mainova,Elförsörjning,23.9176693,1.18799305,2.062674046
MAN,Industrimaskiner,9.053776741,0.481308401,1.007738948
Manz,Elektronik & Tillverkning,-10.90003967,0.45544219,0.911339521
Masterflex,Industrimaskiner,16.79331017,0.531617105,0.997182608
Maternus Kliniken,Sjukhus & Vårdhem,-19.17443085,0.242977798,-5.56622982
MAX Automation,Industrimaskiner,-2.714164019,0.221557602,1.395249963
MAX21,Kapitalförvaltning,-0.971479475,2.463443995,0.245930806
MBB,Kapitalförvaltning,13.91767025,0.620109618,1.074934006
Medical Columbus,Information & Data,14.8148098,2.497291088,1.98349297
MediClin,Sjukhus & Vårdhem,21.73057938,0.305853486,1.099257946
Medigene,Biotech,-5.481052876,10.29220963,1.337360024
Medion,Datorer & Hårdvara,20.71450043,0.831483722,1.541208029
Medios,Läkemedel,45.98228073,0.848243713,5.370509148
Mensch & Masch,Affärs- & IT-System,43.99596024,2.978724957,10.85616016
Merck,Läkemedel,33.02973938,2.645490885,2.391691923
Merkur Bank,Banker,13.125,1.338529944,0.864622116
METRIC mobility solutions,Datorer & Hårdvara,-0.041431259,0.001720767,-0.01273729
Metro AG,Livsmedelsbutiker,8.232969284,0.105508998,1.260648012
MIC AG,Kapitalförvaltning,-0.377584696,19.4450798,0.609369993
Mineralbrunnen Ueberkingen,Drycker,12.04819012,0.84510231,1.928413987
MLP,Kapitalförvaltning,14.39659977,0.764500022,1.230815053
Mobotix,Datorer & Hårdvara,94.49404907,1.194802999,3.132910967
Mologen,Biotech,-0.08546678,16.92069054,-0.246019706
Morphosys,Biotech,-29.04136086,41.85245895,7.608617783
MPC Muenchmeyer Petersen,Kapitalförvaltning,-18.12689018,0.857380271,0.443942785
MPH Health Care,Läkemedel,-3.357866049,9616.637695,0.498289704
MS Industrie,Bil & Motor,5.176714897,0.131692097,0.568545699
MTU Aero Engines,Industrimaskiner,14.84043026,1.433630943,2.841111898
Muehlbauer Holding,Elektroniska komponenter,11.39138031,1.823310971,2.688077927
Muehlhan,Byggnation & Infrastruktur,5.303417206,0.135638297,0.580381095
Mueller-Lila Log,Tåg- & Lastbilstransport,8.021705627,0.389634907,1.933380008
Muenchener Rueckversicherungs,Försäkring,10.23237991,0.429436296,0.901225626
Mutares,Industrimaskiner,8.071486473,0.165255502,0.906006873
mVISE,IT-Konsulter,26.89487076,0.814790189,3.634432077
MVV Energie,Elförsörjning,17.57723045,0.471063405,1.313012004
Mybet Holding,Betting & Casino,-0.002474227,0.000544713,0.002128992
MyHammer,Internettjänster,24.39999962,4.976061821,11.50903988
Mynaric,Rymd- & Satellitteknik,-18.14785957,75.90630341,5.180563927
Nabaltec,Kemikalier,15.83526039,1.122087002,1.933773994
NAGA Group,Kapitalförvaltning,-6.134751797,6.956755161,0.599635124
Nanofocus,Industrimaskiner,-3.310255051,0.430150092,1.491896987
Nanogate,Kemikalier,-12.06517982,0.170757502,0.345567286
NanoRepro,Biotech,-69.20821381,8.674365044,3.563504934
Nemetschek,Affärs- & IT-System,51.77582169,11.82213974,18.8902607
Nexus,Affärs- & IT-System,50.5006485,3.711971998,4.914765835
Niiio Finance Group,Kapitalförvaltning,-5.212619781,12.91065025,0.673716128
Noratis,Fastighetsbolag,5.786573887,0.815532684,1.365990996
NorCom Information Technology,IT-Konsulter,61.14719009,1.924499035,3.533516884
Norddeutsche Steingut,Möbler & Inredning,-2.878228903,0.1086464,0.283284396
Nordex,Installation & VVS,-10.9614296,0.260321796,1.147117019
Nordwest Handel,Gruv - Industrimetaller,7.412960052,0.116707802,0.786383808
Norma Group,Industrimaskiner,11.01657963,0.58505851,1.025071979
Nucletron Electronic,Elektroniska komponenter,11.24693966,0.759704411,1.115705013
Nuernberger Beteiligungs,Försäkring,11.69979954,0.220164999,0.933061182
Odeon Film,Media & Publicering,-4.6875,0.270868987,0.868824124
OHB Technology,Rymd- & Satellitteknik,23.39917946,0.594946027,3.289505959
Orbis,IT-Konsulter,29.62298012,0.808382571,2.32928896
Osram Licht,Elektroniska komponenter,-12.95740032,0.996055007,1.728564024
OTRS,IT-Konsulter,27.81344032,1.498118043,6.330852032
OVB Holding,Kapitalförvaltning,18.89682961,0.839700222,2.447540045
Paion,Biotech,-17.39525986,15.34340954,8.331735611
Pantaflix,Media & Publicering,-2.033097029,0.51330632,1.038293004
Paragon,Bil & Motor,-5.734436035,0.307268888,0.602195919
Park & Bellheimer,Bryggeri,24.92753983,0.410090089,0.874347985
Patrizia Immobilien,Fastighetsbolag,37.54735947,4.975747108,1.645485997
Paul Hartmann,Medicinsk Utrustning,18.77384949,0.500247419,1.231225967
Pfeiffer Vacuum Technology,Industrimaskiner,29.13928986,2.226552963,3.581459999
Pferdewetten De,Betting & Casino,11.98138046,2.620708942,2.390253067
Plan Optik,Elektronik & Tillverkning,19.61078072,0.665940106,0.767042816
Plenum,Affärskonsulter,63.55931854,0.680308521,3.565965891
PNE Wind,Vindkraft,485.3261108,2.510976076,1.429283023
Primag,Fastighetsbolag,-16.84028053,0.380197495,0.74226892
Pro DV,IT-Konsulter,50,0.600209415,3.059288979
ProCredit Holding,Banker,4.883331776,0.957969189,0.368602812
Progress Werk,Bil & Motor,7.00477314,0.1390028,0.539988816
ProSieben Sat 1 Media,Media & Publicering,4.337561131,0.432046503,1.686980009
PSI Software,Affärs- & IT-System,20.27249908,1.28471601,3.060030937
Publity,Kapitalförvaltning,1.585199952,14.16444016,0.849767923
Puma,Kläder & Skor,33.90507126,1.617187977,4.749196053
PVA TePla,Elektronik & Tillverkning,27.85062981,1.622514963,3.707536936
Pyrolyx,Investmentbolag,-1.331454039,13.92111969,50.9767189
QSC AG,Bredband & Telefoni,2.037442923,0.630129278,0.936519027
Quirin Privatbank,Banker,10.00741005,175.9981995,1.031983972
R Stahl,Elektroniska komponenter,-66.66665649,0.490354687,2.561885118
Rational,Hemelektronik,34.32395935,6.981306076,11.38389015
Realtech,IT-Konsulter,-3.868756056,0.396538913,0.419629514
Regenbogen,Hotell & Camping,8.076468468,0.827828526,1.29084003
Renk,Industrikomponenter,16.0105896,1.26602006,1.462087989
Rheinmetall,Bil & Motor,8.010489464,0.429247797,1.262909055
Rhoen Klinikum,Sjukhus & Vårdhem,27.53286934,0.913802624,1.02583003
RIB Software,IT-Konsulter,156.5644989,6.425356865,3.378340006
Ringmetall,Industrimaskiner,18.56677055,0.578427017,1.390481949
Rocket Internet,Internettjänster,9.841169357,37.60221863,0.638000727
Roy Ceramics,Möbler & Inredning,-0.961880982,4.837871075,0.149295405
RWE,Elförsörjning,-11.9216404,1.197172999,0.927287996
Salzgitter,Gruv - Industrimetaller,-2.854579926,0.080555417,0.235073894
Salzwerke,Kemikalier,-156.607193,2.47457099,3.266737938
SAP,Affärs- & IT-System,40.31782913,4.858123779,4.35360384
Sartorius,Medicinsk Utrustning,97.29493713,8.347496033,18.81855011
SBF AG,Elektroniska komponenter,31.15983963,23.57139969,4.405828953
Schaltbau,Industrimaskiner,56.15550995,0.447646499,3.378330946
Scherzer,Kapitalförvaltning,-18.38046074,8.176265717,0.786765397
Schloss Wachenheim,Bryggeri,13.2734499,0.309246004,0.626403511
Schnigge Wertpapierhandelsbank,Kapitalförvaltning,-0.002583646,0.001255889,0.004023715
Schumag,Industrikomponenter,-2.452482939,0.102238603,0.878477275
Schwabenverlag,Media & Publicering,99.29577637,0.103706896,1.028107047
Schweizer Electronic,Elektronik & Tillverkning,-12.55531025,0.348170996,0.724242508
Scout24,Internettjänster,97.58569336,17.37998009,5.767446995
Secunet Security,Affärs- & IT-System,39.79782104,3.906194925,11.44320965
Sedlmayr Spaten,Fastighetsbolag,67.1704483,21.21784973,10.35013962
Seven Principles,IT-Konsulter,-7.65456295,0.298266202,42.88010025
SFC Energy,Förnybarenergi,-65.3937912,2.424534082,3.525249958
SGL Carbon,Gruv - Industrimetaller,-3.706475019,0.306605786,0.795959115
SHS Viveon,IT-Konsulter,-49.70587921,1.493798018,4.960882187
SHW AG,Bil & Motor,8.621811867,0.197214395,0.647568882
Siemens Healthineers,Medicinsk Utrustning,24.50085068,2.51828599,3.793315887
Siemens,Industrimaskiner,13.00759983,0.777008116,1.373651028
Siltronic,Elektronik & Tillverkning,10.19149017,1.80982399,2.65803504
Singulus Technologies,Industrimaskiner,-3.432529926,0.497929901,5.541248798
Sino,Kapitalförvaltning,-17.5522995,3.250299931,3.375283957
Sino-German United,Livsmedelsbutiker,-4.347826004,0.361186713,0.403006613
Sixt Leasing,Kredit & Finansiering,17.57691956,0.458399087,1.648797035
Sixt,Tåg- & Lastbilstransport,12.85851955,0.911467671,2.064996958
Sleepz,Möbler & Inredning,-0.221856996,0.120985702,0.351698101
SLM Solutions,Industrimaskiner,-2.736443996,2.629821062,2.892601967
SMA Solar Technology,Elektronik & Tillverkning,-116.2509995,1.095906019,2.405484915
SMT Scharf,Gruv - Service,6.267142773,0.457082689,0.583938003
SNP Schneider Neureither & Partner,IT-Konsulter,142.6141052,2.26809907,4.669776917
Softing,Elektronisk Utrustning,18.21718025,0.56191361,0.738044977
Softline,Affärs- & IT-System,-42.69231033,14.55325985,1.027362943
Software,IT-Konsulter,13.68150043,2.380695105,1.562721968
Sparta,Kapitalförvaltning,180.1802063,9.223365784,0.681590915
Splendid Medien,Media & Publicering,-0.339738697,0.086403623,1.041188955
Sporttotal,Media & Publicering,-2.772861004,0.630154908,1.749961019
StarDSL,Telekomtjänster,-9.966777802,3.247570038,5.672150135
Steico,Skogsbolag,23.8175106,1.488638997,2.264389038
Stemmer Imaging,Elektronisk Utrustning,20.97031021,0.957751989,1.398287058
Stinag Stuttgart Invest,Fastighetsbolag,48.53298187,11.56064987,1.979308963
Stratec Biomedical,Medicinsk Utrustning,63.72769928,4.611739159,6.428337097
Stroeer,Marknadsföring,29.98773003,2.085427999,5.375764847
Suedzucker,Livsmedel,-2.97003603,0.418306798,0.956113279
Suess Microtec,Elektronik & Tillverkning,-9.192429543,0.699176371,1.192165017
Surteco,Möbler & Inredning,15.7990303,0.43408379,0.817894518
Expedeon,Biotech,-43.96551895,3.43642211,1.119266987
Symrise,Kemikalier,42.41978073,3.66160202,5.183762074
Syzygy,Affärskonsulter,21.09950066,1.139026046,1.373136044
TAG Immobilien,Fastighetsbolag,6.864799023,6.860235214,1.187528014
Takkt,Möbler & Inredning,6.956140995,0.428574711,0.807629824
Talanx,Försäkring,8.764481544,0.2117621,0.797075927
TC Elektronik,Hemelektronik,-23.07691956,0.815992415,3.541496992
Technotrans,Industrimaskiner,15.13329983,0.443178207,1.22755301
Tele Columbus,Bredband & Telefoni,-7.659646988,0.575963914,0.931226909
Telefonica Deutschland,Bredband & Telefoni,-36.01683044,1.032389998,1.169062972
Teles Informationstechnologien,Kommunikation,-3.806647062,0.889815807,-0.330117196
Thyssenkrupp,Gruv - Industrimetaller,-5.211874962,0.091478042,2.606005907
TLG Immobilen,Fastighetsbolag,3.103844881,6.526362896,0.538792729
Tonkens Agrar,Jordbruk,-27.4741497,0.365520209,0.6516186
Tradegate,Kapitalförvaltning,42.99753952,-1700.052002,18.16596031
Travel24.com,Resor & Nöjen,-1.480903983,0.4119232,0.694235981
TTL Beteiligungs & Grundbesitz,Fastighetsbolag,12.21304035,45.6510582,1.175719976
TUI AG,Resor & Nöjen,5.94294405,0.132900104,0.806416094
Turbon,Möbler & Inredning,-4.624278069,0.135819703,0.543048799
UMT United Mobility Technology,Affärs- & IT-System,3.063062906,0.03755378,0.01471044
Umweltbank,Banker,19.84733009,4.823679924,2.820161104
Uniper,Elförsörjning,14.09972,0.130692005,0.75531882
United Internet,Bredband & Telefoni,13.71156979,1.053905964,1.270095944
United Labels,Detaljhandel,-2.625,0.282704502,19.34667969
United Power Technology,Elektroniska komponenter,0.101351403,0.003526106,0.002766615
USU Software,Affärs- & IT-System,32.32888031,1.782762051,2.832079887
Uzin Utz,Byggnation & Infrastruktur,15.20697021,0.637577713,1.450113058
VA Q tec,Byggmaterial,-52.49745178,2.082696915,3.153623104
Wacker Chemie,Kemikalier,-4.018461227,0.52404058,1.312859058
Wacker Neuson,Industrimaskiner,9.375494957,0.436461091,0.677352011
Wallstreet Online,Information & Data,19.48654938,8.100625038,3.2610569
Valora Effekten,Kapitalförvaltning,-6.488094807,3.477761984,0.884964228
Value Managenment & Research,Kapitalförvaltning,-8.574651718,3.049962044,2.061392069
Value Holdings,Kapitalförvaltning,11.35597038,4.840847969,1.18256402
Vapiano,Restaurang & Café,-0.066941626,0.020428911,-1.196444988
Varengold Bank,Kapitalförvaltning,38.79518127,2.230021,0.807261825
Varta,Elektroniska komponenter,58.60720062,8.347537994,7.30265379
Washtec,Industrimaskiner,23.03482056,1.174263,6.067165852
Vectron Systems,Elektronisk Utrustning,-12.61042023,2.624799967,4.359149933
Verallia Deutschland,Förpackning,9.503632545,0.841631293,21.96696091
Verbio Vereinigte BioEnergie,Bioenergi,13.2530098,0.713132679,1.622499943
Verianos Real Estate,Fastighetsbolag,7.861635208,5.463497162,0.927590072
Westag & Getalit,Byggmaterial,20.11976051,0.584938228,1.182894945
Westgrund,Fastighetsbolag,10.78081989,8.018444061,1.024003983
VIB Vermoegen,Fastighetsbolag,10.45851994,7.26395607,1.145020008
Wild Bunch,Media & Publicering,-0.288739204,0.350468487,0.270396888
Windeln.de,Detaljhandel,-0.088161647,0.01815008,0.097307757
WireCard,Betalning & E-handel,31.34922981,6.039847851,6.556214809
Viscom,Elektronik & Tillverkning,19.31232071,0.676245272,1.023702979
Vita 34,Sjukhus & Vårdhem,37.03704071,2.469404936,1.658089995
Vivanco Gruppe,Hemelektronik,13.32633972,0.173116803,2.584476948
Volkswagen,Bil & Motor,5.108365059,0.269863486,0.559825897
Voltabox,Elektroniska komponenter,-7.778738022,0.998632729,0.495291412
Vonovia,Fastighetsbolag,20.92893982,3.382828951,1.203099966
Vossloh,Byggnation & Infrastruktur,-7.781251907,0.615245283,1.430266023
Wuestenrot & Wuerttembergische,Försäkring,5.921002865,0.2209806,0.306074291
New Work,Internettjänster,33.95917892,4.337034225,11.51381016
YOC AG,Marknadsföring,-41.45658112,0.623283625,-2.077425957
Your Family Entertainment,Media & Publicering,-2.512808084,3.302280903,1.021103978
Zalando,Kläder & Skor,106.6837997,1.592018008,6.128418922
Zooplus,Internettjänster,-60.97922134,0.483108401,7.304738045
1nkemia IUCT,Läkemedel,-10.29899979,1.470643997,0.463184893
Ab-Biotics,Biotech,26.39915085,4.63439703,7.937205791
Abengoa,Byggnation & Infrastruktur,0.310722113,0.183249995,-0.123155102
Acciona,Byggnation & Infrastruktur,14.91462994,0.729707718,1.533681035
Acerinox,Gruv - Industrimetaller,-31.40760994,0.389703393,0.989310384
Acs Actividades De Construccion,Byggnation & Infrastruktur,6.575245857,0.1597597,1.412642002
ADL Bionatur Solutions,Biotech,-2.925909042,2.083834887,2.27650404
Adolfo Dominguez,Kläder & Skor,85.76709747,0.380521387,0.845897913
Aedas Homes,Fastighetsbolag,24.27833939,2.383332968,0.793243289
Aena SME,Flygtransport,13.00255013,4.219590187,2.927033901
Agile Content,IT-Konsulter,-42.69662857,6.035733223,7.802927971
Airbus,Industrimaskiner,-34.18529892,0.665116012,7.84536314
Alantra Partners,Kapitalförvaltning,11.19900036,2.288119078,2.355216026
Almirall,Läkemedel,18.89362907,2.339488983,1.563097954
Altia Consultores,IT-Konsulter,18.77438927,1.797325015,2.953169107
Amadeus It Group,IT-Konsulter,19.71590996,3.941823006,5.804718018
Amper,Kommunikation,9.099476814,1.00920701,3.239516973
Aperam,Gruv - Industrimetaller,11.93397999,0.408302993,0.71715188
Applus Services,Affärskonsulter,16.22975922,0.506759524,1.161177039
ArcelorMittal,Gruv - Industrimetaller,-4.309986115,0.149640307,0.274313986
Asturiana de Laminados,Byggmaterial,-16.72077942,0.363919795,0.68034488
Asturias Retail & Leisure,Fastighetsbolag,179.8070068,6.692474842,4.238125801
Atresmedia,Media & Publicering,4.899827957,0.556041896,1.318956017
Atrys Health,Sjukhus & Vårdhem,-1072,11.38747978,4.336991787
Audax Renovables,Förnybarenergi,29.84402084,0.726373911,6.203361988
Azkoyen,Industrimaskiner,7.73664999,0.853014886,1.243103027
Banco Bilbao Vizcaya Argentaria,Banker,5.557660103,0.628886521,0.400895089
Banco De Sabadell,Banker,3.120491028,0.512242079,0.190694302
Banco Santander,Banker,5.334506989,0.620395184,0.352041513
Bankia,Banker,5.77464819,1.270030022,0.234456196
