Bolagsnamn,Bransch,PE,PS,PB
Inspire Medical Systems,Medicinsk Utrustning,-50.16828156,20.58457947,12.07826996
InspireMD,Medicinsk Utrustning,-0.162139103,0.819739401,0.566645026
Installed Building Products,Byggnation & Infrastruktur,18.18021965,0.823665082,4.979687214
Instructure,Affärs- & IT-System,-22.36727905,7.252567768,12.87876034
Integer,Medicinsk Utrustning,25.10956001,1.802031994,1.96715796
Intellicheck,Affärs- & IT-System,-52.41635895,17.70841026,11.55043983
Intelligent Systems,Kapitalförvaltning,29.34346962,9.337907791,8.590153694
Intelsat,Telekomtjänster,-0.169046104,0.075291112,-0.031042879
Intercontinental Exchange,Kapitalförvaltning,25.42967033,9.265282631,2.793277025
IBM,IT-Konsulter,11.54671001,1.42483604,5.274308205
International Flavors & Fragrances,Livsmedel,30.62311935,2.542285919,2.101804972
International Game Technology,Betting & Casino,-67.13211823,0.266981304,0.770517886
International Paper,Förpackning,10.92317009,0.588430285,1.70708096
International Seaways,Olja & Gas - Transport,-826.7606201,1.877097011,0.672373712
Interpublic of Companies,Marknadsföring,9.571232796,0.607686877,2.237598896
InterXion,IT-Konsulter,112.3675003,8.826616287,5.580149174
inTest,Mätning & Analys,14.1674099,0.5416345,0.732826591
Intrepid Potash,Kemikalier,8.988460541,0.550297022,0.278626412
Intrexon,Biotech,-3.476634979,8.36873436,10.58732986
Inuvo,Affärs- & IT-System,-2.407573938,0.212702706,1.043470025
Invacare,Medicinsk Utrustning,-4.504220963,0.259367108,0.780132294
Invesco Mortgage Capital,Fastighet - REIT,1.701159,0.761714995,0.202221796
Invesco,Kapitalförvaltning,7.652105808,0.726921976,0.32078439
Investors Real Estate,Fastighet - REIT,9.904387474,3.872685909,1.131775022
Invitae,Biotech,-5.373436928,6.520360947,3.723977089
Invitation Homes,Fastighet - REIT,88.83994293,7.42781496,1.595700026
ION Geophysical,Olja & Gas - Service,-0.480811507,0.133551702,-0.633586884
IQVIA Holdings,Biotech,132.1873016,2.193725109,4.051979065
Iron Mountain,Fastighet - REIT,28.7082901,1.79756701,5.233933926
IsoRay,Biotech,-9.365187645,4.418991089,6.022233009
Issuer Direct,Affärskonsulter,51.04108047,2.107557058,1.315809965
iStar,Fastighet - REIT,2.638360023,1.595159054,0.735155821
ITT Inc,Industrimaskiner,13.42702961,1.511762023,2.073873043
J Alexanders,Restaurang & Café,7.034685135,0.262267202,0.502098501
J.Jill,Kläder & Skor,-0.1383605,0.026047111,0.466939986
Jabil,Elektronisk Utrustning,30.80179024,0.150603697,2.270899057
Jacobs Engineering,Byggnation & Infrastruktur,26.25938034,0.868885517,1.883242011
Jagged Peak Energy,Olja & Gas - Borrning,10.72591972,3.108778,1.876667023
Janus Henderson,Kapitalförvaltning,7.271492958,1.370507002,0.614898086
JBG SMITH Properties,Fastighet - REIT,67.70250702,6.767766953,1.294548035
JC Penney,Detaljhandel,-0.382317811,0.009184203,0.123715296
Jefferies Financial,Investmentbolag,4.197393894,0.646409214,0.40489161
Jeld wen,Byggmaterial,17.74090004,0.258372098,1.364822984
Jernigan Capital,Fastighet - REIT,11.76471043,6.484373093,0.496540606
JM Smucker,Livsmedel,20.62434959,1.693127036,1.57722497
JMP Group,Kapitalförvaltning,-7.305795193,0.390437007,0.743272126
John Bean Technologies,Industrimaskiner,19.7322197,1.297618985,4.43332386
John Wiley & Sons,Information & Data,14.48262978,1.131083012,1.745933056
Johnson & Johnson,Läkemedel,25.9267807,4.684739113,6.464075089
Johnson Controls,Installation & VVS,21.91390991,0.97726959,1.217478991
Jones Lang LaSalle,Fastighetsbolag,10.18128014,0.31474629,1.105908036
JPMorgan Chase & Co,Banker,8.905425072,3.504570007,1.127020001
Juniper Networks,Kommunikation,22.68873978,1.698616982,1.637755036
K12,Konsumentservice,27.54597092,0.86832422,1.365970016
Kadant,Industrimaskiner,16.74514961,1.232179046,2.039599895
Kadmon,Läkemedel,-9.261576653,139.2216949,4.279931068
Kaman,Industrimaskiner,19.73854065,1.451521993,1.342915058
Kansas City Southern,Tåg- & Lastbilstransport,25.80035973,4.672979832,3.028323889
KAR Auction Services,Bil & Motor,19.17157936,0.617329597,1.040691972
KB Home,Bostadsbyggnation,6.478201866,0.419497401,0.827145517
KBR Inc,Byggnation & Infrastruktur,14.54481983,0.520347416,1.592098951
Keane,Olja & Gas - Service,-5.271083832,0.530571401,1.089869022
Kellogg Co,Livsmedel,22.73117065,1.600306988,7.910070896
Kemet,Elektronisk Utrustning,11.04498005,1.111462951,2.139723063
Kemper,Försäkring,8.985318184,0.969735086,1.199627042
Kennametal,Industrikomponenter,15.45223045,0.858261406,1.461565018
Kennedy Wilson,Fastighetsbolag,9.224835396,3.643866062,1.236618042
Kenon,Elförsörjning,-10.74542046,2.215890884,1.143622994
Keurig Dr Pepper,Drycker,31.10783958,3.477910995,1.662912965
Key Energy Services,Olja & Gas - Service,-0.001114045,0.000264166,-0.002133065
KeyCorp,Banker,6.930447102,2.079442978,0.638917685
Keysight Technologies,Mätning & Analys,27.3687191,4.056171894,5.697061062
Kilroy Realty,Fastighet - REIT,35.48559952,8.362771988,1.631168008
Kimberly-Clark,Hygienprodukter,22.44564056,2.592598915,-1449.499023
Kimco Realty,Fastighet - REIT,13.41250038,3.99813509,0.952410579
Kinder Morgan,Olja & Gas - Transport,15.71726036,2.592612982,1.014932036
Kirby,Sjöfart & Rederi,20.68864059,1.035720944,0.872697771
Kite Realty,Fastighet - REIT,-1517.187988,2.586783886,0.632475317
KKR & Co,Kapitalförvaltning,6.847688198,4.877613068,1.90496695
KKR Real Estate Finance,Fastighet - REIT,9.854409218,3.178514004,0.792945385
Knight-Swift Transportation,Tåg- & Lastbilstransport,19.29445076,1.22379303,1.046200037
Knoll,Stödtjänster & Service,7.832650185,0.37258929,1.24437499
Knowles,Datorer & Hårdvara,27.73077965,1.582360029,1.049749017
Kohls,Detaljhandel,4.346733093,0.148470998,0.544139385
Koppers,Kemikalier,4.292617798,0.159489304,1.91950202
Korn Ferry,Bemanning,9.639969826,0.73654151,1.173110962
Kosmos Energy,Olja & Gas - Exploatering,-6.419425011,0.238941595,0.425652802
Kraton,Kemikalier,6.3940382,0.179655999,0.431406885
Kroger Co,Livsmedelsbutiker,15.7303896,0.206785098,2.939656019
Kronos Worldwide,Kemikalier,12.24407959,0.61556071,1.305719018
L Brands,Kläder & Skor,-10.61005974,0.301795691,-2.59999299
Laboratory Corporation of America,Sjukhus & Vårdhem,17.31657982,1.217061043,1.858451009
Ladder Capital,Fastighet - REIT,6.341632843,1.736099005,0.599870086
Ladenburg Thalmann Financial,Kapitalförvaltning,-41.94712067,0.354655802,2.15814209
Lamb Weston,Fiskodling,18.76004028,2.244812965,32.78306961
Lannett Company,Läkemedel,-65.21022034,0.536943197,0.941361308
Laredo Petroleum,Olja & Gas - Exploatering,-0.309131414,0.1297158,0.129008099
Las Vegas Sands,Betting & Casino,13.7537899,2.67641902,7.089129925
Lazard,Kapitalförvaltning,10.69244003,1.031597018,4.51027298
La-Z-Boy,Möbler & Inredning,12.89731026,0.542969525,1.361796975
LCI Industries,Fritid & Sport,12.55266953,0.774039686,2.292601109
Leaf Group,Internettjänster,-1.441285014,0.252727687,0.819110513
Lear Corp,Bil & Motor,7.226905823,0.26831001,1.22199297
Lee Enterprises,Media & Publicering,5.669782162,0.1066617,-1.618991017
Legg Mason,Kapitalförvaltning,18.67911911,1.481739044,1.127508998
Leggett & Platt,Möbler & Inredning,11.77138996,0.804804981,2.915271044
Leidos,IT-Konsulter,20.77609062,1.214653969,3.94824791
LendingClub,Kredit & Finansiering,-22.99176979,0.715220094,0.798650682
Lennar Corp,Bostadsbyggnation,6.818181992,0.58665812,0.837203979
Lennox International,Installation & VVS,19.49574089,2.050549984,-45.86870956
cbdMD,Läkemedel,-0.47524479,0.726398528,0.436093986
Lexington Realty,Fastighet - REIT,9.257163048,8.308190346,1.588294983
LGL Group,Elektroniska komponenter,6.186591148,1.348610997,1.232815981
Libbey,Hemelektronik,-0.247417703,0.021679791,-0.660475671
Liberty Oilfield Services,Olja & Gas - Service,8.769562721,0.183738902,0.659131527
Liberty Property,Fastighet - REIT,46.06975937,14.81680965,2.543150902
Life Storage,Fastighet - REIT,17.07061958,7.687560081,2.071523905
Lilis Energy,Olja & Gas - Exploatering,-0.309421808,0.227670297,0.067823827
Lincoln National,Försäkring,7.493546009,0.366853386,0.321837515
Lindsay,Industrimaskiner,54.98062897,2.309710979,3.715500116
Lions Gate Entertainment,Media & Publicering,-4.966335773,0.391065508,0.540138125
LiqTech International,Energi & Återvinning,2500,3.147866964,4.465823174
Lithia Motors,Bil & Motor,7.615533829,0.161761299,1.396710992
Live Nation Entertainment,Media & Publicering,-1808.620972,0.776522219,7.826058865
Lockheed Martin,Militär & Försvar,17.31178093,1.779047966,34.02891159
Loews,Försäkring,12.17940044,0.727085471,0.569491327
Louisiana Pacific,Skogsbolag,-437.438385,0.860668123,2.006198883
Lowes Companies,Möbler & Inredning,18.05901909,1.047713041,38.33184814
LSB Industries,Kemikalier,-0.479734808,0.132307306,0.100164697
LSC Communications,Media & Publicering,-0.041586,0.003696743,-0.170769006
LTC Properties,Fastighet - REIT,18.13941956,7.842967033,1.870579004
Lubys,Restaurang & Café,-1.271927953,0.064943418,0.218000203
Lumber Liquidators,Möbler & Inredning,17.46125984,0.154003099,1.043498039
Luxfer,Industrimaskiner,128.8668976,0.937023699,2.382854939
Lydall,Industrimaskiner,-2.13094306,0.183091104,0.481502712
LyondellBasell Industries,Kemikalier,6.093606949,0.563108981,2.431015015
MI Homes,Bostadsbyggnation,4.318521023,0.219686002,0.547375619
M&T Bank,Banker,7.952075005,2.926774979,0.908684373
Macerich,Fastighet - REIT,12.99143028,1.340186954,0.472207099
Mack-Cali Realty,Fastighet - REIT,8.792345047,4.388614178,1.031077027
Macquarie Infrastructure,Tåg- & Lastbilstransport,21.50050926,1.26315105,0.778537273
Macys,Detaljhandel,3.423145056,0.07563065,0.300423414
Madison Square Garden,Media & Publicering,-223.3863068,3.389523029,2.071129084
MagnaChip Semiconductor,Elektronik & Tillverkning,-18.44630051,0.515286684,-27.24835014
Main Street Capital,Kredit & Finansiering,12.69740963,6.897335052,1.092576981
Majesco,Affärs- & IT-System,33.3940506,1.635406971,2.263777971
Mallinckrodt,Läkemedel,-0.327369094,0.104517199,0.170317799
Manchester United,Resor & Nöjen,88.19803619,3.234688044,4.120974064
Manitowoc,Industrimaskiner,7.059813023,0.178020105,0.505506516
Manning & Napier,Kapitalförvaltning,27.81315994,0.307395011,0.261046201
Manpower,Bemanning,7.824678898,0.169945493,1.292619944
Marathon Oil,Olja & Gas - Exploatering,7.171784878,0.658171177,0.27836749
Marathon Petroleum,Olja & Gas - Försäljning,6.622350216,0.137091398,0.506579816
Marcus & Millichap,Fastighetsbolag,15.38659,1.453143001,2.367829084
Marine Products,Bil & Motor,10.42747974,0.978520691,3.702289104
MarineMax,Fritid & Sport,6.436587811,0.189785495,0.647687316
Markel,Försäkring,7.564246178,1.413686037,1.216439962
Marriott Vacations Worldwide,Hotell & Camping,24.64286995,0.729668021,1.052567959
Marsh & Mclennan,Försäkring,29.16983986,3.007496119,6.426384926
Martin Marietta Materials,Byggmaterial,20.85112,2.675414085,2.369563103
Masco,Byggmaterial,18.0098896,1.63173902,-46.57054138
Masonite International,Byggmaterial,29.99315071,0.600529313,2.091854095
Mastec,Byggnation & Infrastruktur,6.953680992,0.383398712,1.540954947
Mastech Digital,Bemanning,13.4851799,0.764075816,3.195877075
Mastercard,Betalning & E-handel,34.19562912,16.14731026,46.26082993
Matador Resources,Olja & Gas - Exploatering,4.441184998,0.394869089,0.211828902
Materion,Gruv - Industrimetaller,17.49500084,0.738584399,1.433712959
Matinas BioPharma,Biotech,-5.960318089,1364.487061,3.707261086
Matson,Sjöfart & Rederi,15.77320004,0.566067278,1.547850013
Maui Land & Pineapple,Fastighetsbolag,-28.84931946,20.1669693,8.927251816
Maximus,Affärskonsulter,16.76741982,1.324314952,3.099664927
MaxLinear,Elektronik & Tillverkning,-55.17486954,3.506063938,2.680162907
MBIA,Försäkring,-1.834676027,1.855726004,0.769717216
McClatchy,Media & Publicering,-0.01442853,0.008384044,-0.008222495
McCormick & Co,Livsmedel,29.46075058,3.821196079,5.715755939
McDermott International,Olja & Gas - Service,-0.043106191,0.016097451,-0.063330658
McDonalds,Restaurang & Café,23.17605019,6.514921188,-16.7243309
McEwen Mining,Gruv - Prospekt & Drift,-6.238643169,3.523780107,0.825558484
McKesson,Apotek,-26.28653908,0.108318999,3.946521044
MDC Holdings,Bostadsbyggnation,6.947096825,0.490794986,0.9067747
MDU Resources,Elförsörjning,13.97014999,0.885751307,1.660220981
Medical Properties,Fastighet - REIT,20.38187027,10.73579979,1.304841995
Medifast,Livsmedel,10.90151024,1.155511975,7.866456985
Medley Capital,Fondförvaltning,-0.483954191,1.00642395,0.180607393
Medley Management,Kapitalförvaltning,-0.999333799,0.076287143,-0.408590913
Mednax,Sjukhus & Vårdhem,-0.934342027,0.308597893,0.723331988
Medtronic,Medicinsk Utrustning,25.90488052,4.368280888,2.619045973
Merck & Co,Läkemedel,21.45836067,4.490437984,8.118735313
Mercury General,Försäkring,7.115307808,0.573295772,1.265588045
Meredith,Media & Publicering,33.37049103,0.219712004,0.728948712
Meritage Homes,Bostadsbyggnation,6.607888222,0.441895396,0.820878386
Meritor,Bil & Motor,5.397865772,0.283308387,3.421432018
Mesa Royalty,Olja & Gas - Exploatering,6.14884901,5.559678078,3.890161037
Mesabi Trust,Gruv - Industrimetaller,5.679238796,5.335618019,14.42745018
Methode Electronics,Elektronisk Utrustning,9.353431702,0.987342477,1.37875402
MetLife,Försäkring,5.683580875,0.451829314,0.476461798
Metropolitan Bank,Banker,7.683015823,1.75187099,0.760078788
Mettler Toledo,Mätning & Analys,31.6802597,5.707427979,40.80913162
Mexco Energy,Olja & Gas - Exploatering,-37.85250854,1.957883954,0.626904488
MFA Financial,Fastighet - REIT,2.307400942,1.025078058,0.244635597
Scully Royalty,Kapitalförvaltning,1.172315001,0.946757913,0.342439413
MGIC Investment,Försäkring,3.468957901,1.836704969,0.517427802
MGM Growth Properties,Fastighet - REIT,26.99192047,3.194317102,1.119107008
MGM Resorts,Betting & Casino,3.877887964,0.586630404,0.979303777
Capri Holdings,Kläder & Skor,6.31574297,0.376534909,0.823022485
Micron Solutions,Medicinsk Utrustning,-1.76454699,0.217587203,1.729176044
Mid America Apartment,Fastighet - REIT,38.49425888,7.937989235,2.141546011
Amplify Energy Corp,Olja & Gas - Exploatering,-0.694388926,0.113704897,0.072164237
Milacron,Industrimaskiner,42.04204178,1.098667979,2.245918036
Milestone Scientific,Medicinsk Utrustning,-7.41641283,7.193229198,35.52077866
Miller Industries,Bil & Motor,8.149703026,0.389586985,1.235802054
Minerals Technologies,Kemikalier,10.47453022,0.763793588,0.975229383
Mistras,Affärskonsulter,18.45638084,0.148867607,0.389893591
Model N,Affärs- & IT-System,-45.75453949,5.691496849,13.86435986
Modine Manufacturing,Bil & Motor,15.42416,0.103607997,0.397096604
Moelis,Kapitalförvaltning,15.36023998,2.35332799,3.967325926
Mohawk Industries,Möbler & Inredning,8.033009529,0.594426513,0.729919672
Molina Healthcare,Sjukhus & Vårdhem,14.17990017,0.601579428,5.165296078
Molson Coors Brewing,Bryggeri,41.79304886,0.952142,0.750636518
Monmouth Real Estate,Fastighet - REIT,25.87285995,7.76554203,1.182811975
Moodys,Information & Data,32.03578949,9.240937233,72.91581726
Moog,Militär & Försvar,10.71961975,0.690279603,1.538812041
Morgan Stanley,Kapitalförvaltning,7.679858208,1.18045795,0.779111922
Mosaic,Kemikalier,-4.379561901,0.517987311,0.502242684
Motorola,Kommunikation,30.91037941,3.302992105,-37.21527863
Movado,Accessoarer,5.889417171,0.354343206,0.471728593
MRC Global,Industrimaskiner,17.93847084,0.099815316,0.36662361
MSA Safety,Stödtjänster & Service,31.84590912,3.066612005,5.923576832
MSC Industrial,Industrimaskiner,12.44756031,1.003196001,2.648152113
MSCI Inc,Information & Data,47.56130981,17.05971909,-346.4240112
MSG Networks,Media & Publicering,4.567568779,0.959727883,-1.097084999
Mueller Industries,Industrikomponenter,14.34072018,0.602149606,2.274540901
Mueller Water Products,Industrimaskiner,15.3653698,1.47211802,2.443963051
Murphy Oil,Olja & Gas - Exploatering,18.28502083,0.411085308,0.211747497
Murphy USA,Olja & Gas - Försäljning,22.11931992,0.233270004,4.077024937
MVC Capital,Fondförvaltning,4.494297981,3.351100922,0.465998888
Myers Industries,Förpackning,15.98939991,0.752030015,2.326708078
Myomo,Medicinsk Utrustning,-0.2026342,0.586820185,1.234197021
Nabors Industries,Olja & Gas - Borrning,-0.178108796,0.044824991,0.068801112
NACCO Industries,Bränsle - Kol,5.118368149,1.43037498,0.696870029
Nam Tai Property,Elektronisk Utrustning,-15.40250015,69.05551147,0.953485727
National Bank,Banker,9.391940117,3.072669029,0.971982121
National Fuel Gas,Gasförsörjning,11.75177002,2.049674988,1.54727602
National Health Investors,Fastighet - REIT,15.5222702,7.988661766,1.69670701
National HealthCare,Sjukhus & Vårdhem,17.53512955,1.198251963,1.533431053
National Oilwell Varco,Olja & Gas - Service,-0.755852222,0.548861086,0.598327816
National Presto Industries,Militär & Försvar,14.97955036,1.962609053,1.645529985
National Retail Properties,Fastighet - REIT,21.98295021,8.783333778,1.359545946
National Storage Affiliates,Fastighet - REIT,-200.5516968,4.472556114,1.886505008
Natural Gas Services,Olja & Gas - Service,-4.502460003,0.797338188,0.252515793
Natural Grocers By Vitamin Cottage,Hälsoprodukter,22.45100021,0.223008201,1.278537989
Nautilus,Hygienprodukter,-1.514858961,0.453525096,1.548285961
Navidea Biopharmaceuticals,Biotech,-0.976331413,22.72999954,-9.273582458
Navigant Consulting,Affärskonsulter,50.09843826,1.334463,1.653627992
Navigator,Olja & Gas - Transport,-17.70207024,0.981737614,0.314832985
Navios Maritime Acquisition,Sjöfart & Rederi,-1.003533959,0.270301789,0.241247803
Navios Maritime,Sjöfart & Rederi,-0.189058706,0.062798887,0.197228596
Navistar International,Industrimaskiner,10.96840954,0.178446099,-0.508292377
Cornerstone Building Brands,Byggnation & Infrastruktur,-38.58074951,0.121936299,0.637470722
NCR Corp,IT-Konsulter,5.462244987,0.350136191,1.61520505
Neenah,Skogsbolag,13.69631958,0.801321208,1.850947022
Nelnet,Affärskonsulter,12.79335976,1.049587965,0.754080713
NeoPhotonics,Elektronik & Tillverkning,-24.09972,1.183215976,2.635207891
Network 1 Technologies,IT-Konsulter,-30.25435066,17.88658905,1.01522398
New Concept Energy,Olja & Gas - Exploatering,-1.955050945,7.793529987,1.908751011
New Home,Bostadsbyggnation,-4.867699146,0.05854816,0.168449
New Jersey Resources,Gasförsörjning,18.51305962,1.401929021,1.837211967
New Media Investment,Media & Publicering,-3.54621911,0.433675587,0.825456381
New Mountain Finance,Fondförvaltning,6.260216236,2.682380915,0.577885211
New Relic,Affärs- & IT-System,-38.77122879,5.357188225,8.203179359
New Residential Investment,Fastighet - REIT,3.874181986,0.853617072,0.302451909
New Senior Investment,Fastighet - REIT,40.56847,0.753125072,0.940799117
RTW Retailwinds,Kläder & Skor,-0.240158707,0.0181411,0.94018358
New York Community Bancorp,Banker,13.33767033,2.653672934,0.71372509
New York Times,Media & Publicering,38.56835175,2.954539061,4.568390846
Newell Brands,Hemelektronik,31.43507957,0.601581097,1.17750299
NewMarket,Kemikalier,17.80080986,2.067210913,6.628334999
Newmont Mining,Gruv - Guld & Silver,15.34185982,4.968286991,2.259155989
Newpark Resources,Olja & Gas - Service,-7.558946133,0.119268999,0.178284198
Nevro,Medicinsk Utrustning,-32.85205078,8.938206673,16.12270927
Nexa Resources,Gruv - Industrimetaller,-3.409913063,0.2140764,0.232504204
NexPoint Residential,Fastighet - REIT,7.042568207,3.958365917,1.681503057
NextEra Energy,Elförsörjning,30.50185966,6.171830177,3.202914
Nielsen,Marknadsföring,-12.0178299,0.768424392,2.274816036
Nike,Kläder & Skor,32.36753082,3.295437098,15.03767967
Nine Energy Service,Olja & Gas - Service,-0.114782602,0.031284358,0.066836208
NiSource,Elförsörjning,30.51701927,1.952898026,1.699175
NL Industries,Elektroniska komponenter,5.281025887,1.098788977,0.448322207
Noble Energy,Olja & Gas - Exploatering,-7.783257008,2.679464102,1.413967013
Noble,Olja & Gas - Borrning,-0.091110483,0.04867791,0.017367169
Nomad Foods,Livsmedel,22.03583908,1.431498051,1.300766945
Hermitage Offshore Services,Sjöfart & Rederi,-0.601508379,0.416047692,0.333720893
Nordic American Tankers,Olja & Gas - Transport,-52.89255905,3.222373962,0.949517488
Nordstrom,Detaljhandel,6.310191154,0.200965002,3.186701059
Norfolk Southern,Tåg- & Lastbilstransport,15.1719799,3.550075054,2.641046047
Northern Oil & Gas,Olja & Gas - Exploatering,-4.064908981,0.689069688,0.582693875
Northrop Grumman,Militär & Försvar,26.37652969,1.729967952,6.63837719
Northstar Realty Europe,Fastighet - REIT,4.680325031,9.036889076,1.276262045
Northwest Natural Gas,Gasförsörjning,29.48841095,2.633330107,2.269567966
NorthWestern,Elförsörjning,16.18408012,2.582551003,1.593166947
Norwegian Cruise Line,Resor & Nöjen,2.873965025,0.407213598,0.403888494
NOW Inc,Industrimaskiner,-6.292841911,0.2072393,0.534583211
NovaBay Pharmaceuticals,Biotech,-1.465126038,3.005907059,20.38640976
NRG Energy,Elförsörjning,1.950021982,0.770998299,4.566933155
Clearway Energy,Elförsörjning,-183.5480957,3.567970991,1.990349054
NTN Buzztime,Media & Publicering,-2.062429905,0.216776699,0.843347073
Nu Skin Enterprises,Hygienprodukter,7.895075798,0.562795818,1.556285977
Nucor,Gruv - Industrimetaller,9.275460243,0.512799025,1.118332982
Nuverra Environmental Solutions,Olja & Gas - Service,-0.470823199,0.154321596,0.148841694
nVent Electric,Elektroniska komponenter,14.19250011,1.405066013,1.194509029
NVR Inc,Bostadsbyggnation,13.11660004,1.418429017,4.500479221
Oasis Petroleum,Olja & Gas - Exploatering,-7.61483717,0.480666101,0.273866713
Occidental Petroleum,Olja & Gas - Exploatering,-12.4342804,0.646398127,0.389175713
Oceaneering International,Olja & Gas - Service,-1.045132041,0.182102799,0.34878239
Sculptor Capital Management,Kapitalförvaltning,11.82349968,1.109884024,-2.942440987
Ocwen Financial,Nischbanker,-0.411692411,0.052246161,0.142452598
OFG Bancorp,Banker,13.20073986,1.661070943,0.593891025
OGE Energy,Elförsörjning,15.2425499,2.952721119,1.591809034
Oil Dri Corporation of America,Hemelektronik,14.26795959,0.895022511,1.722684026
Oil States International,Olja & Gas - Service,-0.712108374,0.165324599,0.137416795
Old Republic International,Försäkring,4.827487946,0.77724272,0.856792212
Olin Corp,Kemikalier,-214.0805054,0.384571195,0.971966922
Omega Healthcare Investors,Fastighet - REIT,22.71928024,8.513028145,1.912052989
Omnicom,Marknadsföring,9.170240402,0.807063818,4.228806019
Omnova Solutions,Kemikalier,-20.84275055,0.629805028,26.47011948
On Deck Capital,Kredit & Finansiering,4.074890137,0.220970094,0.334075302
ONE Gas,Gasförsörjning,25.72625923,2.881370068,2.236381054
One Liberty Properties,Fastighet - REIT,18.16835976,3.623647928,1.056027055
OneMain,Kredit & Finansiering,3.228790045,0.57609719,0.636501014
Oneok,Olja & Gas - Transport,9.908943176,1.238777995,2.022404909
Ooma,Kommunikation,-14.25372028,1.822253942,9.721661568
Oppenheimer,Kredit & Finansiering,5.176834106,0.245099202,0.427317291
Oracle,Affärs- & IT-System,16.99930954,4.29256916,11.9911499
Orchid Island Capital,Fastighet - REIT,8.077994347,1.85482204,0.554870188
IT Tech Packaging,Skogsbolag,6.448412895,0.121886097,0.086361714
Orion Engineered Carbons,Kemikalier,5.867418766,0.339394003,2.693711996
Orion Group,Byggnation & Infrastruktur,-11.92560005,0.091067061,0.467399895
Ormat Tech,Elförsörjning,35.30847931,4.15342617,2.225362062
Oshkosh,Industrimaskiner,8.472341537,0.545985579,1.684875965
Outfront Media,Fastighet - REIT,13.08673,1.017657042,1.658135056
Owens & Minor,Hälsovård & Hjälpmedel,-17.73069,0.045097709,0.898817778
Owens Corning,Byggmaterial,11.22554016,0.628881276,0.972314775
Owens Illinois,Förpackning,-2.741280079,0.163305402,2.3397789
Overseas Shipholding,Olja & Gas - Transport,24.38017082,0.568937719,0.59226191
Oxford Industries,Kläder & Skor,10.03827953,0.615475714,1.307325959
Packaging Corp of America,Förpackning,12.04835987,1.20341599,2.72906208
PagSeguro Digital,Betalning & E-handel,20.60077095,4.923369884,3.515604973
Palatin Technologies,Biotech,3.478852987,1.841853976,1.21727097
Palo Alto Networks,Betalning & E-handel,-104.5101013,6.003403187,11.64850998
Panhandle Oil & Gas,Olja & Gas - Exploatering,-1.146569014,1.555588007,0.705925703
Par Pacific,Olja & Gas - Försäljning,10.18877029,0.080351837,0.669536591
Par Technology,IT-Konsulter,-15.33652973,1.307371974,3.360218048
Paramount Gold Nevada,Gruv - Guld & Silver,-3.686638117,46.61611938,0.573790729
Paramount,Fastighet - REIT,-60.73888016,2.86810708,0.582738519
Pareteum,Affärs- & IT-System,-2.159187078,0.716186821,0.335630804
Park Electrochem,Elektronik & Tillverkning,29.17509079,4.353166103,1.652503014
Park Hotels Resorts,Fastighet - REIT,5.652235031,0.683481574,0.299233586
Park National,Banker,11.83615971,3.375384092,1.255735993
Parker-Hannifin,Industrimaskiner,13.52861977,1.284492016,2.881701946
Parsley Energy,Olja & Gas - Exploatering,10.98497009,1.110604048,0.377853513
Party City Holdco,Detaljhandel,-0.077791013,0.017856419,0.079171963
Paycom Software,Affärs- & IT-System,73.92752838,17.86178017,25.01977921
PBF Energy,Olja & Gas - Försäljning,2.76642108,0.035391759,0.285362601
Peabody Energy,Bränsle - Kol,-1.94343698,0.084253579,0.149031296
Pebblebrook Hotel,Fastighet - REIT,17.47388077,0.893526077,0.397810489
Pedevco,Olja & Gas - Exploatering,-4.474170208,5.313711166,0.653347373
Pennsylvania Real Estate,Fastighet - REIT,-2.133795023,0.255589485,0.203173906
PennyMac Financial Services,Nischbanker,5.325781822,0.89608568,0.992145896
PennyMac Mortgage,Fastighet - REIT,4.21065712,1.300917029,0.417338103
Penske Automotive,Bil & Motor,6.050273895,0.111730598,0.927131295
Pentair,Industrimaskiner,15.17479038,1.833134055,2.77442193
Penumbra,Medicinsk Utrustning,127.1066971,10.85972977,12.23455048
Performance Food,Livsmedelsbutiker,15.85544968,0.118215203,1.963794947
PerkinElmer,Medicinsk Utrustning,38.12651825,3.019696951,3.094656944
Perrigo,Läkemedel,48.84611893,1.470895052,1.225973964
Pfenex,Biotech,273.3945007,5.731914043,3.989880085
Pfizer,Läkemedel,12.9670496,3.896790981,3.193635941
PG&E,Elförsörjning,-0.824827611,0.369529486,1.232413054
PGT Innovations,Byggmaterial,12.67261982,0.735086083,1.268936038
Philip Morris,Tobak,16.75386047,4.028986931,-10.37263012
Phillips 66,Olja & Gas - Försäljning,8.895718575,0.250676602,1.081230044
Physicians Realty,Fastighet - REIT,42.40345001,7.635046005,1.316213012
Piedmont Office Realty,Fastighet - REIT,10.39132977,4.454030037,1.306805968
Pier 1 Imports,Möbler & Inredning,-0.04719764,0.01095277,-0.103065401
Pinnacle West,Elförsörjning,22.27454948,2.650571108,1.694215059
Pioneer Natural Resource,Olja & Gas - Exploatering,17.25083923,1.324406981,1.056880951
Piper Jaffray,Kapitalförvaltning,13.30080986,1.290526986,1.493499994
Pitney Bowes,Möbler & Inredning,10.03536987,0.120718896,1.352409959
Pivotal Software,Affärs- & IT-System,-30.71253014,5.649687767,3.093276024
PJT Partners,Kapitalförvaltning,36.83734131,1.439018011,32.89888
Plains GP,Olja & Gas - Transport,3.578722,0.1660344,2.594065905
