Bolagsnamn,Bransch,PE,PS,PB
Schibsted B,Media & Publicering,48.90240097,2.432888031,4.420166016
Wilh. Wilhelmsen A,Sjöfart & Rederi,4.6967659,0.629918575,0.284803599
A.P. Moller Maersk A,Sjöfart & Rederi,-214.455307,0.463208795,0.641120017
Carlsberg A,Bryggeri,20.78573036,2.071886063,3.142640114
Gyldendal A,Media & Publicering,100.7454987,2.751444101,8.010320663
Rockwool A,Byggmaterial,13.30628014,1.367576003,1.793892026
Infracom,Telekomtjänster,24.54545021,1.320050001,2.144593954
Västsvensk Logistik,Fastighetsbolag,10.10439014,4.354835033,0.705948114
Veteranpoolen,Bemanning,8.352608681,0.705671072,6.050392151
Scandinavian Health,Hälsoprodukter,-26.12244987,1.925506949,9.035294533
Salmones Camanchaca,Fiskodling,10.62553024,1.586552024,2.189666986
GoldBlue,Gaming & Spel,-0.194866896,0.143413797,-1.704370975
Liv ihop,Sjukhus & Vårdhem,-9.665973663,0.126231998,2.134737968
OptiMobile,Kommunikation,-2.664729118,1.685758948,0.753384829
Smoltek,Elektronik & Tillverkning,-28.01745987,78.78478241,5.545129776
BBS-Bioactive Bone,Medicinsk Utrustning,-28.71739006,904.6771851,15.27702999
BBS-Bioactive Bone FI,Medicinsk Utrustning,-26.72467041,0.841807723,0.01421695
Admicom,Affärs- & IT-System,62.17995071,20.9637394,20.14969063
Attana,Biotech,-12.52173996,11.01992989,6.317047119
Cibus Nordic,Fastighetsbolag,12.31766033,7.237823963,1.12045598
Bygghemma,Detaljhandel,39.54906082,1.121603012,2.411386013
Green Landscaping,Stödtjänster & Service,132.1499023,0.477439702,4.338105202
Altia,Bryggeri,15.02651978,0.752916694,1.828511953
Harvia,Möbler & Inredning,16.7445507,2.155653,2.334369898
Elkem,Kemikalier,11.04841042,0.41672349,0.72933042
Fjordkraft,Elförsörjning,21.08740044,1.095937967,7.780827999
Agillic,Affärs- & IT-System,-5.646005154,3.141725063,-14.52984047
Bodyflight,Resor & Nöjen,40.7572403,0.729769289,0.368002415
Iconovo,Medicinsk Utrustning,-39.59854889,26.35008049,4.145523071
Fluicell,Biotech,-3.534277916,25.4184494,6.440998077
Infrea,Byggnation & Infrastruktur,54.43196106,0.566835523,1.016697049
Tectona Capital,Fastighetsbolag,-47.75281143,8.495409966,0.995191872
Better Collective,Betting & Casino,24.17266083,4.997180939,2.43682909
NCAB Group,Elektronik & Tillverkning,18.51486969,1.326758027,6.82790184
I-Tech,Kemikalier,98.9259491,17.81377983,7.482048035
Ovzon,Telekomtjänster,58.14086914,6.927197933,2.134131908
JonDeTech Sensors,Mätning & Analys,-13.40458012,24.91321945,9.864307404
Africa Resources,Gruv - Ädelstenar,-5.30125618,9.951090813,2.002109051
Netcompany Group,Affärs- & IT-System,43.11787033,6.826000214,8.085151672
Enersense,Bemanning,-4.182933807,0.152333498,1.353847027
Atlantic Sapphire,Fiskodling,-71.34364319,1613.546021,5.916924
SpectrumOne,Marknadsföring,-0.977045298,7.6065979,1.955607057
Arion Banki,Banker,17.28675079,2.23268199,0.479832709
Epiroc A,Industrimaskiner,19.46063042,2.798383951,5.022239208
Epiroc B,Industrimaskiner,19.26025963,2.769571066,4.970529079
Flexion Mobile,Gaming & Spel,-12.88936996,2.61113596,6.529897213
IA Industriarmatur,Installation & VVS,-52.49679947,0.911419392,1.630650997
Kojamo,Fastighetsbolag,4.887836933,10.74711037,1.305050969
Freetrailer,Bil & Motor,-17.74712944,1.072332025,2.888015032
Projektengagemang,Affärskonsulter,-6.803983212,0.200315207,0.517541587
Calliditas Therapeutics,Läkemedel,-97.6710968,17.21437073,4.037345886
Dicot,Läkemedel,-2.076209068,44.07606888,2.172642946
Midsummer,Solkraft,-16.14510918,3.234081984,6.487289906
Raketech,Betting & Casino,3.511411905,1.062991977,0.3909159
Ranplan,Kommunikation,-26.71427917,3.960185051,4.756302834
Eezy,Bemanning,13.15999985,0.359196186,0.607290208
ViroGates,Medicinsk Utrustning,-11.29870987,59.29090118,5.030912876
Shelf Drilling,Olja & Gas - Borrning,-0.38086471,0.098768421,0.101644002
Veoneer,Bil & Motor,-1.671918988,0.439515412,0.483492315
Calmark,Läkemedel,-13.52054082,9.383716373,1.898252063
Okeanis Eco Tankers,Sjöfart & Rederi,20.55392075,1.831809998,0.684772193
Lohilo Foods,Livsmedel,-40.54053879,1.751852989,15.99645042
Risk Intelligence,Sjöfart & Rederi,-2.687375069,1.816465974,12.31853008
BRAbank,Banker,-57.94702148,17.95763969,8.659786224
Hypefactors,Affärs- & IT-System,-3.334516048,30.11057091,2.688728094
Metacon,Bioenergi,-11.62790966,24.02874947,5.940125942
Ziccum,Läkemedel,-9.595542716,127.7862595,4.875917511
Fellow Finance,Kredit & Finansiering,-233.3332977,1.124915957,1.101593971
Stenocare,Läkemedel,102.8901978,35.435009,12.99423981
Zordix,Gaming & Spel,118.8255997,4.660955906,3.126401901
Comintelli,Affärs- & IT-System,-16.1559906,1.014384031,1.377974033
Nyfosa,Fastighetsbolag,6.462770939,6.51935482,0.913149595
Adverty,Marknadsföring,-5.268913411,31.65901478,-42.75968064
Axolot Solutions,Energi & Återvinning,-1.366232038,7.304406166,0.966630876
Hoodin,Affärs- & IT-System,-15.38944724,17.67199744,2.203497988
Jetty,Affärs- & IT-System,-0.607823491,2.364675045,6.695848942
PolarCool,Medicinsk Utrustning,-1.075964728,5.812240455,1.16131602
S2Medical,Läkemedel,-6.639058113,19.69293022,4.873826981
Oma Säästöpankki,Banker,7.190383911,2.142019987,0.619927824
Scape Technologies,Industrimaskiner,-11.68385029,17.92860031,6.519758224
Tallink Grupp,Sjöfart & Rederi,9.029649734,0.472881585,0.545455515
Azelio,Solkraft,-2.480242968,238.9537964,0.561750293
Beyond Frames,Gaming & Spel,-2.438169003,3.910279989,1.102159023
Jetpak,Tåg- & Lastbilstransport,10.67704964,0.830017507,1.168197989
Lime Technologies,Affärs- & IT-System,63.1550293,8.493792534,35.92625046
NeoDynamics,Läkemedel,-2.418575048,2.021532059,0.825983703
Q-Linea,Medicinsk Utrustning,-7.077725887,1235.480957,3.681685925
CAG Group,IT-Konsulter,12.24166012,0.682189584,1.731629014
Footway,Kläder & Skor,215.9091034,1.088343024,4.475304127
Raytelligence,Medicinsk Utrustning,-8.257756563,65.42640483,2.577038139
Samhällsbyggnadsbolag D,Fastighetsbolag,7.227628231,9.501647949,0.613842785
InCoax Networks,Telekomtjänster,-0.638531029,12.76671982,1.054833055
FundedByMe A,Kredit & Finansiering,-0.510672987,0.000644243,0.000358663
FundedByMe B,Kredit & Finansiering,-0.510672987,0.644242883,0.358662605
Game Chest,Gaming & Spel,-5.832491875,11.87440014,2.48980999
Halmslätten,Fastighetsbolag,7.96445322,7.236886978,0.883327603
Industrial Solar,Solkraft,-4.182314873,13.13965988,9.026565552
LeadDesk,Affärs- & IT-System,60.93844986,3.737757921,6.114127159
Ferroamp,Energi & Återvinning,-21.07943916,9.37628746,14.72494984
Teqnion,Industrikomponenter,9.695978165,0.4961707,1.470168948
Frill B,Livsmedel,-1.707123041,13.66440964,1.247810006
Nustay,Internettjänster,-0.711341577,2.847290784,1.659041784
Nordic Entertainment B,Media & Publicering,24.71902084,0.929062605,10.14587975
Nordic Entertainment A,Media & Publicering,25.49650002,0.958283782,10.46498966
Karnov,Affärskonsulter,2164.178955,7.482441902,3.710357904
ACR,Flygtransport,55.10700989,1.215229988,20.17939949
Active Properties A,Fastighetsbolag,33.51955032,4.331447124,2.244469881
Active Properties B,Fastighetsbolag,19.27374077,2.490581989,1.290570021
Bohusvind B,Vindkraft,70.58822632,1.659209967,0.886896074
Bohusvind A,Vindkraft,221.1764984,5.198859215,2.778940916
Box Destilleri B,Bryggeri,-32.32986832,1.920290947,2.427081108
Clean Oil Tech,Energi & Återvinning,-10.71667957,58.99816895,4.994310856
Dala Energi,Elförsörjning,8.026673317,1.910076976,1.142210007
Edsbyns Elverk,Elförsörjning,16.31904984,0.567645192,0.877709508
Elajo Invest,Elektronisk Utrustning,12.39999962,0.349406511,4.803486824
Forsstrom High Frequency,Industrimaskiner,10.50053024,0.148824304,0.624479592
Garpco,Investmentbolag,21.53359032,0.76562649,2.15346694
Ledsjö Vind,Vindkraft,11.66948032,2.410427094,2.830948114
Nordic Whisky,Bryggeri,850,152.2088928,3.526163101
Pepins,Kredit & Finansiering,-7.317687988,4.783765793,1.02700305
Rabbalshede Kraft,Vindkraft,36.79853058,3.630876064,0.975806415
SPPC,Fastighetsbolag,-60.46863174,3.726118088,0.442625105
Slättens Vind,Vindkraft,27.03920937,3.300122976,0.855815589
Triona,Affärs- & IT-System,18.31837082,0.97949791,2.89003706
Älvsborgsvind,Vindkraft,21.75926018,2.862704992,1.198629975
Dynamic Code,Medicinsk Utrustning,-11.33358002,14.69316006,11.21516991
Superfruit,Livsmedel,-3.948779106,0.385647506,1.75148499
Frilans Finans,Kredit & Finansiering,17.98436928,0.055565011,2.479182005
Urbangreen,Energi & Återvinning,-33.99914932,1.019389033,1.578685045
WTS Trax,Rymd- & Satellitteknik,-12.51955986,6.83658886,18.85548019
XTZ Partners,Hemelektronik,18.91691017,0.328859091,0.592212021
AIK Ishockey,Fritid & Sport,-1.810829043,0.764102876,10.18095016
DIF Hockey,Fritid & Sport,-580.9127808,0.712529719,2.363890886
Gaming Innovation,Betting & Casino,-0.517145276,0.272040993,1.503872991
Triboron,Energi & Återvinning,-4.743607044,98.03928375,4.291450977
Drilling Company,Olja & Gas - Borrning,-8.287143707,0.766322613,0.254469097
Adevinta,Investmentbolag,102.3665009,9.629346848,4.297327042
1347 Property Insurance,Försäkring,28.32210922,5.012550831,0.44592309
180 Degree Capital,Kapitalförvaltning,3.234946966,47.4847908,0.447799414
1-800 flowers.com,Detaljhandel,22.98295975,0.710668385,2.305710077
1st Constitution Bancorp,Banker,8.393395424,2.172668934,0.765372276
1st Source,Banker,9.193985939,2.961471081,1.011415005
2U Inc,IT-Konsulter,-6.331889153,2.683598995,2.168276072
A Mark Precious Metals,Gruv - Prospekt & Drift,60.76066971,0.01979289,1.289533019
Aaon,Installation & VVS,46.49156952,5.264074802,8.515213013
Ability,IT-Konsulter,-0.104474999,4.210930824,0.639530003
ABIOMED,Medicinsk Utrustning,30.26692963,8.651975632,6.95310688
Abraxas Petroleum,Olja & Gas - Exploatering,0.390647292,0.168564498,0.134466097
AC Immune,Biotech,11.3718996,4.704185009,1.917057037
Acacia Communications,Kommunikation,87.79318237,6.039955139,4.852060795
Acacia Research,Affärskonsulter,-6.798058033,10.66005993,0.661554813
Acadia Healthcare,Sjukhus & Vårdhem,18.91324997,0.662214994,0.821355283
Acadia Pharmaceuticals,Biotech,-28.11288071,20.57509041,9.978787422
Accelerate Diagnostics,Medicinsk Utrustning,-6.400723934,58.2571907,-73.39980316
Acceleron Pharma,Biotech,-41.28718185,70.56056213,11.6157198
Accuray,Medicinsk Utrustning,-120.9877014,0.432840586,3.161598921
AcelRx Pharmaceuticals,Biotech,-2.022605896,47.2780304,-2.612859011
ACI Worldwide,IT-Konsulter,44.76662064,2.333934069,2.598989964
Aclaris Therapeutics,Biotech,-0.462221593,12.46432972,0.753614724
ACM Research,Elektronik & Tillverkning,35.03139114,5.804933071,6.413514137
ACNB Corp,Banker,7.820313931,2.673680067,0.981320024
Acorda Therapeutics,Biotech,-0.1984265,0.282624692,0.174954206
Activision Blizzard,Gaming & Spel,32.46126938,7.496862888,3.799073935
Adamas Pharmaceuticals,Biotech,-0.863044322,1.678799033,-102.7151031
Adamis Pharmaceuticals,Läkemedel,-0.681570411,1.048483968,0.643392384
Addus HomeCare,Sjukhus & Vårdhem,51.14564896,2.001825094,2.549423933
ADDvantage Technologies,Kommunikation,-6.53609705,0.477543712,1.071879029
Adesto Technologies,Elektronik & Tillverkning,-12.94956017,2.979072094,5.989264011
ADMA Biologics,Biotech,-3.197118044,5.74001503,6.431602001
Adobe System,Affärs- & IT-System,51.59040833,14.11410046,15.72762012
Adtran,Kommunikation,-7.791622162,0.781820595,1.089337945
Aduro Biotech,Biotech,-3.14141202,15.11046028,3.975552082
Advanced Emissions Solutions,Energi & Återvinning,3.641226053,1.854966998,1.200525045
Advanced Energy Industries,Elektronik & Tillverkning,36.08781052,2.573412895,3.000216961
Advanced Micro Devices,Elektronik & Tillverkning,187.5384064,9.548075676,22.73368073
Advaxis,Biotech,-0.221524298,33.33628082,0.96122241
Adverum Biotechnologies,Biotech,-11.68986034,3167.156006,4.525620937
Aegion,Byggnation & Infrastruktur,-23.12620926,0.392699987,1.114441037
Aehr Test Systems,Mätning & Analys,-10.91160011,1.587064981,2.264456034
Aemetis,Bioenergi,-0.349111706,0.062036481,-0.081175633
Aerie Pharmaceuticals,Biotech,-3.664587975,10.70401001,4.480873108
AeroVironment,Militär & Försvar,48.68251038,4.516284943,2.944984913
Aethlon Medical,Medicinsk Utrustning,-0.335004687,13.78643036,1.834568977
Affimed Nv,Biotech,-11.64943027,3.048677921,5.513907909
Agenus,Biotech,-3.378801107,2.47993207,-1.875180006
Agilisys,Affärs- & IT-System,-40.10659027,2.70894289,4.407481194
Agios Pharmaceuticals,Biotech,-6.129620075,24.38752937,4.489394188
AGM Group,IT-Konsulter,-178.897995,99.17462921,88.65870667
AGNC Investment,Fastighet - REIT,10.18966007,2.189532995,0.579063296
AgroFresh Solutions,IT-Konsulter,-1.381214976,0.496539712,0.258677691
Air T Inc,Tåg- & Lastbilstransport,25.8173008,0.162842393,1.797932982
Air Transport Services,Flygtransport,21.67630005,0.766037226,2.416521072
Airgain,Kommunikation,75.7906189,1.207106948,1.404536963
Akamai Technologies,IT-Konsulter,34.59909821,5.626550198,4.450866222
Akcea Therapeutics,Läkemedel,37.69371033,3.419203043,3.076271057
Akebia Therapeutics,Biotech,-3.15820694,2.709522009,2.29937005
Akers Biosciences,Biotech,-0.724820375,5.071959019,0.854976892
Akorn,Läkemedel,-0.104827501,0.034880862,0.101598501
Akoustis Technologies,Elektronik & Tillverkning,-6.925107002,147.5484924,6.235606194
Alarm.com,Affärs- & IT-System,40.41135025,4.171467781,5.892268181
Alaska Communications Systems,Bredband & Telefoni,21.25551033,0.442195505,0.593375802
Albireo Pharma,Biotech,-3.595438957,23.98781967,2.481152058
Alexion Pharmaceuticals,Läkemedel,9.293802261,4.407289028,1.951526999
Alico,Jordbruk,5.212580204,1.807014942,1.100798011
Align Technology,Medicinsk Utrustning,34.37171936,6.191746235,11.07013035
Alimera Sciences,Läkemedel,-2.197149992,0.442809314,-5.373782158
ALJ Regional,Gruv - Industrimetaller,-1.147228003,0.071951613,0.316147298
Alkermes,Biotech,-12.42012978,2.095280886,2.260335922
Allegiance Bancshares,Banker,9.975728035,2.173043013,0.712976277
Allegiant Travel,Flygtransport,5.546555042,0.700320184,1.459185958
Scworx,Affärs- & IT-System,-3.213294029,13.94810009,7.20696497
Allied Healthcare Products,Medicinsk Utrustning,-25.32234955,1.813649058,5.822933197
Allied Motion Technologies,Elektroniska komponenter,14.96776009,0.696610689,2.168741941
Allscripts Healthcare Solutions,Medicinsk Utrustning,-5.694780827,0.581421673,0.801510274
Alnylam Pharmaceuticals,Biotech,-14.88551044,61.63064957,9.413644791
Alpha & Omega Semiconductor,Elektronik & Tillverkning,296.5752869,0.469923794,0.725183904
Alphabet,Internettjänster,25.73551941,5.380689144,4.323338985
Alphatec Holdngs,Medicinsk Utrustning,-3.754359961,2.213988066,3.735104084
Alpine Immune Sciences,Biotech,-1.342282057,32.68906021,1.929801941
Altaba,Fondförvaltning,1.447927952,25.6799202,0.84561491
Altimmune,Biotech,-2.033792019,8.578041077,1.093243003
Altisource Portfolio Solutions,Fastighetsbolag,-0.37425071,0.1639148,-4.657999992
Altra Industrial Motion,Industrimaskiner,9.908219337,0.684210002,0.652816713
AMAG Pharmaceuticals,Läkemedel,-0.548616827,0.780083776,0.893590629
Amazon.com,Detaljhandel,99.3088913,4.053491116,18.32247925
Ambac Financial,Försäkring,-4.55928278,1.964290023,0.661417484
Ambarella,Elektronik & Tillverkning,-36.70138168,7.343966961,3.748951912
AMC Networks,Media & Publicering,3.608208895,0.437005609,2.008734941
Amdocs,IT-Konsulter,17.04925919,2.015748978,2.344527006
SINTX Technologies,Medicinsk Utrustning,-0.096367292,1.64091897,0.2173381
Amedisys,Sjukhus & Vårdhem,51.74010086,3.283813,10.02721977
Amerco,Tåg- & Lastbilstransport,15.9047699,1.31330502,1.242781043
Ameri,IT-Konsulter,-0.336122304,0.060160581,0.226076201
American Airlines,Flygtransport,3.147562981,0.111756697,-43.34643173
Stabilis Energy Inc,Olja & Gas - Transport,-15.86857033,2.223613977,1.542793989
American National Bankshares,Banker,11.2747097,2.666079044,0.772997916
American National Insurance,Försäkring,3.465645075,0.588202775,0.358885109
American Outdoor Brands,Fritid & Sport,30.6641407,0.71710068,0.987683117
American Public Education,Konsumentservice,38.83871078,1.276718974,1.231701016
American River Bankshares,Banker,10.93820953,2.355469942,0.729292393
American Software,Affärs- & IT-System,58.38980103,4.170412064,3.91922307
American Superconductor,Elektroniska komponenter,-6.782811165,2.185084105,1.706611991
American Woodmark,Möbler & Inredning,10.59560013,0.535553575,1.288632035
Americas Car-Mart,Bil & Motor,7.855191231,0.586508811,1.457494974
Ameris Bancorp,Banker,8.742692947,2.629898071,0.67770642
Amerisafe,Försäkring,13.95324993,3.487153053,3.00207305
AmeriServ Financial,Nischbanker,7.870369911,0.93229419,0.470495909
Ames National,Banker,10.7446003,3.283449888,0.983348429
Amgen,Läkemedel,17.61306953,5.741353989,13.86637974
Amicus Therapeutics,Biotech,-7.022396088,14.59033966,5.580942154
Amkor Technology,Elektronik & Tillverkning,18.1267395,0.542199671,1.118960023
Amphastar Pharmaceuticals,Läkemedel,16.74485016,2.372507095,2.005408049
Amtech Systems,Industrimaskiner,42.42958069,0.840494215,0.779461384
Amyris,Kemikalier,-0.894263208,1.840731025,-1.097895026
Analog Devices,Elektronik & Tillverkning,31.85331917,6.593176842,3.245132923
AnaptysBio,Biotech,-4.445124149,54.47592926,1.07604599
Andersons,Jordbruk,31.50758934,0.071132787,0.596921325
ANGI Homeservices,Affärs- & IT-System,84.22618866,2.139246941,2.158644915
AngioDynamics,Medicinsk Utrustning,-29.71463966,1.42663002,0.597339511
ANI Pharmaceuticals,Biotech,91.54788208,2.671442032,2.593053102
Anika Therapeutics,Läkemedel,16.5345192,3.905019045,1.551970959
Ansys,Affärs- & IT-System,48.70774841,14.4107399,6.325725079
Antares Pharma,Medicinsk Utrustning,-218.3999939,3.641520977,8.276207924
Apogee Enterprises,Byggmaterial,8.068554878,0.357690513,0.960322797
Apollo Endosurgery,Medicinsk Utrustning,-1.751217008,0.921321213,22.00798988
Apollo Investment,Kapitalförvaltning,9.432933807,2.158096075,0.473417908
Apollo Medical,Sjukhus & Vårdhem,38.24135971,0.949874997,2.780056953
AppFolio,Affärs- & IT-System,98.58837128,13.41368008,26.02548981
Appian,Affärs- & IT-System,-52.56293869,10.54965019,13.38269043
Apple,Datorer & Hårdvara,22.67108917,4.702212811,14.05885029
Janone,Möbler & Inredning,-0.393360496,0.145900205,0.495180309
Applied DNA Sciences,Elektronisk Utrustning,-0.620787501,3.086345911,2.193015099
Applied Genetic Technologies,Biotech,-3.631732941,2.901235104,1.168292999
Applied Material,Elektronik & Tillverkning,17.34774971,3.211023092,5.568120956
Applied Optoelectronics,Kommunikation,-2.477763891,0.864173889,0.602447808
Approach Resources,Olja & Gas - Exploatering,-0.152732193,0.103243701,0.01372772
Seelos Therapeutics,Läkemedel,-0.204057395,37.11914063,-1988.525024
Aptevo Therapeutics,Biotech,-0.281286687,0.42993331,1.177178979
Aptinyx,Läkemedel,-1.525513053,24.00075912,0.869192779
Aqua Metals,Gruv - Industrimetaller,-0.733870029,7.484738827,0.73565942
AquaBounty Technologies,Biotech,-2.701881886,206.2722015,1.620792985
Arbutus Biopharma,Läkemedel,-0.370524287,11.53135014,0.952861011
Arcadia Biosciences,Kemikalier,-0.693631411,23.22418022,3.523565054
ArcBest,Tåg- & Lastbilstransport,12.68780041,0.162981302,0.638284802
Arch Capital,Försäkring,7.549750805,1.742787004,1.031919003
Arcimoto,Bil & Motor,-1.717646956,36.11777878,4.688130856
Arcturus Therapeutics,Biotech,-8.38170433,13.14352989,10.59401989
Ardelyx,Biotech,-4.645476818,115.0374985,3.254738092
Arena Pharmaceuticals,Biotech,6.349804878,3.037892103,2.286448956
Ares Capital,Fondförvaltning,7.097086906,3.717657089,0.760757983
Ark Restaurants,Restaurang & Café,9.833054543,0.249325395,0.969521105
Arotech,Elektroniska komponenter,-125.313797,0.875192523,1.051607966
ArQule,Biotech,-58.13953018,505.3868103,15.75971031
Arrow Financial,Banker,10.71885014,3.663496971,1.332663059
Arrowhead Pharmaceuticals,Biotech,68.39658356,22.72649956,7.434515953
Artesian Resources,Vattenförsörjning,23.24419022,4.134830952,2.156708002
Arts Way Manufacturing,Industrimaskiner,-7.324622154,0.389052689,0.813714027
Ascena Retail,Kläder & Skor,-0.01966645,0.003100629,0.204673901
Asia Pacific Wire & Cable,Elektroniska komponenter,-7.921636105,0.035988301,0.086120203
Aspen Group,Utbildning,-21.4695797,3.593101025,3.896260023
Aspen Technology,IT-Konsulter,27.86533928,11.28787994,17.34367943
Assembly Biosciences,Läkemedel,-4.555967808,34.55099869,2.018680096
Asta Funding,Kredit & Finansiering,10.74981022,3.698314905,0.818753302
Astec Industries,Industrimaskiner,38.97134018,0.739223421,1.436342955
AstroNova,Datorer & Hårdvara,25.72016907,0.330747098,0.61838001
Astronics,Militär & Försvar,5.503900051,0.353833199,0.703105927
Astrotech,Militär & Försvar,-2.297066927,64.14814758,76.09477234
Asure Software,Affärs- & IT-System,-2.251971006,1.318987966,0.701298594
Athenex,Biotech,-5.092453957,6.856329918,3.687391996
Athersys,Biotech,-10.5478096,87.93785858,21.28631973
Atlantic American,Försäkring,-52.5773201,0.210735202,0.352748305
Atlantic Capital Bancshares,Banker,9.622280121,2.371408939,0.768791378
Atlantica Yield,Elförsörjning,38.0286293,2.348551989,1.574733019
Atlanticus,Kredit & Finansiering,6.673108101,0.528131902,1.951315999
Atlas Air Worldwide,Flygtransport,-2.262834072,0.242540702,0.370702207
Atlas Financial,Försäkring,-0.039349999,0.02159334,0.932087481
Atlassian,Affärs- & IT-System,-136.168396,24.80075073,39.23667908
ATN International,Bredband & Telefoni,-90.78539276,2.238768101,1.452690959
Atomera,Elektronik & Tillverkning,-5.113230228,137.7709961,5.331973076
AtriCure,Medicinsk Utrustning,-40.71345139,6.549406052,6.111547947
Atrion,Medicinsk Utrustning,34.41511917,8.120125771,5.293459892
Attis Industries,Affärs- & IT-System,-0.056209709,1.038869977,0.1605272
aTyr Pharma,Biotech,-0.402337313,26.09903908,0.519861877
Auburn National Bancorporation,Banker,14.29885006,4.585231781,1.410477996
Autodesk,Affärs- & IT-System,170.9889069,11.53989029,-271.6395874
Automatic Data Processing,IT-Konsulter,25.42860985,4.281013012,11.58061981
AutoWeb,Marknadsföring,-0.61282289,0.08235421,0.444957107
Aware,Affärs- & IT-System,-6.838709831,4.656130791,1.063411951
AVEO Pharmaceuticals,Biotech,6.550932884,2.233999014,4.33301878
Aviat Networks,Kommunikation,8.545034409,0.232272193,0.790028095
Avid Bioservices,Läkemedel,-24.13983917,3.826431036,5.218650818
Avid Technology,Datorer & Hårdvara,34.72539902,0.636056721,-1.68888402
Avinger,Medicinsk Utrustning,-0.125793695,0.454271495,0.601588488
Avis Budget,Tåg- & Lastbilstransport,3.629617929,0.116825096,1.633414984
Avnet,Elektronisk Utrustning,28.25583076,0.150057793,0.703189313
Axcelis Technologies,Elektronik & Tillverkning,43.30818176,2.072204113,1.694404006
AxoGen,Medicinsk Utrustning,-11.24427986,3.097821951,2.501455069
Axon Enterprise,Militär & Försvar,5212.245117,5.66899395,5.537202835
AXT Inc,Elektronik & Tillverkning,-51.92034149,1.781334996,0.789348781
Aytu Bioscience,Biotech,-0.834484875,3.737777948,1.904647946
B Riley Financial,Kapitalförvaltning,6.568749905,0.802825809,1.451594949
BOS Better Online Solutions,Elektroniska komponenter,-8.078118324,0.229150906,0.617121577
Balchem,Livsmedel,40.16320038,4.924545765,4.262599945
Protective Insurance,Försäkring,27.38308907,0.396060288,0.539320707
BancFirst,Banker,8.428881645,3.312577963,1.10966599
Bancorp,Banker,7.090929985,2.006854057,0.743799806
Bancorp 34,Banker,15.83189011,1.696848035,0.713129818
Bandwidth,Bredband & Telefoni,717.7542725,7.560191154,6.510625839
Bank of the Ozarks,Banker,5.479494095,2.006572962,0.562054515
Bank Of Commerce,Banker,8.721840858,2.204612017,0.752606809
Bank of Marin Bancorp,Banker,13.18535042,4.424417019,1.319450974
Bank of South Carolina,Banker,12.10021019,4.609952927,1.746240973
Bank of the James,Banker,7.564884186,1.414226055,0.685066998
BankFinancial,Banker,10.06145954,1.758914948,0.659779727
Bankwell Financial,Banker,6.502940178,1.426758051,0.648841619
Banner,Banker,8.125358582,2.311671019,0.762340605
Barrett Business Services,Bemanning,7.014747143,0.350856602,1.924435019
Bassett Furniture Industries,Möbler & Inredning,-45.1263504,0.140721798,0.358487993
Baycom,Banker,8.290895462,1.985113978,0.597705007
BCB Bancorp,Banker,8.78795433,1.49358201,0.770606577
Beacon Roofing Supply,Installation & VVS,-21.62898064,0.177975595,0.56085819
Beasley Broadcast,Media & Publicering,4.832714081,0.250279009,0.230061993
Bed Bath & Beyond,Möbler & Inredning,-0.856541276,0.060017802,0.368887991
Bel Fuse,Elektroniska komponenter,-10.27118015,0.182188898,0.533837795
Bellicum Pharmaceuticals,Biotech,-0.273642808,4.607001781,-6.929419994
Benefitfocus,Affärs- & IT-System,-7.946095943,1.232557058,-14.21189022
BGC Partners,Kapitalförvaltning,26.74200058,0.477508992,1.46507895
Big 5 Sporting Goods,Detaljhandel,2.529427052,0.021957699,0.121308997
BIO key,Biometri,-1.601580024,3.048537016,1.476415992
Bio Techne,Biotech,40.16770172,10.24419022,5.764831066
Bioanalytical Systems,Biotech,-21.44802094,0.977125287,4.514280796
Biocept,Hälsovård & Hjälpmedel,-0.369703889,4.475237846,2.208971024
BioCryst Pharmaceuticals,Biotech,-2.929935932,8.708228111,11.11748981
BioDelivery Sciences,Läkemedel,-23.16476059,3.67809701,5.872650146
Biogen Inc,Läkemedel,10.62182045,4.043775082,4.357349873
BioHiTech Global,Energi & Återvinning,-2.349786997,5.531549931,4.675289154
BioLase Technology,Medicinsk Utrustning,-0.6972453,0.446312487,3.885344982
BioLife Solutions,Läkemedel,20.74869919,8.384729385,2.764174938
BioMarin Pharmaceutical,Läkemedel,-643.7687988,9.049695969,4.938897133
Biomerica,Medicinsk Utrustning,-30.76361084,16.91086006,18.54634094
BioScrip,Sjukhus & Vårdhem,-8.604364395,0.319489598,0.813996673
BioSpecifics Technologies,Biotech,16.35823059,10.46514988,3.210199118
BioTelemetry,Sjukhus & Vårdhem,54.05371857,3.430139065,4.105010986
BJs Restaurants,Restaurang & Café,7.669898987,0.277808487,1.111523032
Blackbaud,Affärs- & IT-System,214.0771027,2.879870892,6.535627842
Blackline,Affärs- & IT-System,-96.22512817,10.95293999,7.94037199
Blackrock Capital Investment,Fondförvaltning,-28,2.467298031,0.442464799
Blink Charging,Affärskonsulter,-4.922491074,17.26729012,6.408575058
Bloomin Brands,Restaurang & Café,6.194993973,0.189250797,4.598880768
Blucora,Kapitalförvaltning,13.56192017,0.88130331,0.983236194
Blue Bird,Industrimaskiner,11.73684025,0.284099907,-4.258672237
bluebird bio,Biotech,-3.401879072,60.32056046,2.097100973
Blueprint Medicines,Biotech,-9.16844368,49.37443161,7.072096825
BMC Stock,Skogsbolag,11.18671036,0.336155713,1.242063046
