Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
Judges Scientific,England,Industri,Industrimaskiner,JDG,0.563517914,0.021463301,26.70078087,3.683710098,10.90388966,-0.407294807,0.023717949,14.01113987,0.906091511,1.366852999,-0.518719788,0.01003764,42.66595078,1.693308949,0.631567776
Jupiter European Opportunities,England,Finans & Fastighet,Fondförvaltning,JEO,-0.034620523,0.00172053,6.801126003,5.927937984,0.85765928,-0.622124863,0.173913002,-44.17414093,0.997519374,0.354448706,-0.380417328,0.03108808,8.461201668,0.306503713,0.428132713
Jupiter Fund Management,England,Finans & Fastighet,Kapitalförvaltning,JUP,-0.43501049,0.087719297,8.032787323,2.353449106,1.613211036,-0.07082963,0.038451669,9.418895721,1.026054978,1.207154036,-0.309128647,0.048048048,1.866675973,18.73649979,0.450181812
Jupiter Green Investment,England,Finans & Fastighet,Fondförvaltning,JGC,-0.055248556,0.00389771,39.58332825,23.24562073,0.83931911,-0.066415129,0.072756672,12.85328007,7.826014996,1.136844039,-0.360496063,0.078670359,6.433218002,1.547948003,0.822963297
Jupiter Uk Growth Investment,England,Finans & Fastighet,Fondförvaltning,JUKG,-0.383959045,0.053987732,3.718583107,3.157558918,0.587330282,-0.367916985,0.050505052,-7.659574986,0.062498789,0.614390373,-0.14125597,0.021420741,17.20284081,4.792757034,3.962836981
Jupiter US Smaller Companies,England,Finans & Fastighet,Fondförvaltning,JUS,-0.217475719,0.088888893,18.64446068,13.8021698,0.69925189,-0.081730728,0.003403141,10.50605011,2.622843981,1.522956967,-0.702702713,0.136363602,2.423228025,0.570828915,0.373108089
Just Eat,England,Informationsteknik,Internettjänster,JE.,0.22058403,0.01648975,148.4483032,6.629474163,7.334242821,-0.377712326,0.02421438,13.93270969,1.239951015,2.45342803,-0.024636269,0.01176735,15.23390007,4.691617012,5.171463966
Just Group,England,Finans & Fastighet,Försäkring,JUST,-0.153846083,0.040540538,1.854974985,0.149331093,0.245195493,-0.305836201,0.057368941,8.078121185,1.718796968,0.867568076,-0.484352226,0.05584713,5.905587196,0.314534694,1.090911031
JZ Capital Partners,England,Finans & Fastighet,Fondförvaltning,JZCP,-0.735607681,0.12,-5.631244183,3.180785894,0.156121597,-0.18728548,0.059807401,8.707356453,2.174046993,1.065870047,-0.20902544,0.059180961,8.811102867,1.999137998,1.159286022
K3 Business Technology,England,Informationsteknik,Affärs- & IT-System,KBT,-0.632743378,0.131235304,-41.08911133,0.444793612,0.533427477,0.226809978,0.011973259,7.398184776,2.007417917,0.910138309,-0.404899597,0.062893081,5.616751194,1.058194995,0.510209501
K3 Capital,England,Finans & Fastighet,Kapitalförvaltning,K3C,0.268852463,0.232108307,19.82582092,5.68704319,9.9545784,-0.063422799,0.056117878,16.55151939,2.105498075,2.394237041,-0.719465637,0.056689339,-9.43315506,0.264476001,0.515356183
Kainos,England,Informationsteknik,IT-Konsulter,KNOS,0.289007072,0.005255474,45.29595184,5.165231228,14.92774963,0.058196664,0.06324111,17.03474045,6.918782234,0.743851483,-0.469601707,0.03952569,8.602516174,0.378363788,0.693200588
Kaz Minerals,England,Material,Gruv - Prospekt & Drift,KAZ,-0.443391075,0.190876598,4.680560112,1.137215018,1.218405962,-0.738505707,0.115384598,-4.0625,0.398757011,0.142721102,-0.37890625,0.220125809,14.35017967,0.185349599,0.756772816
Kcr Residential,England,Finans & Fastighet,Fastighet - REIT,KCR,-0.215686264,0.01049318,-3.086420059,6.750074863,0.478891313,-0.510537033,0.038888891,7.628735065,0.34150511,0.961739421,-0.332197113,0.086078882,90.50818634,1.157595992,0.741632283
Keller,England,Industri,Byggnation & Infrastruktur,KLR,-0.120639505,0.033507459,20.38409996,0.189535007,1.11174202,-0.365027847,0.058802052,-21.05830002,8.292285919,0.414199799,-0.834090881,0.4109589,-1.22565496,0.127315894,0.05622004
Kenmare Resources,England,Material,Gruv - Industrimetaller,KMR,-0.056532621,0.007741616,6.182086945,1.008453012,0.306375414,-0.74738678,0.082758617,16.25560951,0.255147696,0.09606877,-0.069042025,0.01239571,88.53324127,2.416924953,4.258059025
Keystone Investment,England,Finans & Fastighet,Fondförvaltning,KIT,-0.256584587,0.021820509,93.75,30.22730064,0.619903386,0.393726349,0.025611179,-59.87453079,4.33081913,2.890569925,0.445255394,0.020202019,16.44518089,0.223480001,0.749836326
Keystone Law,England,Industri,Affärskonsulter,KEYS,0,0.024735379,35.82434082,3.17979908,9.481203079,-0.32569973,0.032075469,40.70660019,1.612324953,2.61736989,-0.34116127,0.01908504,13.3751297,1.195858002,2.196058035
Keywords Studios,England,Informationsteknik,IT-Konsulter,KWS,0.042670369,0.01902748,110.7455978,3.703231096,5.329629898,-0.417731056,0.154838696,-20.67769051,15.53264999,0.642699718,-0.805816956,0.093612337,1.271993995,0.1382211,0.145275697
Kier Group,England,Industri,Byggnation & Infrastruktur,KIE,-0.764080429,0.042418289,-0.696293771,0.035144869,0.344900608,0.194498653,0.01132443,21.72780037,0.839259684,1.625785947,-0.601101532,0.084812622,-9.068144798,0.06832055,0.342608601
Bidstack Group,England,Informationsteknik,Affärs- & IT-System,BIDS,-0.555068512,0.01495862,-2.475610018,57.22122955,3.087647915,-0.258944817,0.110474596,50.89545822,2.613183022,-3.183584929,-0.717314453,0.075,7.246376991,0.165326998,0.310852289
Kingfisher,England,Sällanköpsvaror,Möbler & Inredning,KGF,-0.413507118,0.074133601,19.82644081,0.270069808,0.491274714,0.101163025,0.009579956,11.47762966,0.607159674,-6.411101818,-0.680134659,0.221052608,4.3577981,0.499473393,0.423188806
Kings Arms Yard,England,Finans & Fastighet,Kapitalförvaltning,KAY,-0.023809493,0.098185482,21.35416985,14.44946003,0.909962714,-0.024509788,0.01507538,20.9536705,2.019476891,3.135473013,-0.702739716,0.221198196,2.589498997,0.254805803,0.575508595
Koovs,England,Informationsteknik,Internettjänster,KOOV,-0.642458115,0.07543859,-0.594795525,1.741881013,0.771536589,-0.270072994,0.09,35.08771896,0.274543196,1.373955011,-0.27857935,0.055384622,5.680327892,1.360540986,1.929931998
Kromek,England,Industri,Industrimaskiner,KMK,-0.249795971,0.045138888,-96.73683929,3.918585062,1.073498964,0.487654343,0.03023237,2.479016066,1.476935983,0.920944571,-0.641379318,0.200791893,15.32061958,0.336226106,0.947153926
KSK Power Ventur,England,Kraftförsörjning,Elförsörjning,KSK,-0.956310654,0.00877193,-0.065808713,0.009307143,0.149245098,0.328067169,0.028347249,14.96024036,0.86908108,2.644860983,-0.113219261,0.002325581,5.335251808,2.931937933,0.751942873
Sureserve Group,England,Industri,Byggnation & Infrastruktur,SUR,0.283333302,0.636363602,14.58333015,0.288564801,1.381652951,-0.413467636,0.008583691,49.89292908,1.980129957,0.738546073,-0.090384598,0.042283301,7.390625,0.499893486,1.803799033
Lamprell,England,Energi,Olja & Gas - Service,LAM,-0.796666718,0.024736099,-0.525862098,0.285535991,0.1541446,-0.30097086,0.027777779,9.469531059,0.343030006,0.479153693,0.133293867,0.02195504,13.58607006,2.014733076,2.093899965
Lancashire,England,Finans & Fastighet,Försäkring,LRE,-0.091249104,0.05,13.94307995,3.297188044,1.360753059,-0.150896187,0.0382916,17.76247025,23.91875076,0.564363897,-0.012738049,0.023476989,17.60985947,0.492935389,1.564396024
Land Securities,England,Finans & Fastighet,Fastighet - REIT,LAND,-0.28768898,0.105714302,-15.84434032,6.538355827,0.509181678,-0.247035751,0.067250772,7.525617123,1.810799003,0.96270752,-0.357748756,0.002318401,16.76390076,0.564440727,3.352036953
James Latham,England,Material,Skogsbolag,LTHM,-0.149847145,0.059308071,11.5775404,0.570162416,1.417377949,-0.086856251,0.02010849,18.32547951,5.105525017,4.221446991,-0.19127512,0.082987556,17.29458046,4.933108807,9.873396873
Law Debenture,England,Finans & Fastighet,Kredit & Finansiering,LWDB,-0.109060402,0.074418612,4.829467773,3.770922899,0.811145008,-0.45616436,0.07556675,4.372825146,1.030086994,0.67329061,0.033897758,0.004540282,56.06565094,5.349503994,27.17579079
Leaf Clean Energy,England,Finans & Fastighet,Kapitalförvaltning,LEAF,3.380548096,0.032361441,0.200780094,0.150965095,0.157492593,0.110641718,0.01038532,17.2611599,5.315958023,5.859662056,-0.260940914,0.065136929,14.45693016,2.526288986,2.243947983
Learning Technologies,England,Industri,Utbildning,LTG,1.083202362,0.119828796,93.45070648,7.22143507,5.129404068,-0.315602837,0.041351142,7.975841045,0.424797505,1.473340034,-0.64685318,0.118811903,2.460714102,0.251286894,0.254597396
Leeds,England,Sällanköpsvaror,Möbler & Inredning,LDSG,-0.577777748,0.273260899,-0.881261587,0.068318181,0.160145402,-0.123405457,0.053489399,9.748650551,2.21185708,1.282641053,-0.015519857,0.01648975,-21144.44922,0.819311917,1.682252049
Legal & General,England,Finans & Fastighet,Kapitalförvaltning,LGEN,-0.279888458,0.05302537,6.805006981,0.185619399,1.308846951,-0.272911072,0.05097312,6.930215836,1.305650949,0.629520893,-0.77272728,0.06666667,-0.475285202,0.165604204,0.089179613
Lekoil,England,Energi,Olja & Gas - Exploatering,LEK,-0.671682587,0.089483747,-1.153846025,0.336474687,0.088481791,-0.721472397,0.05506608,-9.711230278,0.272272289,0.530548215,-0.545454483,0.133333302,-205.4794006,1.676890969,0.433630109
Lidco,England,Hälsovård,Medicinsk Utrustning,LID,0.731868134,0.034357619,-12.7096796,2.675331116,3.327738047,-0.164926949,0.025,13.60081959,0.598203719,1.095968962,-0.493589706,0.141202497,12.31488991,5.679447174,0.91689229
Lightwaverf,England,Sällanköpsvaror,Hemelektronik,LWRF,-0.932681885,0.071852832,-0.178160906,0.182955995,0.217970297,-0.211873112,0.181818199,17.3736496,0.224401295,0.916218579,-0.556039162,0.294117603,2.228533983,1.719642997,0.509317398
Limitless Earth,England,Finans & Fastighet,Fondförvaltning,LME,0.940298462,0.001396648,-260,256.0844116,3.957547903,-0.153374252,0.070747519,110.1218033,1.408452988,0.902347922,0.045785904,0.00591188,20.51840019,2.96055603,-99.34641266
Lindsell Train Investment,England,Finans & Fastighet,Fondförvaltning,LTI,-0.253144627,0.006847702,0.218270406,0.040551841,0.01104538,-0.72272728,0.303278694,1.130257964,0.229194999,0.091977492,0.029224992,0.01234568,2.658265114,1.469738007,0.604609489
Liontrust Asset Management,England,Finans & Fastighet,Kapitalförvaltning,LIO,0.572327003,0.033088901,28.0190506,4.880300999,9.567289352,0.15861392,0.009856782,111.3377991,3.039480925,5.354856968,-0.382857132,0.03675926,5.781585217,0.302446097,0.533191502
Live Company,England,Sällanköpsvaror,Marknadsföring,LVCG,-0.7,0.008699418,-2.75,2.852900028,1.004469037,0.32121933,0.021295471,15.60077,0.212005004,0.711334527,-0.267266045,0.008403644,3.540335894,1.436880946,0.378702611
Livermore Investments,England,Finans & Fastighet,Kapitalförvaltning,LIV,-0.111111107,0.162371101,10.08403015,4.305911064,0.436645687,-0.205268974,0.01565377,16.3069191,1.457986951,2.677428007,-0.30858469,0.02855705,709.5238037,2.222328901,0.626875401
Lloyds Banking,England,Finans & Fastighet,Banker,LLOY,-0.509567909,0.093670883,9.211594582,1.320366979,0.467674404,-0.640449371,0.051081729,2.331054926,0.253303796,0.266232193,-0.220299549,0.02648849,4.146217823,3.502948046,0.520835221
LMS Capital,England,Finans & Fastighet,Fondförvaltning,LMS,-0.402515717,0.156818199,-4.956521988,-6.731219769,0.389011502,-0.667796631,0.061224489,8.876811981,0.202525496,0.380793989,-0.113389606,0.024489801,60.09812164,1.589805961,0.841500282
Local Shopping,England,Finans & Fastighet,Fastighet - REIT,LSR,0.016129017,0.060490942,-15,9.097851753,0.994101584,-0.401807709,0.115384598,8.348624229,0.956885815,0.81074059,-0.010408103,0.048979168,17.55294037,1.924047947,1.372619033
Location Sciences,England,Informationsteknik,Affärs- & IT-System,LSAI,-0.784313736,0.01955806,-0.901639283,1.689386964,0.736150622,-0.42090786,0.114014301,5.023866177,0.494346797,1.116539955,0.000349402,0.016416349,14.73721981,0.299097091,2.054363966
Lokn Store,England,Finans & Fastighet,Fastighetsbolag,LOK,0.068548441,0.0755581,46.08695984,9.25039196,1.338314056,-0.067217588,0.042528062,7.397535801,1.771842957,2.513365984,-0.300287361,0.086594315,12.93935013,1.37874198,1.045261979
London and Associated Properties,England,Finans & Fastighet,Fastighetsbolag,LAS,-0.26086956,0.032675991,-3.183521032,0.247306198,0.347539395,-0.157307987,0.086967173,35.37261963,0.776286721,2.18681097,-0.44950058,0.095120964,0.60593468,0.129076093,0.098124407
London Finance and Investment,England,Finans & Fastighet,Kapitalförvaltning,LFI,-0.126582327,0.081967211,7.01219511,10.35249043,0.5503546,-0.082901535,0.002259887,5.490346909,3.017168999,0.773801684,-0.717293243,0.07624114,3.336488008,0.247278303,0.377101392
London Security,England,Informationsteknik,Säkerhet & Bevakning,LSC,0.00515461,0.035817449,14.67821026,1.675279975,2.042552948,0.005617976,0.03724395,8.390625,0.56753242,2.047864914,-0.812271042,0.058536592,-1.825955033,0.362267286,0.30890739
London Stock Exchange,England,Finans & Fastighet,Kapitalförvaltning,LSE,0.491148605,0.047169809,61.32226944,10.95678997,7.338349819,0.237292175,0.020157421,14.79765987,2.194406033,2.280632019,0.260561218,0.01027397,31.05438995,5.441649914,5.318123817
Londonmetric Property,England,Finans & Fastighet,Fastighet - REIT,LMP,0.002004027,0.279787197,44.64286041,17.31579018,1.150374055,0.118791342,0.02045902,20.20752907,0.565649629,1.795163989,-0.942965775,1.4,-0.293915898,0.03064831,0.0333554
Lookers,England,Sällanköpsvaror,Bil & Motor,LOOK,-0.782854233,0.069734058,3.422329903,0.01663395,0.213174701,0.079186559,0.001367512,28.42054939,0.956919789,5.68284893,-0.169162273,0.028015699,4.630104065,0.842880607,0.641363025
Loopup,England,Informationsteknik,Affärs- & IT-System,LOOP,-0.780487747,0.03225806,-18.59503937,0.876578212,0.641402721,-0.111111107,0.07575758,18.94510078,5.403903961,10.81567001,-0.360874786,0.068441072,11.32279015,1.784154058,2.720366955
Low & Bonar,England,Industri,Byggmaterial,LWB,-0.414432983,0.01351351,-0.933187306,0.185210302,0.698778093,0.161548843,0.004057269,62.7401886,5.986354828,30.41102982,-0.446049767,0.123196402,7.24276495,0.466202289,0.856830418
Lowland Investment,England,Finans & Fastighet,Kapitalförvaltning,LWI,-0.308695679,0.044444451,-6.874684811,-7.706904888,0.667931497,-0.139330807,0.056086679,16.78973007,2.933936119,2.606034994,-0.441052628,0.067796612,7.044309139,0.439428896,0.651295185
LPA Group,England,Industri,Elektroniska komponenter,LPA,-0.281553383,0.02917047,-176.190506,0.479550898,0.760067225,-0.450354652,0.077419348,3.776343107,0.385638386,0.390718699,-0.261474304,0.090395479,27.7574501,0.41859141,4.105433941
LSL Property Services,England,Finans & Fastighet,Fastighetsbolag,LSL,-0.380434761,0.36,13.59300995,0.564353406,1.243167043,-0.015519857,0.01648975,-21144.44922,0.819311917,1.682252049,-0.293970833,0.0302,4.744711876,0.430653602,0.63632232
Luceco,England,Industri,Elektroniska komponenter,LUCE,0.127182007,0.045736432,14.46399975,0.84759891,3.485928059,-0.652956314,0.044444451,-0.712927818,0.248406306,0.133769393,-0.570234108,0.161478596,-27.38412094,0.849529028,0.927562773
LXI REIT,England,Finans & Fastighet,Fastighet - REIT,LXI,-0.18939394,0.01717791,8.580593109,18.51913071,0.895123184,-0.24842762,0.093347282,18.6282196,8.591062546,1.386945009,-0.540963898,0.329921303,2.725322008,7.337297916,0.621597886
M&C Saatchi,England,Sällanköpsvaror,Marknadsföring,SAA,-0.891534424,0.25,3.764921904,0.086532943,0.511783898,-0.455337715,0.24,2.731045961,2.107405901,0.624163389,-0.509028358,0.071366019,7.715694904,0.238595903,0.881845891
M Winkworth,England,Finans & Fastighet,Fastighetsbolag,WINK,-0.180672283,0.006389776,9.682224274,1.934985995,2.491945028,0.099944954,0.005306633,22.85861015,3.298221111,-110.6772995,-0.29188776,0.1002141,9.56771183,5.496592999,0.839351773
MP Evans,England,Dagligvaror,Jordbruk,MPE,-0.206695786,0.004549591,62.64368057,3.300738096,1.098095059,0.450314522,0.008673027,3.78392601,2.092108011,0.860635519,0.119699478,0.034357619,11.9967804,6.08822298,1.027093053
Macau Property,England,Finans & Fastighet,Fondförvaltning,MPO,-0.568627434,0.104821796,-1.898733974,9.827724457,0.469780713,-0.256983223,0.02984962,7.119915009,0.372456789,0.656615376,-0.329325333,0.094825697,6.914124012,0.9077456,2.143903971
Macfarlane,England,Material,Förpackning,MACF,-0.098958311,0.035430591,14.04220963,0.605652273,1.970628023,-0.209405727,0.007788041,3.820180893,1.550459027,0.408636987,-0.601648331,0.001724138,-53.85329056,0.75709492,0.325831205
Maestrano,England,Informationsteknik,Affärs- & IT-System,MNO,-0.492753639,0.090108128,-0.522387981,1.547057033,0.562487125,0.037914753,0.01942922,1042.857056,3.266376019,0.921380579,-0.087535496,0.007581242,-12.02414989,1.364235997,7.711610794
Maintel,England,Telekommunikation,Bredband & Telefoni,MAI,-0.662376251,0.045379081,6.359567165,0.181470007,1.130936027,-0.151958885,0.024419761,4.497467041,3.799701929,0.564957976,-0.05392158,0.0394538,12.24456978,2.443362951,1.158061981
Majedie Investments,England,Finans & Fastighet,Fondförvaltning,MAJE,-0.206766968,0.05629838,-6.810845852,-8.424042702,0.721894681,0.297794113,0.01699717,86.59034729,2.290618896,1.212447047,0.457564583,0.008564957,63.15214157,25.93276024,4.324174881
Majestic Wine,England,Dagligvaror,Livsmedelsbutiker,WINE,0.378684883,0.036138361,-18.26922989,1.160851002,2.123851061,0.05656147,0.045734639,18.79818916,2.060544014,1.469995975,-0.674117661,0.22743679,63.38673019,2.333086014,0.464446008
Malvern International,England,Sällanköpsvaror,Konsumentservice,MLVN,-0.85,0.021995511,-0.65625,0.130594105,0.229602605,-0.050984564,0.017413861,13.8930397,0.281964004,1.936684966,-0.705701141,0.096858625,0.993782282,0.205027297,0.234388903
Man Group,England,Finans & Fastighet,Kapitalförvaltning,EMG,-0.141400394,0.179810696,8.716356277,2.502249956,1.555580974,-0.118868294,0.068191271,16.43133926,1.750828981,1.327350974,-0.582644653,0.170792103,6.33328104,1.441586018,0.893284798
Management Consulting,England,Industri,Affärskonsulter,MMC,-0.598958359,0.062121458,-2.200000048,0.367695302,-6.476576805,-0.44950058,0.095120964,0.60593468,0.129076093,0.098124407,-0.292607536,0.069556451,6.053087234,3.007952929,0.663507879
Management Resource Solutions,England,Industri,Affärskonsulter,MRS,-0.66,0.01333333,1.795775056,0.129157498,0.61416918,-0.705912857,0.075837741,3.354235888,0.248593599,0.379107296,0.00450933,0.022231719,74.12454224,0.286917686,1.889493942
Manchester & London Investment,England,Finans & Fastighet,Fondförvaltning,MNL,0.12537611,0.632911415,5.016094208,5.125400066,0.967057586,-0.763440857,0.04545455,-2.351474047,0.466529608,0.397812486,-0.440774994,0.103936996,10.63294983,0.252180696,2.43236208
Manx Financial,England,Finans & Fastighet,Kredit & Finansiering,MFX,-0.125,0.043274431,4.861111164,0.439983398,0.437278897,0.290476322,0.009686347,32.93832016,5.77177,5.640749931,-0.684991684,0.046509619,9.074486732,0.812209725,1.250262976
Marechale Capital,England,Finans & Fastighet,Kapitalförvaltning,MAC,-0.285714264,0.1237391,-2.333333015,0.736534774,3.904917002,-0.926470566,1.05,-0.391887903,0.040864419,0.04447386,-0.423020058,0.085470095,-4.54016304,2.355308056,0.427731186
Marks & Spencer,England,Sällanköpsvaror,Detaljhandel,MKS,-0.616421089,0.043594899,36.81034088,0.202670395,0.668643773,0.117280369,0.02086102,6.21808815,1.131963015,0.861330926,-0.437816696,0.05079885,5.847686768,0.574656427,1.053441048
Marlowe,England,Industri,Affärskonsulter,MRL,0.035620093,0.003857416,212.1622009,1.116217017,1.859210014,-0.112649441,0.051063828,15.17597961,2.391309023,3.646119118,-0.380952377,0.025641029,11.14286041,0.074277371,0.294460207
Marshall Motor,England,Sällanköpsvaror,Bil & Motor,MMH,-0.495548897,0.070541759,4.325699806,0.02921511,0.328680694,0.01115799,0.066209359,13.47669029,0.867467523,1.594313025,0.032966971,0.279787197,6.46937418,1.286455989,0.186521798
Marshalls,England,Industri,Byggmaterial,MSLH,-0.001576006,0.01756464,21.73987961,2.338973999,4.295410156,-0.355303764,0.057507992,8.304590225,0.518046081,0.76781702,-0.314549503,0.076730142,8.638607025,0.450033009,0.784886181
Marstons,England,Sällanköpsvaror,Restaurang & Café,MARS,-0.558454628,0.085064936,-15.49295998,0.237753704,0.34398219,-0.12225276,0.075117369,33.4030304,0.503728688,4.940437794,-0.230769272,0.01333333,3.579952002,0.114417002,0.310642213
Martin Currie Global Portfolio,England,Finans & Fastighet,Fondförvaltning,MNP,0.046296239,0.040085902,4.686462879,4.356418133,0.935670495,-0.181459007,0.024776771,5.783253193,0.524916589,0.775602877,-0.25223875,0.053892221,4.89927578,0.165754706,0.536083221
Matomy Media,England,Sällanköpsvaror,Marknadsföring,MTMY,-0.117647114,0.01468339,-0.258461505,0.074146993,1.019024014,-0.275890656,0.094965677,-46.56367111,1.44453001,1.577218056,-0.262023277,0.03595506,6.637827873,0.163430497,0.667276621
Mattioli Woods,England,Finans & Fastighet,Kapitalförvaltning,MTW,-0.114649715,0.01660195,21.93812943,3.130367041,2.142277956,-0.411619263,0.264075603,3.404864073,9.166808128,0.776589572,-0.842519608,0.33,-3.579952002,0.156283796,0.140103802
Maven Income & Growth 3,England,Finans & Fastighet,Kapitalförvaltning,MIG3,-0.122807026,0.01354545,135.1351013,20.94380951,0.834400296,-0.433882599,0.060820889,9.053442001,0.279963702,1.034739971,-0.161904755,0.047889609,15.65437984,0.166910395,0.586445212
Maven Income & Growth 4,England,Finans & Fastighet,Kapitalförvaltning,MAV4,-0.053435087,0.032208591,50,17.14126015,0.846838772,-0.10394537,0.07925487,12.09792995,6.950189114,1.061321974,0.320907593,0.01717791,6.254316807,1.279067039,0.889671624
Maven Income & Growth 5,England,Finans & Fastighet,Kapitalförvaltning,MIG5,-0.117647057,0.059911242,68.18182373,23.40708923,0.802687824,0.119699478,0.034357619,11.9967804,6.08822298,1.027093053,-0.790575943,0.2,-0.778816223,0.144438595,0.273682088
Maven Income & Growth 6,England,Finans & Fastighet,Kapitalförvaltning,MIG6,-0.090384598,0.038615069,-19.79079056,-87.27535248,0.896442294,-0.007424891,0.06474329,10.12670994,1.329522014,3.140050888,-0.777049179,0.009803922,-1.19382,0.331683695,0.222083896
Maven Income & Growth,England,Finans & Fastighet,Kapitalförvaltning,MIG1,-0.078947425,0.05830904,19.09090996,16.06351089,0.866326511,-0.539295387,0.001470588,-63.13835144,0.887628615,0.382009,0.394670029,0.004549591,-4.067057133,0.240307704,2.621313095
MaxCyte,England,Hälsovård,Biotech,MXCT,-0.226666622,0.02414654,-7.341772079,5.833932877,6.57081604,0.042444587,0.006461564,-14.10772038,1.600633979,9.0479002,-0.821826248,0.208333302,-1.71686101,0.120717198,0.139584094
Attis Oil & Gas,England,Industri,Affärskonsulter,AOGL,-0.5625,0.025,-0.4375,15.38733006,0.961743176,0.069106579,0.034949319,13.82273006,2.758277893,1.307320952,0.145445585,0.040808039,18.00338936,2.154257059,1.425902009
Mcbride,England,Sällanköpsvaror,Hemelektronik,MCB,-0.420650063,0.054421768,17.07041931,0.157687902,1.818977952,0.169718971,0.01053857,51.32530975,21.07620049,3.514364958,-0.168549366,0.080443335,8.959000587,2.13120389,1.481428027
Mccarthy & Stone,England,Industri,Bostadsbyggnation,MCS,-0.40234375,0.105785103,11.71516037,0.566975176,0.534534514,-0.557783012,0.167999992,85.81236267,3.15850997,0.628762722,-0.692772751,0.073345261,3.887614012,0.244217396,0.342594504
Mccolls Retail,England,Dagligvaror,Livsmedelsbutiker,MCLS,-0.481783943,0.1,-0.495198101,0.0389903,1.228953004,-0.610128632,0.076288662,1.261739016,0.260309488,0.297587991,-0.172576847,0.057142859,12.64793968,1.842548966,2.144588947
McKay Securities,England,Finans & Fastighet,Fastighet - REIT,MCKS,-0.239669437,0.299444408,14.49960995,6.249172211,0.55249989,-0.334006081,0.104545498,10.4928503,2.344737053,1.448781013,0.064649224,0.045219641,-38.84566879,3.874037981,3.570580006
Mears,England,Industri,Stödtjänster & Service,MER,-0.289583321,0.068493152,7.908163071,0.205809996,0.921876073,-0.07408267,0.051595221,8.160276413,4.055077076,0.894487202,-0.004930139,0.02789247,21.44458961,1.384206057,1.782044053
Medaphor,England,Industri,Utbildning,MED,1.035398254,0.093705215,-4.872880936,4.276692867,2.301744938,0.034783483,0.021646371,76.12898254,0.294676393,1.940588951,-0.733455048,0.292808208,4.480246067,0.969071925,0.600808918
Mediazest,England,Sällanköpsvaror,Marknadsföring,MDZ,-0.374999924,0.01337793,-1.666666985,0.287685603,0.439404011,-0.302387295,0.083650188,13.21164989,0.313339502,3.022258043,-0.554210205,0.092185183,8.927588463,0.317709208,1.411643982
Medica Group,England,Hälsovård,Medicinsk Utrustning,MGP,-0.221518993,0.0256917,17.87791061,3.226695061,4.187860966,-0.507098923,0.030133281,14.00613976,1.253615975,1.929734945,0.240826836,0.01582674,30.04630089,2.713628054,3.612126112
Mediclinic International,England,Hälsovård,Sjukhus & Vårdhem,MDC,-0.143674488,0.034163139,15.76360035,0.649063587,0.596257806,-0.305788269,0.068965521,-5.626698017,2.918971062,0.530094087,-0.869936066,0.819672165,-0.493048787,0.02519617,-0.352272511
Meggitt,England,Industri,Industrimaskiner,MGGT,-0.494843407,0.125261002,9.248251915,0.903517008,0.837099195,0.143956547,0.024535019,12.10741997,1.189805031,2.181109905,-0.153020144,0.038034871,34.13024902,1.343876958,1.731866002
Melrose Industries,England,Industri,Installation & VVS,MRO,-0.498958282,0.047466102,74,0.426154912,0.621081889,-0.30265213,0.022371359,12.77143002,0.085133292,0.337496698,-0.677538528,0.175572491,5.060112953,0.631409109,0.747828782
Menhaden Capital,England,Finans & Fastighet,Fondförvaltning,MHN,0.105442162,0.056590261,9.469696999,7.61659193,0.799095213,0.032966971,0.279787197,6.46937418,1.286455989,0.186521798,0.091220493,0.043594899,12.07384968,1.257312059,0.807547987
John Menzies,England,Industri,Flygtransport,MNZS,-0.773429489,0.024469819,10.17576027,0.069941767,1.06080997,-0.206244049,0.065633688,10.09910011,0.526118517,0.917584121,-0.246467819,0.005410714,9.777389526,3.930344105,2.985450029
Merchants,England,Finans & Fastighet,Fondförvaltning,MRCH,-0.178302345,0.1108214,-16.14048958,-25.58715057,0.789303422,-0.176165752,0.01257862,3.794749022,0.121281996,0.329280794,-0.528250504,0.090187588,4.31775713,4.976017952,1.650807977
Mercia Technologies,England,Finans & Fastighet,Kapitalförvaltning,MERC,-0.5,0.083382969,19.50550079,4.920258999,0.419174194,-0.076119366,0.043618741,6.053197861,0.204794705,0.662346184,-0.401162796,0.027281549,12.09047985,0.426782697,1.073909044
Merlin Entertainment,England,Sällanköpsvaror,Resor & Nöjen,MERL,0.353781929,0.01634877,21.0853405,2.672463894,2.821475029,0.061389327,0.02435312,9.8001194,0.241289496,0.985170186,-0.302342415,0.09068882,8.09017086,0.800705791,0.479894489
Metal Tiger,England,Industri,Affärskonsulter,MTR,-0.05303031,0.255869102,2.77777791,-5.715898037,0.732106924,-0.801526718,0.253846092,-4.653937817,0.203168899,0.182135001,-0.117279644,0.044025159,9.792147636,0.430279791,1.072880983
Metals Exploration,England,Material,Gruv - Guld & Silver,MTL,0.161290283,0.05543889,-0.110769197,0.269551992,-0.49043569,-0.176687069,0.043964229,17.05209923,0.181813195,0.638806403,-0.404905434,0.01676563,4.364328861,0.251840591,0.463503808
