Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Natural Gas Services,NYSE,Energi,Olja & Gas - Service,NGS,-0.727220688,0.707818909,-4.502460003,0.797338188,0.252515793
Natural Grocers By Vitamin Cottage,NYSE,Dagligvaror,Hälsoprodukter,NGVC,-0.284584942,0.522123909,22.45100021,0.223008201,1.278537989
Nautilus,NYSE,Dagligvaror,Hygienprodukter,NLS,-0.160427818,0.559059105,-1.514858961,0.453525096,1.548285961
Navidea Biopharmaceuticals,NYSE,Hälsovård,Biotech,NAVB,-0.784282379,0.143220301,-0.976331413,22.72999954,-9.273582458
Navigant Consulting,NYSE,Industri,Affärskonsulter,NCI,0.208549271,0.043568459,50.09843826,1.334463,1.653627992
Navigator,NYSE,Energi,Olja & Gas - Transport,NVGS,-0.523381233,0.205859699,-17.70207024,0.981737614,0.314832985
Navios Maritime Acquisition,NYSE,Industri,Sjöfart & Rederi,NNA,-0.368211937,0.063466501,-1.003533959,0.270301789,0.241247803
Navios Maritime,NYSE,Industri,Sjöfart & Rederi,NM,-0.488017426,0.171796703,-0.189058706,0.062798887,0.197228596
Navistar International,NYSE,Industri,Industrimaskiner,NAV,-0.436192207,1.769449005,10.96840954,0.178446099,-0.508292377
Cornerstone Building Brands,NYSE,Industri,Byggnation & Infrastruktur,CNR,-0.222039452,0.173606701,-38.58074951,0.121936299,0.637470722
NCR Corp,NYSE,Informationsteknik,IT-Konsulter,NCR,-0.345303879,0.082670908,5.462244987,0.350136191,1.61520505
Neenah,NYSE,Material,Skogsbolag,NP,-0.328874168,0.06513762,13.69631958,0.801321208,1.850947022
Nelnet,NYSE,Industri,Affärskonsulter,NNI,-0.222317638,0.185328197,12.79335976,1.049587965,0.754080713
NeoPhotonics,NYSE,Informationsteknik,Elektronik & Tillverkning,NPTN,0.320182076,0.2592593,-24.09972,1.183215976,2.635207891
Network 1 Technologies,NYSE,Informationsteknik,IT-Konsulter,NTIP,-0.085020247,0.488255005,-30.25435066,17.88658905,1.01522398
New Concept Energy,NYSE,Energi,Olja & Gas - Exploatering,GBR,-0.613793068,0.428409119,-1.955050945,7.793529987,1.908751011
New Home,NYSE,Industri,Bostadsbyggnation,NWHM,-0.639556351,0.112813301,-4.867699146,0.05854816,0.168449
New Jersey Resources,NYSE,Kraftförsörjning,Gasförsörjning,NJR,-0.286091385,0.342364502,18.51305962,1.401929021,1.837211967
New Media Investment,NYSE,Sällanköpsvaror,Media & Publicering,NEWM,-0.541605835,0.006837607,-3.54621911,0.433675587,0.825456381
New Mountain Finance,NYSE,Finans & Fastighet,Fondförvaltning,NMFC,-0.443718262,0.003454231,6.260216236,2.682380915,0.577885211
New Relic,NYSE,Informationsteknik,Affärs- & IT-System,NEWR,-0.478457794,23.55,-38.77122879,5.357188225,8.203179359
New Residential Investment,NYSE,Finans & Fastighet,Fastighet - REIT,NRZ,-0.686333542,0.02971036,3.874181986,0.853617072,0.302451909
New Senior Investment,NYSE,Finans & Fastighet,Fastighet - REIT,SNR,-0.428050919,0.04274756,40.56847,0.753125072,0.940799117
RTW Retailwinds,NYSE,Sällanköpsvaror,Kläder & Skor,RTW,-0.900432892,0.016806509,-0.240158707,0.0181411,0.94018358
New York Community Bancorp,NYSE,Finans & Fastighet,Banker,NYCB,-0.145833311,0.086705198,13.33767033,2.653672934,0.71372509
New York Times,NYSE,Sällanköpsvaror,Media & Publicering,NYT,-0.052631497,0.061935482,38.56835175,2.954539061,4.568390846
Newell Brands,Nasdaq,Sällanköpsvaror,Hemelektronik,NWL,-0.103313866,0.01558064,31.43507957,0.601581097,1.17750299
NewMarket,NYSE,Material,Kemikalier,NEU,-0.060522375,0.058417091,17.80080986,2.067210913,6.628334999
Newmont Mining,NYSE,Material,Gruv - Guld & Silver,NEM,0.652137909,0.07192307,15.34185982,4.968286991,2.259155989
Newpark Resources,NYSE,Energi,Olja & Gas - Service,NR,-0.880088043,0.0334728,-7.558946133,0.119268999,0.178284198
Nevro,NYSE,Hälsovård,Medicinsk Utrustning,NVRO,0.671402588,0.079674802,-32.85205078,8.938206673,16.12270927
Nexa Resources,NYSE,Material,Gruv - Industrimetaller,NEXA,-0.699840775,0.048941798,-3.409913063,0.2140764,0.232504204
NexPoint Residential,NYSE,Finans & Fastighet,Fastighet - REIT,NXRT,-0.237033062,0.076581821,7.042568207,3.958365917,1.681503057
NextEra Energy,NYSE,Kraftförsörjning,Elförsörjning,NEE,0.270002594,0.04727273,30.50185966,6.171830177,3.202914
Nielsen,NYSE,Sällanköpsvaror,Marknadsföring,NLSN,-0.473723717,0.008287293,-12.0178299,0.768424392,2.274816036
Nike,NYSE,Sällanköpsvaror,Kläder & Skor,NKE,0.014262557,0.042585168,32.36753082,3.295437098,15.03767967
Nine Energy Service,NYSE,Energi,Olja & Gas - Service,NINE,-0.961637421,0.061952858,-0.114782602,0.031284358,0.066836208
NiSource,NYSE,Kraftförsörjning,Elförsörjning,NI,-0.051656542,0.006620111,30.51701927,1.952898026,1.699175
NL Industries,NYSE,Industri,Elektroniska komponenter,NL,-0.282051315,0.00447191,5.281025887,1.098788977,0.448322207
Noble Energy,NYSE,Energi,Olja & Gas - Exploatering,NBL,0.290356407,0.028571429,-7.783257008,2.679464102,1.413967013
Noble,NYSE,Energi,Olja & Gas - Borrning,NE,-0.913559341,0.05281177,-0.091110483,0.04867791,0.017367169
Nomad Foods,NYSE,Dagligvaror,Livsmedel,NOMD,-0.073429942,0.01034483,22.03583908,1.431498051,1.300766945
Hermitage Offshore Services,NYSE,Industri,Sjöfart & Rederi,PSV,-0.787492142,0.061111112,-0.601508379,0.416047692,0.333720893
Nordic American Tankers,NYSE,Energi,Olja & Gas - Transport,NAT,0.84615387,0.028857141,-52.89255905,3.222373962,0.949517488
Nordstrom,NYSE,Sällanköpsvaror,Detaljhandel,JWN,-0.542550812,0.050915332,6.310191154,0.200965002,3.186701059
Norfolk Southern,NYSE,Industri,Tåg- & Lastbilstransport,NSC,-0.207290287,0.08965517,15.1719799,3.550075054,2.641046047
Northern Oil & Gas,NYSE,Energi,Olja & Gas - Exploatering,NOG,-0.702007446,0.048478699,-4.064908981,0.689069688,0.582693875
Northrop Grumman,NYSE,Industri,Militär & Försvar,NOC,0.232255821,0.1237113,26.37652969,1.729967952,6.63837719
Northstar Realty Europe,NYSE,Finans & Fastighet,Fastighet - REIT,NRE,0.266369095,0.088571424,4.680325031,9.036889076,1.276262045
Northwest Natural Gas,NYSE,Kraftförsörjning,Gasförsörjning,NWN,-0.017666817,0.01696607,29.48841095,2.633330107,2.269567966
NorthWestern,NYSE,Kraftförsörjning,Elförsörjning,NWE,-0.075653257,0.069156289,16.18408012,2.582551003,1.593166947
Norwegian Cruise Line,NYSE,Sällanköpsvaror,Resor & Nöjen,NCLH,-0.789249115,0.01931034,2.873965025,0.407213598,0.403888494
NOW Inc,NYSE,Industri,Industrimaskiner,DNOW,-0.633267899,0.021142931,-6.292841911,0.2072393,0.534583211
NovaBay Pharmaceuticals,NYSE,Hälsovård,Biotech,NBY,-0.273657322,0.054648528,-1.465126038,3.005907059,20.38640976
NRG Energy,NYSE,Kraftförsörjning,Elförsörjning,NRG,-0.28057724,0.030973451,1.950021982,0.770998299,4.566933155
Clearway Energy,NYSE,Kraftförsörjning,Elförsörjning,CWEN.A,0.213630447,0.03164557,-183.5480957,3.567970991,1.990349054
NTN Buzztime,NYSE,Sällanköpsvaror,Media & Publicering,NTN,-0.600000038,0.03541667,-2.062429905,0.216776699,0.843347073
Nu Skin Enterprises,NYSE,Dagligvaror,Hygienprodukter,NUS,-0.514081726,0.02511229,7.895075798,0.562795818,1.556285977
Nucor,NYSE,Material,Gruv - Industrimetaller,NUE,-0.344379883,0.018518521,9.275460243,0.512799025,1.118332982
Nuverra Environmental Solutions,NYSE,Energi,Olja & Gas - Service,NES,-0.810562592,0.008,-0.470823199,0.154321596,0.148841694
nVent Electric,NYSE,Industri,Elektroniska komponenter,NVT,-0.347499962,0.021011059,14.19250011,1.405066013,1.194509029
NVR Inc,NYSE,Industri,Bostadsbyggnation,NVR,-0.023453832,0.0273224,13.11660004,1.418429017,4.500479221
Oasis Petroleum,NYSE,Energi,Olja & Gas - Exploatering,OAS,-0.383697853,0.007988688,-7.61483717,0.480666101,0.273866713
Occidental Petroleum,NYSE,Energi,Olja & Gas - Exploatering,OXY,-0.771927109,0.01142857,-12.4342804,0.646398127,0.389175713
Oceaneering International,NYSE,Energi,Olja & Gas - Service,OII,-0.775862122,0.04032258,-1.045132041,0.182102799,0.34878239
Sculptor Capital Management,NYSE,Finans & Fastighet,Kapitalförvaltning,SCU,-0.144625425,0.03578732,11.82349968,1.109884024,-2.942440987
Ocwen Financial,NYSE,Finans & Fastighet,Nischbanker,OCN,-0.782399979,0.0162516,-0.411692411,0.052246161,0.142452598
OFG Bancorp,NYSE,Finans & Fastighet,Banker,OFG,-0.386802063,0.004475012,13.20073986,1.661070943,0.593891025
OGE Energy,NYSE,Kraftförsörjning,Elförsörjning,OGE,-0.21892786,0.074937549,15.2425499,2.952721119,1.591809034
Oil Dri Corporation of America,NYSE,Sällanköpsvaror,Hemelektronik,ODC,-0.008045316,0.082135525,14.26795959,0.895022511,1.722684026
Oil States International,NYSE,Energi,Olja & Gas - Service,OIS,-0.847252731,0.118275204,-0.712108374,0.165324599,0.137416795
Old Republic International,NYSE,Finans & Fastighet,Försäkring,ORI,-0.195342236,0.140816298,4.827487946,0.77724272,0.856792212
Olin Corp,NYSE,Material,Kemikalier,OLN,-0.399919434,0.04122777,-214.0805054,0.384571195,0.971966922
Omega Healthcare Investors,NYSE,Finans & Fastighet,Fastighet - REIT,OHI,-0.051644506,0.196581192,22.71928024,8.513028145,1.912052989
Omnicom,NYSE,Sällanköpsvaror,Marknadsföring,OMC,-0.272667828,0.096491232,9.170240402,0.807063818,4.228806019
Omnova Solutions,NYSE,Material,Kemikalier,OMN,0.444444542,0.03323741,-20.84275055,0.629805028,26.47011948
On Deck Capital,NYSE,Finans & Fastighet,Kredit & Finansiering,ONDK,-0.71755722,0.01989583,4.074890137,0.220970094,0.334075302
ONE Gas,NYSE,Kraftförsörjning,Gasförsörjning,OGS,0.026504278,0.02620888,25.72625923,2.881370068,2.236381054
One Liberty Properties,NYSE,Finans & Fastighet,Fastighet - REIT,OLP,-0.41767067,0.010175,18.16835976,3.623647928,1.056027055
OneMain,NYSE,Finans & Fastighet,Kredit & Finansiering,OMF,-0.394075394,0.01324486,3.228790045,0.57609719,0.636501014
Oneok,NYSE,Energi,Olja & Gas - Transport,OKE,-0.56841362,0.016528929,9.908943176,1.238777995,2.022404909
Ooma,NYSE,Informationsteknik,Kommunikation,OOMA,-0.057037058,0.0179913,-14.25372028,1.822253942,9.721661568
Oppenheimer,NYSE,Finans & Fastighet,Kredit & Finansiering,OPY,-0.252361126,0.01685393,5.176834106,0.245099202,0.427317291
Oracle,NYSE,Informationsteknik,Affärs- & IT-System,ORCL,-0.009174287,0.030109489,16.99930954,4.29256916,11.9911499
Orchid Island Capital,NYSE,Finans & Fastighet,Fastighet - REIT,ORC,-0.480597,0.01077358,8.077994347,1.85482204,0.554870188
IT Tech Packaging,NYSE,Material,Skogsbolag,ITP,-0.444444427,0.082051287,6.448412895,0.121886097,0.086361714
Orion Engineered Carbons,NYSE,Material,Kemikalier,OEC,-0.591154823,0.03743315,5.867418766,0.339394003,2.693711996
Orion Group,NYSE,Industri,Byggnation & Infrastruktur,ORN,-0.204379559,0.099624062,-11.92560005,0.091067061,0.467399895
Ormat Tech,NYSE,Kraftförsörjning,Elförsörjning,ORA,0.070710659,0.045,35.30847931,4.15342617,2.225362062
Oshkosh,NYSE,Industri,Industrimaskiner,OSK,-0.174710102,0.024875619,8.472341537,0.545985579,1.684875965
Outfront Media,NYSE,Finans & Fastighet,Fastighet - REIT,OUT,-0.473091354,0.445402298,13.08673,1.017657042,1.658135056
Owens & Minor,NYSE,Hälsovård,Hälsovård & Hjälpmedel,OMI,0.753315659,0.01639344,-17.73069,0.045097709,0.898817778
Owens Corning,NYSE,Industri,Byggmaterial,OC,-0.210133781,0.01704036,11.22554016,0.628881276,0.972314775
Owens Illinois,NYSE,Material,Förpackning,OI,-0.640881195,0.048888888,-2.741280079,0.163305402,2.3397789
Overseas Shipholding,NYSE,Energi,Olja & Gas - Transport,OSG,0.087557554,0.077720208,24.38017082,0.568937719,0.59226191
Oxford Industries,NYSE,Sällanköpsvaror,Kläder & Skor,OXM,-0.479246674,0.133333302,10.03827953,0.615475714,1.307325959
Packaging Corp of America,NYSE,Material,Förpackning,PKG,-0.143520775,0.015479881,12.04835987,1.20341599,2.72906208
PagSeguro Digital,NYSE,Informationsteknik,Betalning & E-handel,PAGS,-0.253248997,0.022857139,20.60077095,4.923369884,3.515604973
Palatin Technologies,NYSE,Hälsovård,Biotech,PTN,-0.577999954,0.093830338,3.478852987,1.841853976,1.21727097
Palo Alto Networks,NYSE,Informationsteknik,Betalning & E-handel,PANW,-0.231872864,0.074270558,-104.5101013,6.003403187,11.64850998
Panhandle Oil & Gas,NYSE,Energi,Olja & Gas - Exploatering,PHX,-0.777348785,0.043209882,-1.146569014,1.555588007,0.705925703
Par Pacific,NYSE,Energi,Olja & Gas - Försäljning,PARR,-0.558026085,0.08125,10.18877029,0.080351837,0.669536591
Par Technology,NYSE,Informationsteknik,IT-Konsulter,PAR,-0.340206146,0.033783779,-15.33652973,1.307371974,3.360218048
Paramount Gold Nevada,NYSE,Material,Gruv - Guld & Silver,PZG,0.039337635,0.047961631,-3.686638117,46.61611938,0.573790729
Paramount,NYSE,Finans & Fastighet,Fastighet - REIT,PGRE,-0.334248466,0.153323402,-60.73888016,2.86810708,0.582738519
Pareteum,Nasdaq,Informationsteknik,Affärs- & IT-System,TEUM,-0.87376236,0.054878049,-2.159187078,0.716186821,0.335630804
Park Electrochem,NYSE,Informationsteknik,Elektronik & Tillverkning,PKE,-0.193287792,0.045468278,29.17509079,4.353166103,1.652503014
Park Hotels Resorts,NYSE,Finans & Fastighet,Fastighet - REIT,PK,-0.745454559,0.024666669,5.652235031,0.683481574,0.299233586
Park National,NYSE,Finans & Fastighet,Banker,PRK,-0.211440678,0.03952569,11.83615971,3.375384092,1.255735993
Parker-Hannifin,NYSE,Industri,Industrimaskiner,PH,-0.24666029,0.058227849,13.52861977,1.284492016,2.881701946
Parsley Energy,NYSE,Energi,Olja & Gas - Exploatering,PE,-0.661409607,0.03480278,10.98497009,1.110604048,0.377853513
Party City Holdco,NYSE,Sällanköpsvaror,Detaljhandel,PRTY,-0.944569321,0.02521008,-0.077791013,0.017856419,0.079171963
Paycom Software,NYSE,Informationsteknik,Affärs- & IT-System,PAYC,0.210584869,0.523952103,73.92752838,17.86178017,25.01977921
PBF Energy,NYSE,Energi,Olja & Gas - Försäljning,PBF,-0.783038712,0.063897762,2.76642108,0.035391759,0.285362601
Peabody Energy,NYSE,Energi,Bränsle - Kol,BTU,-0.861139908,0.041176472,-1.94343698,0.084253579,0.149031296
Pebblebrook Hotel,NYSE,Finans & Fastighet,Fastighet - REIT,PEB,-0.648743286,0.093023252,17.47388077,0.893526077,0.397810489
Pedevco,NYSE,Energi,Olja & Gas - Exploatering,PED,-0.62835247,0.125,-4.474170208,5.313711166,0.653347373
Pennsylvania Real Estate,NYSE,Finans & Fastighet,Fastighet - REIT,PEI,-0.815,0.044247789,-2.133795023,0.255589485,0.203173906
PennyMac Financial Services,NYSE,Finans & Fastighet,Nischbanker,PFSI,0.153675795,0.122549,5.325781822,0.89608568,0.992145896
PennyMac Mortgage,NYSE,Finans & Fastighet,Fastighet - REIT,PMT,-0.511950264,0.135964899,4.21065712,1.300917029,0.417338103
Penske Automotive,NYSE,Sällanköpsvaror,Bil & Motor,PAG,-0.305501213,0.02238806,6.050273895,0.111730598,0.927131295
Pentair,NYSE,Industri,Industrimaskiner,PNR,-0.195956116,0.025906739,15.17479038,1.833134055,2.77442193
Penumbra,NYSE,Hälsovård,Medicinsk Utrustning,PEN,0.206850052,0.063451781,127.1066971,10.85972977,12.23455048
Performance Food,NYSE,Dagligvaror,Livsmedelsbutiker,PFGC,-0.350938683,0.066390042,15.85544968,0.118215203,1.963794947
PerkinElmer,NYSE,Hälsovård,Medicinsk Utrustning,PKI,-0.216421661,0.189964199,38.12651825,3.019696951,3.094656944
Perrigo,NYSE,Hälsovård,Läkemedel,PRGO,0.037919402,0.066124659,48.84611893,1.470895052,1.225973964
Pfenex,NYSE,Hälsovård,Biotech,PFNX,0.489999886,0.095890408,273.3945007,5.731914043,3.989880085
Pfizer,NYSE,Hälsovård,Läkemedel,PFE,-0.12634861,0.048543692,12.9670496,3.896790981,3.193635941
PG&E,NYSE,Kraftförsörjning,Elförsörjning,PCG,-0.481802406,0.052800002,-0.824827611,0.369529486,1.232413054
PGT Innovations,NYSE,Industri,Byggmaterial,PGTI,-0.350901527,0.04210526,12.67261982,0.735086083,1.268936038
Philip Morris,NYSE,Dagligvaror,Tobak,PM,-0.100151539,0.030864201,16.75386047,4.028986931,-10.37263012
Phillips 66,NYSE,Energi,Olja & Gas - Försäljning,PSX,-0.371513824,0.047619052,8.895718575,0.250676602,1.081230044
Physicians Realty,NYSE,Finans & Fastighet,Fastighet - REIT,DOC,-0.092934723,0.070631971,42.40345001,7.635046005,1.316213012
Piedmont Office Realty,NYSE,Finans & Fastighet,Fastighet - REIT,PDM,-0.105637188,0.003650386,10.39132977,4.454030037,1.306805968
Pier 1 Imports,NYSE,Sällanköpsvaror,Möbler & Inredning,PIR,-0.803445206,0.146109505,-0.04719764,0.01095277,-0.103065401
Pinnacle West,NYSE,Kraftförsörjning,Elförsörjning,PNW,-0.141433182,0.050458722,22.27454948,2.650571108,1.694215059
Pioneer Natural Resource,NYSE,Energi,Olja & Gas - Exploatering,PXD,-0.540339813,0.022312939,17.25083923,1.324406981,1.056880951
Piper Jaffray,NYSE,Finans & Fastighet,Kapitalförvaltning,PJC,0.191381092,0.041958041,13.30080986,1.290526986,1.493499994
Pitney Bowes,NYSE,Sällanköpsvaror,Möbler & Inredning,PBI,-0.668128662,0.01448905,10.03536987,0.120718896,1.352409959
Pivotal Software,NYSE,Informationsteknik,Affärs- & IT-System,PVTL,-0.038461566,0.01076923,-30.71253014,5.649687767,3.093276024
PJT Partners,NYSE,Finans & Fastighet,Kapitalförvaltning,PJT,0.11623848,0.05345212,36.83734131,1.439018011,32.89888
Plains GP,NYSE,Energi,Olja & Gas - Transport,PAGP,-0.719712143,0.019,3.578722,0.1660344,2.594065905
Planet Fitness,NYSE,Sällanköpsvaror,Resor & Nöjen,PLNT,-0.226293678,0.091463413,39.30373001,6.994238853,-6.819476128
Plantronics,NYSE,Informationsteknik,Kommunikation,PLT,-0.766590805,0.042857141,-2.697432041,0.278883308,0.835798085
Element Solutions,NYSE,Material,Kemikalier,ESI,-0.173507519,0.01041667,29.21199989,1.206974983,0.997742414
Playags,NYSE,Sällanköpsvaror,Betting & Casino,AGS,-0.853697128,0.03448276,-11.15130043,0.43148011,0.98276341
Plymouth Industrial,NYSE,Finans & Fastighet,Fastighet - REIT,PLYM,-0.30263155,0.047169809,-4.04313612,2.190047979,0.696738422
PNC Financial Services,NYSE,Finans & Fastighet,Banker,PNC,-0.250414429,0.145454502,8.724061012,3.131716967,0.873393178
PNM Resources,NYSE,Kraftförsörjning,Elförsörjning,PNM,-0.020665646,0.1067416,46.54673004,2.460206985,2.121612072
Polaris Industries,NYSE,Sällanköpsvaror,Fritid & Sport,PII,-0.415033684,0.004230769,10.84854031,0.510852277,3.127136946
PolyOne,NYSE,Material,Kemikalier,POL,-0.322164955,0.021272731,21.62384033,0.565192282,1.538146019
Portland General Electric,NYSE,Kraftförsörjning,Elförsörjning,POR,-0.011398792,0.01981672,21.41452026,2.154469013,1.765318036
Post Holdings,NYSE,Dagligvaror,Livsmedel,POST,-0.146407843,0.034722221,74.03618622,1.184754014,2.02055192
Power REIT,NYSE,Finans & Fastighet,Fastighet - REIT,PW,1.248730927,0.052380948,37.3105011,11.41310978,1.905460954
PPG Industries,NYSE,Material,Kemikalier,PPG,-0.197318306,0.060975609,17.78165054,1.443866014,4.138680935
PPL Corp,NYSE,Kraftförsörjning,Elförsörjning,PPL,-0.167608261,0.057477498,11.19696045,2.619000912,1.566239953
PQ Group,NYSE,Material,Kemikalier,PQG,-0.307598,0.014141411,19.25699043,0.984035492,0.8665905
Preferred Apartment,NYSE,Finans & Fastighet,Fastighet - REIT,APTS,-0.519118614,0.006747968,-2.713675022,0.732541025,0.178432897
Prestige Brands,NYSE,Dagligvaror,Apotek,PBH,0.349788322,0.046111279,-60.97483063,2.019018888,1.663408995
Primerica,NYSE,Finans & Fastighet,Försäkring,PRI,-0.227215881,0.165745792,11.4701004,1.98367095,2.465451002
ProAssurance,NYSE,Finans & Fastighet,Försäkring,PRA,-0.42141037,0.022978721,1098.386963,1.087396026,0.726875484
Procter & Gamble,NYSE,Dagligvaror,Hygienprodukter,PG,0.151342154,0.039473679,66.82134247,4.292109013,6.559467793
Progressive,NYSE,Finans & Fastighet,Försäkring,PGR,0.10824955,0.063846149,11.98254967,1.206295967,3.440509081
ProLogis,NYSE,Finans & Fastighet,Fastighet - REIT,PLD,0.197769756,0.01204819,35.74436188,16.91116905,2.486397982
ProPetro,NYSE,Energi,Olja & Gas - Service,PUMP,-0.834408646,0.049848938,2.450356007,0.188763902,0.39967069
Pros Holdings,NYSE,Informationsteknik,Affärs- & IT-System,PRO,-0.276729584,0.075,-18.08280945,5.287593842,8.022404671
Prosperity Bancshares,NYSE,Finans & Fastighet,Banker,PB,-0.295966625,0.092165899,11.19169044,5.757983208,0.803244889
Protalix BioTherapeutics,NYSE,Hälsovård,Biotech,PLX,-0.211636658,0.028472221,-2.882194996,0.963114321,-0.749063015
Proto Labs,NYSE,Industri,Industrimaskiner,PRLB,-0.29175848,0.0234375,34.14353943,4.691876888,3.674175978
Provident Financial Services,NYSE,Finans & Fastighet,Banker,PFS,-0.485451164,0.0425,8.029196739,2.474107981,0.65004307
Prudential Financial,NYSE,Finans & Fastighet,Försäkring,PRU,-0.422333908,0.03030303,5.800329208,0.358950406,0.370364696
PS Business Parks,NYSE,Finans & Fastighet,Fastighet - REIT,PSB,-0.074853897,0.0625,35.27133179,8.89215374,2.189557076
Public Service Enterprise,NYSE,Kraftförsörjning,Elförsörjning,PEG,-0.107029552,0.019305021,16.01581001,2.675060987,1.786329031
Public Storage,NYSE,Finans & Fastighet,Fastighet - REIT,PSA,-0.076163411,0.045999999,28.09325027,12.55193996,3.942787886
Pultegroup,NYSE,Industri,Bostadsbyggnation,PHM,-0.126233397,0.024324319,7.02503109,0.679494023,1.271420956
Pure Storage,NYSE,Informationsteknik,Datorer & Hårdvara,PSTG,-0.433682365,0.115555601,-16.32703972,2.085153103,4.128117085
PVH Corp,NYSE,Sällanköpsvaror,Kläder & Skor,PVH,-0.628648872,0.03401361,8.573778152,0.349902302,0.596607029
Pzena Investment Management,NYSE,Finans & Fastighet,Kapitalförvaltning,PZN,-0.460166473,0.105485201,9.895379066,2.134947062,10.23517036
Q2 Holdings,NYSE,Informationsteknik,Affärs- & IT-System,QTWO,-0.01032877,0.060975609,-44.34233093,10.43381023,8.67579174
QEP Resources,NYSE,Energi,Olja & Gas - Försäljning,QEP,-0.956356964,0.05416667,-0.872220874,0.070352256,0.03189465
Qiagen,NYSE,Hälsovård,Biotech,QGEN,-0.010096014,0.092056074,-219.9125061,5.998091221,3.609422922
QTS Realty,NYSE,Finans & Fastighet,Fastighet - REIT,QTS,0.360831375,0.084615383,-735.069519,7.691119194,2.76422596
Quad Graphics,NYSE,Sällanköpsvaror,Media & Publicering,QUAD,-0.751376877,0.046511631,-2.836625099,0.042445838,0.73491621
Quaker Chemical,NYSE,Material,Kemikalier,KWR,-0.313938675,0.053691282,69.8004303,2.271070004,2.07474494
Quanex Building Products,NYSE,Industri,Byggmaterial,NX,-0.345716019,0.06860158,-5.373486996,0.4028081,1.091014028
Quanta Services,NYSE,Industri,Byggnation & Infrastruktur,PWR,-0.165635052,0.045714288,12.36651993,0.396093786,1.184494972
Quest Diagnostics,NYSE,Hälsovård,Sjukhus & Vårdhem,DGX,0.002447724,0.032609169,14.67498016,1.551036,2.124321938
Quintana Energy Services,NYSE,Energi,Olja & Gas - Borrning,QES,-0.774886856,0.021686749,-0.443325609,0.071004152,0.259986699
Quorum Health,NYSE,Hälsovård,Sjukhus & Vårdhem,QHC,-0.715514069,0.008675972,-0.055624589,0.005921981,-0.039829999
Quotient Technology,NYSE,Sällanköpsvaror,Marknadsföring,QUOT,-0.295135136,0.041489358,-16.03936005,1.335978031,2.042970896
Radian,NYSE,Finans & Fastighet,Försäkring,RDN,-0.394954338,0.004845548,4.351906776,1.832530022,0.691129327
Radiant Logistic,NYSE,Industri,Flygtransport,RLGT,-0.442598152,0.02212389,14.27466011,0.225357294,1.385154009
Rafael,NYSE,Hälsovård,Biotech,RFL,-0.024734914,0.099513845,-33.60116959,41.75022125,1.758311033
Ralph Lauren,NYSE,Sällanköpsvaror,Kläder & Skor,RL,-0.403043289,0.017008801,8.545863152,0.882130682,1.809097052
Ramco-Gershenson Properties,NYSE,Finans & Fastighet,Fastighet - REIT,RPT,-0.449586792,0.0180117,6.932445049,2.271800041,0.642085612
Range Resources,NYSE,Energi,Olja & Gas - Exploatering,RRC,-0.57558136,0.025,-0.632728517,0.42038089,0.465767205
Ranger Energy Services,NYSE,Energi,Olja & Gas - Service,RNGR,-0.51533741,0.004109589,18.94483948,0.1828091,0.544067085
Raymond James,NYSE,Finans & Fastighet,Kapitalförvaltning,RJF,-0.236902065,0.005315766,9.101035118,1.152222037,1.360538006
Rayonier Advanced Materials,NYSE,Material,Kemikalier,RYAM,-0.928100204,0.02571429,-0.467169613,0.038762338,0.100788698
Rayonier,NYSE,Finans & Fastighet,Fastighet - REIT,RYN,-0.227840252,0.025,54.24248886,4.496695995,2.222008944
Raytheon,NYSE,Industri,Militär & Försvar,RTN,-0.366962547,0.391891899,9.806157112,1.114439011,2.660139084
RE MAX,NYSE,Finans & Fastighet,Fastighetsbolag,RMAX,-0.434751091,0.03405467,16.69045067,1.478023052,0.838014126
Realogy,NYSE,Finans & Fastighet,Fastighetsbolag,RLGY,-0.709652557,0.056277061,-3.548844099,0.076808982,0.205533803
Realty Income,NYSE,Finans & Fastighet,Fastighet - REIT,O,-0.21034914,0.026338029,40.78660965,12.5946703,1.92195797
Red Lion Hotels,NYSE,Sällanköpsvaror,Hotell & Camping,RLH,-0.801265869,0.015,-2.056858063,0.345463812,0.272322208
Redwood Trust,NYSE,Finans & Fastighet,Fastighet - REIT,RWT,-0.77518425,0.02658396,3.045432091,0.672577083,0.229052603
Reeds,Nasdaq,Dagligvaror,Drycker,REED,-0.86377243,0.004285714,-0.989776015,0.640325725,18.8803997
Regal Beloit,NYSE,Industri,Elektroniska komponenter,RBC,-0.173312778,0.02989289,12.26793003,0.875095725,1.205206037
Regency Centers,Nasdaq,Finans & Fastighet,Fastighet - REIT,REG,-0.361748466,0.008304851,30.7967205,6.482344151,1.182194948
Regional Health Properties,NYSE,Finans & Fastighet,Fastighetsbolag,RHE,0.212389355,0.006930723,-0.560900688,0.114858396,0.1969309
Regional Management,NYSE,Finans & Fastighet,Kredit & Finansiering,RM,-0.476679878,0.127280598,3.48466897,0.40991509,0.481572986
Regions Financial,NYSE,Finans & Fastighet,Banker,RF,-0.351282043,0.050797081,6.72648716,2.088234901,0.594496727
Regis,NYSE,Sällanköpsvaror,Konsumentservice,RGS,-0.49874939,0.05088305,-8.640911102,0.370294005,1.295521021
